#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.278360E-12
#38696_046_2-S_HM_XX_Irrad_20min_Interstrip
#Date/Time: 4/29/2022 12:33:52 PM
#Sensor Name: 38696_046_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
1	3734094911.269341	1.306546	-20.000000	25.405623	-1.284400E-5	5.282230E-12	-1.752050E-7	-1.768048E-7	-1.784733E-7
2	3734094933.045757	1.308201	-20.000000	25.392740	-1.281300E-5	5.348580E-12	-1.738504E-7	-1.755259E-7	-1.772197E-7
3	3734094954.335725	1.310047	-20.000000	25.379405	-1.282600E-5	5.370090E-12	-1.733637E-7	-1.751690E-7	-1.768406E-7
4	3734094976.092085	1.289526	-20.000000	25.352156	-1.280500E-5	5.378970E-12	-1.732549E-7	-1.749220E-7	-1.766296E-7
5	3734094997.397235	1.281407	-20.000000	25.352018	-1.281800E-5	5.381360E-12	-1.732035E-7	-1.749509E-7	-1.766677E-7
6	3734095019.230585	1.325134	-20.000000	25.365849	-1.280800E-5	5.382800E-12	-1.731879E-7	-1.749230E-7	-1.766261E-7
7	3734095040.351721	1.348576	-20.000000	25.371478	-1.276900E-5	5.384740E-12	-1.732066E-7	-1.748831E-7	-1.766252E-7
8	3734095061.211987	1.344409	-20.000000	25.353603	-1.279700E-5	5.384680E-12	-1.732675E-7	-1.749694E-7	-1.766529E-7
9	3734095082.552203	1.333572	-20.000000	25.338405	-1.281700E-5	5.385570E-12	-1.734207E-7	-1.751233E-7	-1.768452E-7
10	3734095104.309553	1.321575	-20.000000	25.359052	-1.280800E-5	5.384180E-12	-1.734335E-7	-1.752193E-7	-1.769795E-7
11	3734095125.676434	1.338354	-20.000000	25.353169	-1.282700E-5	5.384800E-12	-1.735560E-7	-1.752752E-7	-1.770187E-7
12	3734095147.557438	1.320954	-20.000000	25.306481	-1.278100E-5	5.384670E-12	-1.735159E-7	-1.752766E-7	-1.770095E-7
13	3734095168.660536	1.285244	-20.000000	25.303249	-1.278000E-5	5.385480E-12	-1.736232E-7	-1.754549E-7	-1.771594E-7
14	3734095189.483263	1.323751	-20.000000	25.330714	-1.284200E-5	5.385360E-12	-1.738064E-7	-1.755589E-7	-1.772787E-7
15	3734095210.831106	1.315344	-20.000000	25.323740	-1.284100E-5	5.386340E-12	-1.738247E-7	-1.755268E-7	-1.772721E-7
16	3734095232.613813	1.346450	-20.000000	25.322213	-1.281900E-5	5.386610E-12	-1.738893E-7	-1.756836E-7	-1.774311E-7
17	3734095253.974039	1.337245	-20.000000	25.319816	-1.284200E-5	5.387080E-12	-1.739970E-7	-1.756452E-7	-1.773401E-7
18	3734095275.742909	1.314683	-20.000000	25.311613	-1.281500E-5	5.387020E-12	-1.738733E-7	-1.755828E-7	-1.773155E-7
19	3734095296.962031	1.324546	-20.000000	25.309592	-1.276800E-5	5.384480E-12	-1.738427E-7	-1.754817E-7	-1.772047E-7
20	3734095317.833482	1.335609	-20.000000	25.302675	-1.280500E-5	5.385360E-12	-1.738475E-7	-1.755825E-7	-1.772717E-7
21	3734095339.102387	1.353472	-20.000000	25.312860	-1.281800E-5	5.385510E-12	-1.737769E-7	-1.755323E-7	-1.772316E-7
22	3734095360.903605	1.362511	-20.000000	25.308681	-1.280700E-5	5.385210E-12	-1.739486E-7	-1.757225E-7	-1.774937E-7
23	3734095382.140140	1.353458	-20.000000	25.315457	-1.282500E-5	5.386150E-12	-1.739926E-7	-1.757394E-7	-1.774604E-7
24	3734095404.050017	1.369058	-20.000000	25.319221	-1.277300E-5	5.385830E-12	-1.740403E-7	-1.757929E-7	-1.775732E-7
25	3734095425.181320	1.336404	-20.000000	25.305192	-1.281400E-5	5.385590E-12	-1.740224E-7	-1.758076E-7	-1.775259E-7
26	3734095446.955410	1.325537	-20.000000	25.299148	-1.281000E-5	5.385780E-12	-1.740370E-7	-1.758192E-7	-1.775607E-7
27	3734095468.070402	1.329247	-20.000000	25.286979	-1.281200E-5	5.385700E-12	-1.741238E-7	-1.758561E-7	-1.776069E-7
28	3734095488.907231	1.301640	-20.000000	25.268174	-1.282500E-5	5.386010E-12	-1.741630E-7	-1.759393E-7	-1.777465E-7
29	3734095510.336847	1.293508	-20.000000	25.277449	-1.283200E-5	5.386090E-12	-1.742519E-7	-1.759922E-7	-1.777752E-7
30	3734095532.062495	1.278810	-20.000000	25.266847	-1.282300E-5	5.385490E-12	-1.742808E-7	-1.759896E-7	-1.777791E-7
31	3734095553.131364	1.285639	-20.000000	25.242948	-1.280300E-5	5.385550E-12	-1.742344E-7	-1.759316E-7	-1.777143E-7
32	3734095574.068435	1.296430	-20.000000	25.234447	-1.281300E-5	5.385560E-12	-1.742049E-7	-1.759033E-7	-1.776156E-7
33	3734095595.099113	1.293733	-20.000000	25.233831	-1.280600E-5	5.385850E-12	-1.741615E-7	-1.759461E-7	-1.776849E-7
34	3734095616.522685	1.294684	-20.000000	25.227610	-1.280200E-5	5.385770E-12	-1.742233E-7	-1.760219E-7	-1.776684E-7
35	3734095638.299580	1.316565	-20.000000	25.222636	-1.278400E-5	5.385960E-12	-1.741599E-7	-1.758468E-7	-1.776021E-7
36	3734095659.364441	1.290140	-20.000000	25.209597	-1.278800E-5	5.386420E-12	-1.742494E-7	-1.759789E-7	-1.777154E-7
37	3734095680.449994	1.317119	-20.000000	25.212706	-1.278600E-5	5.386510E-12	-1.742974E-7	-1.761281E-7	-1.779381E-7
38	3734095701.392503	1.341610	-20.000000	25.218930	-1.281000E-5	5.386070E-12	-1.744788E-7	-1.762601E-7	-1.780031E-7
39	3734095722.848619	1.320034	-20.000000	25.196003	-1.280800E-5	5.386160E-12	-1.744540E-7	-1.762663E-7	-1.779565E-7
40	3734095744.630367	1.291002	-20.000000	25.207912	-1.278800E-5	5.385500E-12	-1.746450E-7	-1.763930E-7	-1.780145E-7
41	3734095765.695390	1.299951	-20.000000	25.196517	-1.279100E-5	5.384470E-12	-1.745230E-7	-1.763157E-7	-1.780206E-7
42	3734095786.627755	1.325445	-20.000000	25.192158	-1.281500E-5	5.384350E-12	-1.746870E-7	-1.764560E-7	-1.780813E-7
43	3734095807.629893	1.284727	-20.000000	25.169210	-1.280600E-5	5.384630E-12	-1.746957E-7	-1.764826E-7	-1.782387E-7
44	3734095828.652984	1.288596	-20.000000	25.178029	-1.281400E-5	5.385590E-12	-1.746702E-7	-1.764618E-7	-1.782613E-7
45	3734095849.711777	1.301777	-20.000000	25.182488	-1.281800E-5	5.386140E-12	-1.747787E-7	-1.765767E-7	-1.782542E-7
46	3734095870.707438	1.275724	-20.000000	25.168912	-1.281200E-5	5.385760E-12	-1.747544E-7	-1.765050E-7	-1.781930E-7
47	3734095891.744293	1.281600	-20.000000	25.149987	-1.280800E-5	5.386860E-12	-1.748410E-7	-1.766000E-7	-1.782802E-7
48	3734095912.810634	1.303130	-20.000000	25.177831	-1.280700E-5	5.386400E-12	-1.747210E-7	-1.764719E-7	-1.781887E-7
49	3734095933.801219	1.286642	-20.000000	25.164592	-1.280700E-5	5.384550E-12	-1.748151E-7	-1.765390E-7	-1.782898E-7
50	3734095954.963222	1.287215	-20.000000	25.182844	-1.280900E-5	5.384760E-12	-1.748953E-7	-1.766680E-7	-1.783257E-7
51	3734095976.131641	1.275550	-20.000000	25.164514	-1.278600E-5	5.384190E-12	-1.750240E-7	-1.767142E-7	-1.784394E-7
52	3734095997.068295	1.283477	-20.000000	25.162849	-1.280800E-5	5.384280E-12	-1.750767E-7	-1.768256E-7	-1.786900E-7
53	3734096018.085056	1.324054	-20.000000	25.193704	-1.281800E-5	5.384630E-12	-1.751223E-7	-1.769246E-7	-1.786390E-7
54	3734096039.118855	1.333259	-20.000000	25.188769	-1.281400E-5	5.384340E-12	-1.752291E-7	-1.769310E-7	-1.786522E-7
55	3734096060.282484	1.298288	-20.000000	25.181971	-1.279700E-5	5.384980E-12	-1.752205E-7	-1.769798E-7	-1.787731E-7
56	3734096081.494791	1.278440	-20.000000	25.153891	-1.275200E-5	5.380520E-12	-1.754052E-7	-1.772034E-7	-1.789046E-7
57	3734096102.520991	1.297750	-20.000000	25.154862	-1.274200E-5	5.372740E-12	-1.759078E-7	-1.775759E-7	-1.793425E-7
58	3734096123.506205	1.341201	-20.000000	25.177592	-1.274400E-5	5.351690E-12	-1.770805E-7	-1.788016E-7	-1.805854E-7
59	3734096144.764297	1.346074	-20.000000	25.180247	-1.280300E-5	5.288830E-12	-1.797340E-7	-1.813419E-7	-1.831241E-7
