#Open Capacitance 1000Hz:4.458390E-12
#Open Capacitance 1000000Hz:Not Measured
#38696_046_2-S_HM_XX_Irrad_20min_Single
#Date/Time: 4/29/2022 1:17:59 PM
#Sensor Name: 38696_046_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
11	3734097888.408153	1.305838	-20.000000	24.895423	-1.267900E-5	-5.178101E-11	8.139630E-11	-1.713126E-7	-1.712977E-7	-1.712631E-7	-1.712307E-7	-1.712760E-7	-1.712804E-7	-3.781755E-7	-2.575617E-6
12	3734097904.190660	1.322044	-20.000000	24.881018	-1.268600E-5	-5.032915E-11	8.139430E-11	-1.713674E-7	-1.713340E-7	-1.713175E-7	-1.713116E-7	-1.713326E-7	-1.713258E-7	-3.773913E-7	-2.572002E-6
13	3734097920.549426	1.302240	-20.000000	24.884564	-1.268700E-5	-5.668734E-11	8.139520E-11	-1.712981E-7	-1.713017E-7	-1.713075E-7	-1.713000E-7	-1.713018E-7	-1.713009E-7	-3.779346E-7	-2.574408E-6
14	3734097936.305369	1.337362	-20.000000	24.893621	-1.268100E-5	-5.623677E-11	8.138770E-11	-1.712924E-7	-1.712923E-7	-1.712941E-7	-1.713028E-7	-1.712954E-7	-1.712932E-7	-3.775236E-7	-2.572619E-6
15	3734097952.686101	1.321222	-20.000000	24.902460	-1.268400E-5	-5.108015E-11	8.138410E-11	-1.714086E-7	-1.714179E-7	-1.714276E-7	-1.714382E-7	-1.714231E-7	-1.714228E-7	-3.776138E-7	-2.573150E-6
16	3734097968.431089	1.288907	-20.000000	24.886049	-1.268200E-5	-5.138053E-11	8.138440E-11	-1.714063E-7	-1.714197E-7	-1.714313E-7	-1.714225E-7	-1.714200E-7	-1.714211E-7	-3.769531E-7	-2.570063E-6
17	3734097984.276534	1.298380	-20.000000	24.890034	-1.267700E-5	-5.268222E-11	8.138160E-11	-1.713919E-7	-1.714002E-7	-1.714191E-7	-1.714385E-7	-1.714124E-7	-1.714096E-7	-3.769745E-7	-2.570351E-6
18	3734098000.745288	1.280855	-20.000000	24.868631	-1.268100E-5	-5.303266E-11	8.138080E-11	-1.715404E-7	-1.715268E-7	-1.715127E-7	-1.715060E-7	-1.715215E-7	-1.715197E-7	-3.773011E-7	-2.571886E-6
19	3734098016.798920	1.320643	-20.000000	24.895187	-1.267600E-5	-5.403397E-11	8.137860E-11	-1.715169E-7	-1.715027E-7	-1.714995E-7	-1.714934E-7	-1.715031E-7	-1.715011E-7	-3.777265E-7	-2.574130E-6
20	3734098032.623653	1.312233	-20.000000	24.885257	-1.267600E-5	-5.683750E-11	8.137840E-11	-1.715773E-7	-1.715841E-7	-1.715949E-7	-1.716026E-7	-1.715897E-7	-1.715895E-7	-3.762422E-7	-2.567327E-6
21	3734098048.902631	1.270232	-20.000000	24.873803	-1.268100E-5	-5.278231E-11	8.137630E-11	-1.716376E-7	-1.716205E-7	-1.716171E-7	-1.716317E-7	-1.716267E-7	-1.716261E-7	-3.763432E-7	-2.568105E-6
22	3734098064.719074	1.317239	-20.000000	24.880205	-1.268000E-5	-5.408400E-11	8.137770E-11	-1.717131E-7	-1.717236E-7	-1.717174E-7	-1.717089E-7	-1.717157E-7	-1.717152E-7	-3.768998E-7	-2.571167E-6
23	3734098080.928957	1.357397	-20.000000	24.891738	-1.268300E-5	-5.433436E-11	8.137620E-11	-1.717901E-7	-1.717886E-7	-1.718001E-7	-1.717989E-7	-1.717944E-7	-1.717945E-7	-3.762726E-7	-2.568125E-6
24	3734098096.753254	1.316263	-20.000000	24.868296	-1.268000E-5	-5.368347E-11	8.137350E-11	-1.717072E-7	-1.716979E-7	-1.716801E-7	-1.716869E-7	-1.716930E-7	-1.716924E-7	-3.766535E-7	-2.569667E-6
25	3734098113.010592	1.305288	-20.000000	24.863083	-1.267600E-5	-5.313279E-11	8.137220E-11	-1.717356E-7	-1.717434E-7	-1.717165E-7	-1.716957E-7	-1.717228E-7	-1.717260E-7	-3.766594E-7	-2.569642E-6
26	3734098128.829430	1.300433	-20.000000	24.854325	-1.267100E-5	-5.598646E-11	8.136710E-11	-1.717753E-7	-1.717696E-7	-1.717685E-7	-1.717681E-7	-1.717704E-7	-1.717691E-7	-3.767288E-7	-2.570402E-6
27	3734098145.100299	1.316872	-20.000000	24.865164	-1.267300E-5	-5.042931E-11	8.136970E-11	-1.717707E-7	-1.717465E-7	-1.717339E-7	-1.717209E-7	-1.717430E-7	-1.717402E-7	-3.767412E-7	-2.570174E-6
28	3734098160.958118	1.305799	-20.000000	24.843644	-1.266600E-5	-5.763858E-11	8.137280E-11	-1.716287E-7	-1.716289E-7	-1.716497E-7	-1.716674E-7	-1.716437E-7	-1.716393E-7	-3.767426E-7	-2.570132E-6
29	3734098177.109375	1.295143	-20.000000	24.846418	-1.266200E-5	-5.228166E-11	8.137160E-11	-1.717373E-7	-1.717472E-7	-1.717468E-7	-1.717418E-7	-1.717433E-7	-1.717443E-7	-3.762571E-7	-2.567956E-6
30	3734098192.907793	1.291552	-20.000000	24.852977	-1.266200E-5	-5.538564E-11	8.137030E-11	-1.717163E-7	-1.717156E-7	-1.717267E-7	-1.717411E-7	-1.717249E-7	-1.717215E-7	-3.765466E-7	-2.569275E-6
31	3734098209.006628	1.312619	-20.000000	24.867958	-1.266200E-5	-5.388373E-11	8.136720E-11	-1.718173E-7	-1.718156E-7	-1.718139E-7	-1.718135E-7	-1.718151E-7	-1.718147E-7	-3.766199E-7	-2.569865E-6
32	3734098224.853494	1.336338	-20.000000	24.856127	-1.265900E-5	-5.443448E-11	8.137010E-11	-1.717838E-7	-1.717457E-7	-1.717272E-7	-1.717424E-7	-1.717498E-7	-1.717441E-7	-3.770629E-7	-2.572336E-6
33	3734098241.218342	1.320144	-20.000000	24.871148	-1.266700E-5	-5.523552E-11	8.136840E-11	-1.719247E-7	-1.719207E-7	-1.719160E-7	-1.719076E-7	-1.719172E-7	-1.719183E-7	-3.764548E-7	-2.569755E-6
34	3734098257.027709	1.294584	-20.000000	24.869543	-1.266900E-5	-5.178103E-11	8.136790E-11	-1.720254E-7	-1.720250E-7	-1.720220E-7	-1.720162E-7	-1.720221E-7	-1.720235E-7	-3.751662E-7	-2.563795E-6
35	3734098273.004060	1.292238	-20.000000	24.874735	-1.266600E-5	-5.608656E-11	8.136190E-11	-1.720739E-7	-1.720620E-7	-1.720595E-7	-1.720660E-7	-1.720654E-7	-1.720640E-7	-3.761578E-7	-2.568845E-6
36	3734098288.960262	1.306851	-20.000000	24.874221	-1.267600E-5	-5.428427E-11	8.136490E-11	-1.721508E-7	-1.721430E-7	-1.721392E-7	-1.721228E-7	-1.721390E-7	-1.721411E-7	-3.765090E-7	-2.570481E-6
37	3734098305.548586	1.331188	-20.000000	24.880758	-1.267500E-5	-5.453460E-11	8.136590E-11	-1.721819E-7	-1.721820E-7	-1.721961E-7	-1.722087E-7	-1.721922E-7	-1.721891E-7	-3.763166E-7	-2.570117E-6
38	3734098321.170345	1.329083	-20.000000	24.874299	-1.267800E-5	-5.243184E-11	8.136520E-11	-1.722182E-7	-1.722098E-7	-1.722182E-7	-1.722246E-7	-1.722177E-7	-1.722182E-7	-3.758451E-7	-2.567582E-6
39	3734098337.501279	1.320638	-20.000000	24.876379	-1.267100E-5	-5.688761E-11	8.135650E-11	-1.723797E-7	-1.723696E-7	-1.723484E-7	-1.723377E-7	-1.723588E-7	-1.723590E-7	-3.759631E-7	-2.568774E-6
40	3734098353.345742	1.324089	-20.000000	24.861517	-1.267100E-5	-5.238179E-11	8.136480E-11	-1.722074E-7	-1.722042E-7	-1.722164E-7	-1.722322E-7	-1.722150E-7	-1.722119E-7	-3.753301E-7	-2.565363E-6
41	3734098369.206410	1.325485	-20.000000	24.877073	-1.266600E-5	-5.288239E-11	8.136470E-11	-1.723290E-7	-1.723278E-7	-1.723236E-7	-1.723229E-7	-1.723258E-7	-1.723257E-7	-3.763699E-7	-2.570655E-6
42	3734098385.206658	1.298556	-20.000000	24.855335	-1.266800E-5	-5.228166E-11	8.136400E-11	-1.722914E-7	-1.722881E-7	-1.722873E-7	-1.722908E-7	-1.722894E-7	-1.722895E-7	-3.753040E-7	-2.565366E-6
43	3734098401.594157	1.277331	-20.000000	24.854403	-1.266600E-5	-5.057948E-11	8.136350E-11	-1.723831E-7	-1.723872E-7	-1.723923E-7	-1.723861E-7	-1.723872E-7	-1.723866E-7	-3.755845E-7	-2.567316E-6
44	3734098417.311437	1.290356	-20.000000	24.872257	-1.267300E-5	-5.523544E-11	8.135920E-11	-1.725394E-7	-1.725470E-7	-1.725520E-7	-1.725544E-7	-1.725482E-7	-1.725495E-7	-3.761005E-7	-2.570393E-6
45	3734098433.703283	1.318846	-20.000000	24.877132	-1.268000E-5	-5.423419E-11	8.136140E-11	-1.725542E-7	-1.725608E-7	-1.725651E-7	-1.725694E-7	-1.725624E-7	-1.725630E-7	-3.758857E-7	-2.569416E-6
46	3734098449.522259	1.294933	-20.000000	24.869842	-1.267800E-5	-5.138050E-11	8.136250E-11	-1.726747E-7	-1.726732E-7	-1.726654E-7	-1.726585E-7	-1.726679E-7	-1.726693E-7	-3.748846E-7	-2.565012E-6
47	3734098465.433441	1.303639	-20.000000	24.884306	-1.267600E-5	-5.523545E-11	8.136460E-11	-1.725881E-7	-1.725952E-7	-1.726046E-7	-1.726026E-7	-1.725976E-7	-1.725989E-7	-3.751546E-7	-2.565847E-6
48	3734098481.390073	1.312331	-20.000000	24.870455	-1.267800E-5	-5.523547E-11	8.135900E-11	-1.727282E-7	-1.727413E-7	-1.727519E-7	-1.727527E-7	-1.727435E-7	-1.727466E-7	-3.755662E-7	-2.568370E-6
49	3734098497.466232	1.311394	-20.000000	24.862330	-1.267700E-5	-5.633684E-11	8.136200E-11	-1.726354E-7	-1.726498E-7	-1.726540E-7	-1.726550E-7	-1.726486E-7	-1.726519E-7	-3.755989E-7	-2.568105E-6
50	3734098513.550772	1.310624	-20.000000	24.854423	-1.266900E-5	-5.358334E-11	8.135610E-11	-1.726305E-7	-1.726287E-7	-1.726339E-7	-1.726356E-7	-1.726322E-7	-1.726322E-7	-3.757508E-7	-2.568798E-6
51	3734098529.715876	1.299175	-20.000000	24.868810	-1.266400E-5	-5.258205E-11	8.135830E-11	-1.726868E-7	-1.726861E-7	-1.726866E-7	-1.726859E-7	-1.726863E-7	-1.726863E-7	-3.757457E-7	-2.569032E-6
52	3734098545.666640	1.288739	-20.000000	24.865779	-1.266000E-5	-5.393381E-11	8.135940E-11	-1.727225E-7	-1.727111E-7	-1.727046E-7	-1.727105E-7	-1.727122E-7	-1.727108E-7	-3.758168E-7	-2.569590E-6
53	3734098561.842040	1.315329	-20.000000	24.866849	-1.265700E-5	-5.608652E-11	8.135430E-11	-1.726885E-7	-1.726554E-7	-1.726283E-7	-1.726072E-7	-1.726449E-7	-1.726419E-7	-3.758936E-7	-2.569682E-6
54	3734098577.773897	1.291627	-20.000000	24.837460	-1.265900E-5	-5.393378E-11	8.135420E-11	-1.727229E-7	-1.727241E-7	-1.727283E-7	-1.727356E-7	-1.727277E-7	-1.727262E-7	-3.766020E-7	-2.573719E-6
55	3734098593.931032	1.312734	-20.000000	24.843623	-1.266200E-5	-5.178104E-11	8.135290E-11	-1.728234E-7	-1.728194E-7	-1.728239E-7	-1.728339E-7	-1.728252E-7	-1.728236E-7	-3.751830E-7	-2.567003E-6
56	3734098610.150760	1.311579	-20.000000	24.852104	-1.266600E-5	-5.583625E-11	8.135210E-11	-1.729978E-7	-1.729906E-7	-1.729889E-7	-1.729757E-7	-1.729883E-7	-1.729898E-7	-3.762183E-7	-2.572990E-6
57	3734098626.333455	1.308539	-20.000000	24.854047	-1.266400E-5	-5.523546E-11	8.134950E-11	-1.732169E-7	-1.732100E-7	-1.732098E-7	-1.732131E-7	-1.732124E-7	-1.732116E-7	-3.756504E-7	-2.570478E-6
58	3734098642.132793	1.289412	-20.000000	24.829434	-1.266700E-5	-5.158077E-11	8.134580E-11	-1.735537E-7	-1.735573E-7	-1.735624E-7	-1.735670E-7	-1.735601E-7	-1.735599E-7	-3.759323E-7	-2.573764E-6
59	3734098658.377070	1.291548	-20.000000	24.832408	-1.265300E-5	-5.052946E-11	8.134040E-11	-1.747946E-7	-1.748017E-7	-1.748168E-7	-1.748283E-7	-1.748104E-7	-1.748092E-7	-3.734465E-7	-2.566515E-6
60	3734098674.226743	1.295929	-20.000000	24.814374	-1.266000E-5	-5.378358E-11	8.133210E-11	-1.772291E-7	-1.772292E-7	-1.772360E-7	-1.772405E-7	-1.772337E-7	-1.772326E-7	-3.708279E-7	-2.562565E-6
