#Open Capacitance 1000Hz:4.484830E-12
#Open Capacitance 1000000Hz:Not Measured
#37896_044_PSS_HM_XX_Unirrad_Single
#Date/Time: 12/10/2021 1:57:40 PM
#Sensor Name: 37896_044_PSS_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3722007529.400318	1.149592	23.500000	29.143192	-3.270000E-9	-5.027917E-11	8.945260E-11	-3.531374E-11	-3.511134E-11	-3.139746E-11	-3.487215E-11	-3.417367E-11	-3.499174E-11	-3.388732E-6
2	3722007545.720389	1.158801	23.500000	29.147751	-3.250000E-9	-4.607376E-11	8.945240E-11	-3.939031E-11	-3.804857E-11	-3.672419E-11	-3.655083E-11	-3.767847E-11	-3.738638E-11	-3.392292E-6
3	3722007562.724810	1.151853	23.500000	29.164218	-3.250000E-9	-5.103014E-11	8.945350E-11	-3.796820E-11	-3.968204E-11	-3.860953E-11	-3.864777E-11	-3.872689E-11	-3.862865E-11	-3.396879E-6
4	3722007579.871704	1.155279	23.500000	29.171808	-3.260000E-9	-4.787608E-11	8.945260E-11	-4.047446E-11	-4.040209E-11	-3.813441E-11	-3.988648E-11	-3.972436E-11	-4.014429E-11	-3.395182E-6
5	3722007596.980865	1.142778	23.500000	29.192538	-3.250000E-9	-5.538577E-11	8.945330E-11	-3.515836E-11	-3.523216E-11	-3.721380E-11	-3.476113E-11	-3.559136E-11	-3.519526E-11	-3.395930E-6
6	3722007614.096334	1.141183	23.500000	29.207242	-3.250000E-9	-5.538577E-11	8.945590E-11	-3.729069E-11	-3.721689E-11	-3.728783E-11	-3.577353E-11	-3.689224E-11	-3.725236E-11	-3.394151E-6
7	3722007630.910050	1.139034	23.500000	29.213603	-3.250000E-9	-5.653725E-11	8.945260E-11	-3.720340E-11	-3.803956E-11	-3.627606E-11	-3.878128E-11	-3.757508E-11	-3.762148E-11	-3.394086E-6
8	3722007647.623351	1.151575	23.500000	29.202683	-3.260000E-9	-5.939093E-11	8.945210E-11	-3.982453E-11	-3.777541E-11	-4.088292E-11	-3.727555E-11	-3.893960E-11	-3.879997E-11	-3.392098E-6
9	3722007664.369158	1.139933	23.500000	29.211044	-3.250000E-9	-5.808919E-11	8.945940E-11	-3.456099E-11	-3.702921E-11	-3.513054E-11	-3.620409E-11	-3.573121E-11	-3.566731E-11	-3.390708E-6
10	3722007681.080445	1.144553	23.500000	29.219686	-3.250000E-9	-5.268230E-11	8.945600E-11	-3.332228E-11	-3.299783E-11	-3.277478E-11	-3.266745E-11	-3.294058E-11	-3.288630E-11	-3.393152E-6
11	3722007697.818322	1.123968	23.500000	29.231436	-3.250000E-9	-5.138061E-11	8.946030E-11	-3.550570E-11	-3.384319E-11	-3.663750E-11	-3.471757E-11	-3.517599E-11	-3.511164E-11	-3.391251E-6
12	3722007714.523571	1.142292	23.500000	29.227335	-3.250000E-9	-5.278240E-11	8.946020E-11	-3.545439E-11	-3.188157E-11	-3.241640E-11	-3.399345E-11	-3.343645E-11	-3.320492E-11	-3.387455E-6
13	3722007731.263366	1.157937	23.500000	29.238906	-3.250000E-9	-5.498522E-11	8.945750E-11	-3.311374E-11	-3.348092E-11	-3.268237E-11	-3.366799E-11	-3.323625E-11	-3.329733E-11	-3.384462E-6
14	3722007748.008863	1.131206	23.500000	29.249906	-3.250000E-9	-5.378369E-11	8.945970E-11	-3.315729E-11	-3.406051E-11	-3.478976E-11	-3.411000E-11	-3.402939E-11	-3.408526E-11	-3.383812E-6
15	3722007765.027781	1.144318	23.500000	29.249727	-3.240000E-9	-5.388381E-11	8.946030E-11	-3.493347E-11	-3.363445E-11	-3.593972E-11	-3.421547E-11	-3.468078E-11	-3.457447E-11	-3.384999E-6
