#Open Capacitance 1000Hz:6.252680E-12
#Open Capacitance 1000000Hz:Not Measured
#38873_035_2-S_HM_XX_Unirrad
#Date/Time: 3/7/2022 11:34:03 AM
#Sensor Name: 38873_035_2-S_HM_XX
#Station: Tesla 2
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3729515722.896935	3.457321	25.277571	27.626273	-4.360000E-9	-6.218454E-11	8.166030E-11	-6.090523E-11	-6.256781E-11	-6.149743E-11	-6.441427E-11	-6.234618E-11	-6.203262E-11	-3.399432E-6
2	3729515738.868006	3.450914	25.279810	27.628055	-4.350000E-9	-6.278562E-11	8.163170E-11	-6.016478E-11	-6.088410E-11	-6.366635E-11	-6.317624E-11	-6.197287E-11	-6.203017E-11	-3.404515E-6
3	3729515755.570786	3.453528	25.277374	27.584597	-4.350000E-9	-6.123309E-11	8.158030E-11	-6.954326E-11	-7.067189E-11	-6.887045E-11	-6.856552E-11	-6.941278E-11	-6.920685E-11	-3.397277E-6
4	3729515772.214936	3.447519	25.275213	27.622725	-4.350000E-9	-5.968061E-11	8.154690E-11	-6.914899E-11	-6.736035E-11	-6.925842E-11	-6.915159E-11	-6.872984E-11	-6.915029E-11	-3.398931E-6
5	3729515788.885122	3.445170	25.263423	27.630057	-4.350000E-9	-6.589056E-11	8.152750E-11	-6.555061E-11	-6.675351E-11	-6.761131E-11	-6.643964E-11	-6.658877E-11	-6.659658E-11	-3.400858E-6
6	3729515805.581624	3.444656	25.261104	27.620584	-4.350000E-9	-6.408768E-11	8.152530E-11	-6.656390E-11	-6.711754E-11	-6.777185E-11	-6.591217E-11	-6.684136E-11	-6.684072E-11	-3.398895E-6
7	3729515822.527234	3.450536	25.250382	27.654668	-4.340000E-9	-6.559016E-11	8.152560E-11	-6.482824E-11	-6.596599E-11	-6.302844E-11	-6.220478E-11	-6.400686E-11	-6.392834E-11	-3.394391E-6
8	3729515839.457239	3.435337	25.243268	27.628906	-4.340000E-9	-6.458847E-11	8.152790E-11	-6.499775E-11	-6.560176E-11	-6.488485E-11	-6.598286E-11	-6.536681E-11	-6.529976E-11	-3.391677E-6
9	3729515856.400071	3.441188	25.236195	27.611171	-4.330000E-9	-6.393741E-11	8.153650E-11	-6.329096E-11	-6.210710E-11	-6.400070E-11	-6.171183E-11	-6.277765E-11	-6.269903E-11	-3.395159E-6
10	3729515873.350029	3.432494	25.232745	27.629839	-4.330000E-9	-6.263536E-11	8.154950E-11	-6.606525E-11	-6.596963E-11	-6.561250E-11	-6.691816E-11	-6.614138E-11	-6.601744E-11	-3.395469E-6
11	3729515890.054347	3.429043	25.225712	27.610855	-4.320000E-9	-6.408768E-11	8.156110E-11	-6.557823E-11	-6.706922E-11	-6.794914E-11	-6.554043E-11	-6.653425E-11	-6.632372E-11	-3.391321E-6
12	3729515906.744833	3.433916	25.217408	27.593732	-4.320000E-9	-5.872909E-11	8.157720E-11	-6.345114E-11	-6.349110E-11	-6.358777E-11	-6.508769E-11	-6.390442E-11	-6.353943E-11	-3.389936E-6
13	3729515923.428029	3.431313	25.212314	27.609010	-4.320000E-9	-6.704250E-11	8.159010E-11	-6.492915E-11	-6.553251E-11	-6.547871E-11	-6.550593E-11	-6.536158E-11	-6.549232E-11	-3.392516E-6
14	3729515940.105977	3.432486	25.206787	27.594605	-4.320000E-9	-6.268549E-11	8.160310E-11	-7.129151E-11	-7.118450E-11	-7.244304E-11	-6.923893E-11	-7.103950E-11	-7.123801E-11	-3.391762E-6
15	3729515956.797473	3.432671	25.201436	27.598231	-4.310000E-9	-6.383730E-11	8.162660E-11	-6.127855E-11	-6.106700E-11	-6.063174E-11	-6.236269E-11	-6.133500E-11	-6.117277E-11	-3.389579E-6
