GCD Test
Bias: 5000.000000
CV_37895_046_PSS_HM_XX_DIODE
Date/Time: 12/16/2021 6:16:06 PM
Sensor Name: DIODE
Type: P
Annealing Status: Unirradiated 
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	6.856E-11	7.393E+8	   20.0039	   21.5616	   22.8223	   -0.5429	
  -10.0000	5.182E-11	1.032E+9	   20.0064	   21.5591	   22.8166	   -0.5484	
  -15.0000	4.325E-11	1.271E+9	   20.0064	   21.5582	   22.8137	   -0.5509	
  -20.0000	3.753E-11	1.497E+9	   20.0064	   21.5624	   22.8102	   -0.5494	
  -25.0000	3.310E-11	1.637E+9	   20.0039	   21.5624	   22.8083	   -0.5506	
  -30.0000	2.960E-11	1.545E+9	   20.0039	   21.5591	   22.8008	   -0.5579	
  -35.0000	2.676E-11	1.646E+9	   20.0064	   21.5599	   22.8017	   -0.5566	
  -40.0000	2.458E-11	1.795E+9	   20.0039	   21.5584	   22.7992	   -0.5594	
  -45.0000	2.313E-11	1.776E+9	   20.0064	   21.5572	   22.7906	   -0.5656	
  -50.0000	2.201E-11	1.473E+9	   20.0039	   21.5566	   22.7884	   -0.5674	
  -55.0000	2.107E-11	7.081E+8	   20.0039	   21.5564	   22.7887	   -0.5674	
  -60.0000	1.828E-11	1.202E+8	   20.0039	   21.5574	   22.7805	   -0.5715	
  -65.0000	1.673E-11	1.572E+9	   20.0039	   21.5516	   22.7786	   -0.5775	
  -70.0000	1.618E-11	1.671E+9	   20.0064	   21.5586	   22.7755	   -0.5735	
  -75.0000	1.567E-11	1.766E+9	   20.0064	   21.5570	   22.7878	   -0.5674	
  -80.0000	1.522E-11	1.971E+9	   20.0064	   21.5516	   22.7710	   -0.5820	
  -85.0000	1.480E-11	2.068E+9	   20.0039	   21.5546	   22.7577	   -0.5875	
