GCD Test
Bias: 5000.000000
CV_37895_046_PSS_HM_XX_DIODEHALF
Date/Time: 12/16/2021 6:35:06 PM
Sensor Name: DIODEHALF
Type: P
Annealing Status: Unirradiated 
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	2.537E-11	2.306E+9	   19.9987	   21.4828	   22.7268	   -0.6662	
  -10.0000	1.837E-11	3.232E+9	   20.0013	   21.4820	   22.7454	   -0.6557	
  -15.0000	1.491E-11	3.711E+9	   19.9987	   21.4821	   22.7476	   -0.6543	
  -20.0000	1.254E-11	4.277E+9	   20.0013	   21.4861	   22.7464	   -0.6517	
  -25.0000	1.054E-11	3.947E+9	   19.9987	   21.4850	   22.7486	   -0.6513	
  -30.0000	8.720E-12	4.782E+9	   19.9987	   21.4829	   22.7657	   -0.6428	
  -35.0000	7.646E-12	5.044E+9	   19.9987	   21.4838	   22.7657	   -0.6420	
  -40.0000	7.073E-12	4.828E+9	   19.9987	   21.4842	   22.7641	   -0.6427	
  -45.0000	6.654E-12	4.523E+9	   19.9987	   21.4845	   22.7676	   -0.6403	
  -50.0000	6.313E-12	3.018E+9	   20.0013	   21.4857	   22.7796	   -0.6321	
  -55.0000	6.029E-12	1.842E+9	   19.9987	   21.4815	   22.7818	   -0.6342	
  -60.0000	5.649E-12	3.939E+8	   19.9987	   21.4875	   22.7856	   -0.6270	
  -65.0000	4.016E-12	3.531E+9	   19.9987	   21.4848	   22.7970	   -0.6224	
  -70.0000	3.871E-12	3.638E+9	   19.9987	   21.4850	   22.7970	   -0.6222	
  -75.0000	3.741E-12	3.806E+9	   19.9987	   21.4832	   22.7951	   -0.6248	
  -80.0000	3.624E-12	4.407E+9	   19.9987	   21.4826	   22.8001	   -0.6224	
  -85.0000	3.517E-12	4.750E+9	   20.0013	   21.4775	   22.7976	   -0.6281	
  -90.0000	3.416E-12	4.919E+9	   19.9987	   21.4874	   22.8140	   -0.6100	
  -95.0000	3.328E-12	5.113E+9	   20.0013	   21.4827	   22.8163	   -0.6126	
 -100.0000	3.245E-12	5.633E+9	   20.0013	   21.4796	   22.8188	   -0.6137	
 -105.0000	3.165E-12	5.045E+9	   20.0013	   21.4844	   22.8219	   -0.6078	
 -110.0000	3.095E-12	5.525E+9	   20.0039	   21.4747	   22.8226	   -0.6155	
 -115.0000	3.024E-12	6.733E+9	   20.0013	   21.4796	   22.8118	   -0.6178	
 -120.0000	2.964E-12	6.419E+9	   20.0039	   21.4833	   22.8248	   -0.6069	
 -125.0000	2.903E-12	6.376E+9	   20.0039	   21.4782	   22.8213	   -0.6133	
 -130.0000	2.844E-12	5.863E+9	   20.0013	   21.4753	   22.8283	   -0.6116	
 -135.0000	2.793E-12	6.906E+9	   20.0013	   21.4787	   22.8223	   -0.6123	
 -140.0000	2.741E-12	6.988E+9	   20.0013	   21.4764	   22.8261	   -0.6119	
 -145.0000	2.695E-12	7.124E+9	   20.0013	   21.4751	   22.8419	   -0.6036	
