GCD Test
Bias: 5000.000000
IV_34254_025_PSS_HM_XX_DIODE_Irradiated
Date/Time: 5/14/2021 4:41:22 PM
Sensor Name: DIODE
Type: P
Annealing Status: Irradiated, Second Step of Annealing
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-5.063428E-7	-5.072951E-7	-5.072265E-7	-5.059630E-7	-5.048865E-7	  -21.0206	   11.6485	    5.0392	  -26.6441	
  -20.0000	-7.467539E-7	-7.469060E-7	-7.460407E-7	-7.460546E-7	-7.480144E-7	  -21.0206	   11.6265	    4.9785	  -26.7915	
  -30.0000	-9.387655E-7	-9.392472E-7	-9.392238E-7	-9.390690E-7	-9.375219E-7	  -21.0308	   11.6265	    4.9374	  -26.8813	
  -40.0000	-1.094962E-6	-1.096550E-6	-1.095047E-6	-1.094570E-6	-1.093682E-6	  -21.0384	   11.6603	    4.9023	  -26.9344	
  -50.0000	-1.235999E-6	-1.235923E-6	-1.238576E-6	-1.235363E-6	-1.234133E-6	  -21.0384	   11.6603	    4.9023	  -26.9344	
  -60.0000	-1.360307E-6	-1.362719E-6	-1.360947E-6	-1.359637E-6	-1.357925E-6	  -21.0486	   11.5992	    4.8501	  -27.0939	
  -70.0000	-1.481172E-6	-1.481545E-6	-1.481002E-6	-1.481547E-6	-1.480595E-6	  -21.0435	   11.6225	    4.8182	  -27.1486	
  -80.0000	-1.584947E-6	-1.590762E-6	-1.586144E-6	-1.583066E-6	-1.579815E-6	  -21.0384	   11.5877	    4.7745	  -27.2717	
  -90.0000	-1.673028E-6	-1.674508E-6	-1.671444E-6	-1.672326E-6	-1.673835E-6	  -21.0384	   11.5877	    4.7745	  -27.2717	
 -100.0000	-1.759546E-6	-1.760978E-6	-1.759211E-6	-1.759320E-6	-1.758675E-6	  -21.0257	   11.5665	    4.7559	  -27.3291	
 -110.0000	-1.858657E-6	-1.860387E-6	-1.859455E-6	-1.857964E-6	-1.856823E-6	  -21.0231	   11.5636	    4.7135	  -27.4277	
 -120.0000	-1.950897E-6	-1.948121E-6	-1.950862E-6	-1.952574E-6	-1.952032E-6	  -21.0231	   11.5636	    4.7135	  -27.4277	
 -130.0000	-2.033201E-6	-2.039314E-6	-2.034637E-6	-2.030455E-6	-2.028399E-6	  -20.9926	   11.5484	    4.6392	  -27.6097	
 -140.0000	-2.121014E-6	-2.126591E-6	-2.122432E-6	-2.118017E-6	-2.117016E-6	  -20.9697	   11.5534	    4.6113	  -27.6708	
 -150.0000	-2.200262E-6	-2.205076E-6	-2.199404E-6	-2.198145E-6	-2.198424E-6	  -20.9367	   11.5177	    4.5743	  -27.7828	
 -160.0000	-2.275948E-6	-2.278331E-6	-2.273109E-6	-2.274539E-6	-2.277813E-6	  -20.9367	   11.5177	    4.5743	  -27.7828	
 -170.0000	-2.329447E-6	-2.329942E-6	-2.328314E-6	-2.330405E-6	-2.329125E-6	  -20.8935	   11.5314	    4.5240	  -27.8917	
 -180.0000	-2.392025E-6	-2.393622E-6	-2.392031E-6	-2.391989E-6	-2.390459E-6	  -20.8579	   11.4651	    4.4934	  -28.0117	
 -190.0000	-2.464507E-6	-2.467862E-6	-2.465671E-6	-2.464593E-6	-2.459902E-6	  -20.8070	   11.4651	    4.4934	  -28.0117	
 -200.0000	-2.520892E-6	-2.515826E-6	-2.522066E-6	-2.522896E-6	-2.522782E-6	  -20.8070	   11.4641	    4.4554	  -28.1033	
 -210.0000	-2.597532E-6	-2.596082E-6	-2.599742E-6	-2.599129E-6	-2.595175E-6	  -20.7612	   11.4641	    4.4156	  -28.1995	
 -220.0000	-2.646301E-6	-2.647301E-6	-2.644915E-6	-2.644042E-6	-2.648944E-6	  -20.7154	   11.4461	    4.3779	  -28.3037	
 -230.0000	-2.707839E-6	-2.711552E-6	-2.710298E-6	-2.707463E-6	-2.702045E-6	  -20.7154	   11.4461	    4.3779	  -28.3037	
 -240.0000	-2.776019E-6	-2.775485E-6	-2.775455E-6	-2.776069E-6	-2.777068E-6	  -20.6519	   11.4289	    4.3178	  -28.4635	
 -250.0000	-2.850603E-6	-2.857246E-6	-2.852399E-6	-2.846959E-6	-2.845809E-6	  -20.6137	   11.4144	    4.2830	  -28.5600	
 -260.0000	-2.914278E-6	-2.914283E-6	-2.918460E-6	-2.913165E-6	-2.911202E-6	  -20.5476	   11.4144	    4.2830	  -28.5600	
