File,I(600V),I(800V),I(1000V),DepV,I(DepV)
N4789_20_UR_DIODE_GR_Irradiated_60C_0min,-6.029449e-05,-6.851841e-05,-8.025594e-05,500.74074074074076,5.6069841851851855e-05
N4789_20_UR_DIODE_GR_Irradiated_60C_10min,-6.036384e-05,-6.929575e-05,-8.133974e-05,562.93,1.5800943864999855e-05
N4789_20_UR_DIODE_GR_Irradiated_60C_20min,-6.132224e-05,-6.960874e-05,-8.03365e-05,498.8388388388388,5.740155342342342e-05
N4789_20_UR_DIODE_GR_Irradiated_60C_30min,-0.0001037485,-0.0001206773,-0.0001441807,360.0,8.682263e-05
