#Open Capacitance 1000Hz:6.382250E-12
#Open Capacitance 100000Hz:Not Measured
#34340_040_PSS_HM_XX
#Date/Time: 7/2/2021 2:38:58 PM
#Sensor Name: 34340_040_PSS_HM_XX
#Type: P
#Annealing Status: Not Irradiated
#Environment: 20C
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3708096007.762456	1.556883	23.690083	22.411353	-2.470000E-9	-7.320311E-11	9.110790E-11	-2.619915E-10	-2.607348E-10	-2.596791E-10	-2.598757E-10	-2.605703E-10	-2.603053E-10	-2.646158E-6
2	3708096024.876005	1.553607	23.686039	22.411927	-2.460000E-9	-7.280237E-11	9.109160E-11	-2.619915E-10	-2.607348E-10	-2.596791E-10	-2.598757E-10	-2.605703E-10	-2.603053E-10	-2.646745E-6
3	3708096041.969382	1.562473	23.683444	22.355371	-2.470000E-9	-7.350349E-11	9.108470E-11	-2.607627E-10	-2.602842E-10	-2.599173E-10	-2.584065E-10	-2.598427E-10	-2.601007E-10	-2.649707E-6
4	3708096059.153410	1.577282	23.673257	22.376852	-2.450000E-9	-6.924666E-11	9.108040E-11	-2.590038E-10	-2.586683E-10	-2.592774E-10	-2.603356E-10	-2.593213E-10	-2.591406E-10	-2.648988E-6
5	3708096076.394150	1.555770	23.666639	22.387096	-2.460000E-9	-7.215127E-11	9.108390E-11	-2.625291E-10	-2.625959E-10	-2.609457E-10	-2.604437E-10	-2.616286E-10	-2.617374E-10	-2.650921E-6
6	3708096093.585370	1.556874	23.654571	22.418130	-2.460000E-9	-7.290254E-11	9.108550E-11	-2.619729E-10	-2.603987E-10	-2.624326E-10	-2.595507E-10	-2.610887E-10	-2.611858E-10	-2.647358E-6
7	3708096110.782372	1.559237	23.644504	22.395639	-2.460000E-9	-7.360375E-11	9.107950E-11	-2.582134E-10	-2.608006E-10	-2.602948E-10	-2.592602E-10	-2.596422E-10	-2.597775E-10	-2.648137E-6
8	3708096127.942369	1.562252	23.630532	22.409966	-2.450000E-9	-7.200105E-11	9.107990E-11	-2.601495E-10	-2.581694E-10	-2.577221E-10	-2.581027E-10	-2.585359E-10	-2.581360E-10	-2.650389E-6
9	3708096145.116446	1.565584	23.624808	22.420488	-2.450000E-9	-7.335340E-11	9.108010E-11	-2.597363E-10	-2.592178E-10	-2.602540E-10	-2.599243E-10	-2.597831E-10	-2.598303E-10	-2.648950E-6
10	3708096162.317801	1.572648	23.615275	22.457506	-2.440000E-9	-7.185091E-11	9.107550E-11	-2.626162E-10	-2.609085E-10	-2.604449E-10	-2.630951E-10	-2.617662E-10	-2.617624E-10	-2.648960E-6
11	3708096179.398448	1.557012	23.606675	22.469296	-2.440000E-9	-6.969746E-11	9.107200E-11	-2.598198E-10	-2.610660E-10	-2.606323E-10	-2.623429E-10	-2.609653E-10	-2.608492E-10	-2.646486E-6
12	3708096196.583813	1.569056	23.600709	22.439314	-2.440000E-9	-7.024829E-11	9.107410E-11	-2.608571E-10	-2.608335E-10	-2.615940E-10	-2.609380E-10	-2.610556E-10	-2.608976E-10	-2.645561E-6
13	3708096213.644902	1.570971	23.592348	22.431268	-2.440000E-9	-6.894620E-11	9.107610E-11	-2.585130E-10	-2.572352E-10	-2.580642E-10	-2.585352E-10	-2.580869E-10	-2.582886E-10	-2.643245E-6
14	3708096230.982828	1.551846	23.587016	22.410558	-2.440000E-9	-7.190100E-11	9.107150E-11	-2.695465E-10	-2.640857E-10	-2.599503E-10	-2.642739E-10	-2.644641E-10	-2.641798E-10	-2.643780E-6
15	3708096248.198030	1.534062	23.580218	22.364348	-2.430000E-9	-7.235164E-11	9.106880E-11	-2.577221E-10	-2.581264E-10	-2.581680E-10	-2.575432E-10	-2.578899E-10	-2.579242E-10	-2.642491E-6
16	3708096265.265409	1.559279	23.568865	22.358026	-2.430000E-9	-7.335332E-11	9.106580E-11	-2.573707E-10	-2.594050E-10	-2.583125E-10	-2.581326E-10	-2.583052E-10	-2.582225E-10	-2.641898E-6
17	3708096282.454629	1.582325	23.558758	22.391496	-2.430000E-9	-7.114984E-11	9.106180E-11	-2.600807E-10	-2.622245E-10	-2.623855E-10	-2.608659E-10	-2.613892E-10	-2.615452E-10	-2.644640E-6
18	3708096299.496183	1.561619	23.548930	22.394291	-2.430000E-9	-7.135015E-11	9.105940E-11	-2.573903E-10	-2.599153E-10	-2.589002E-10	-2.580841E-10	-2.585725E-10	-2.584922E-10	-2.643800E-6
19	3708096316.709048	1.557016	23.544291	22.338686	-2.420000E-9	-7.460533E-11	9.105660E-11	-2.647209E-10	-2.617728E-10	-2.627426E-10	-2.617628E-10	-2.627498E-10	-2.622577E-10	-2.643513E-6
20	3708096333.770846	1.556697	23.531392	22.320177	-2.420000E-9	-7.420468E-11	9.104950E-11	-2.606804E-10	-2.609367E-10	-2.618362E-10	-2.616270E-10	-2.612701E-10	-2.612819E-10	-2.643694E-6
21	3708096350.966101	1.568900	23.521364	22.358818	-2.420000E-9	-7.195105E-11	9.104480E-11	-2.638207E-10	-2.604375E-10	-2.617238E-10	-2.608105E-10	-2.616981E-10	-2.612671E-10	-2.643073E-6
22	3708096368.019971	1.551036	23.513655	22.341956	-2.410000E-9	-7.465546E-11	9.103930E-11	-2.586265E-10	-2.618566E-10	-2.593361E-10	-2.607089E-10	-2.601320E-10	-2.600225E-10	-2.644577E-6
23	3708096385.209347	1.562025	23.505769	22.323644	-2.420000E-9	-7.145030E-11	9.103720E-11	-2.599760E-10	-2.589709E-10	-2.580610E-10	-2.578032E-10	-2.587028E-10	-2.585160E-10	-2.641792E-6
