GCD Test
Bias: 5000.000000
CV_37399_033_2-S_HM_XX_DIODEHALF
Date/Time: 11/3/2021 4:26:49 PM
Sensor Name: DIODEHALF
Type: P
Annealing Status: Not Irradiated and Not Annealed
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freqNaN	LCR_Rp_freqNaN	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	2.835E-11	1.817E+9	   20.0039	   21.3329	    6.7875	  -16.2322	
  -10.0000	2.000E-11	2.738E+9	   19.9987	   21.3344	    6.7830	  -16.2389	
  -15.0000	1.582E-11	3.497E+9	   19.9987	   21.3340	    6.7799	  -16.2448	
  -20.0000	1.218E-11	2.960E+9	   19.9961	   21.3342	    6.7789	  -16.2463	
  -25.0000	9.718E-12	4.816E+9	   19.9961	   21.3342	    6.7834	  -16.2385	
  -30.0000	8.768E-12	4.194E+9	   19.9961	   21.3342	    6.7834	  -16.2385	
  -35.0000	8.066E-12	3.480E+9	   19.9987	   21.3335	    6.7837	  -16.2385	
  -40.0000	5.455E-12	3.192E+9	   20.0039	   21.3365	    6.7761	  -16.2496	
  -45.0000	5.136E-12	3.292E+9	   20.0039	   21.3392	    6.7736	  -16.2521	
  -50.0000	4.875E-12	3.573E+9	   20.0090	   21.3389	    6.7767	  -16.2467	
  -55.0000	4.644E-12	3.119E+9	   20.0090	   21.3366	    6.7944	  -16.2173	
  -60.0000	4.439E-12	3.148E+9	   20.0090	   21.3345	    6.7704	  -16.2522	
  -65.0000	4.267E-12	3.113E+9	   20.0090	   21.3345	    6.7704	  -16.2611	
  -70.0000	4.110E-12	3.515E+9	   20.0039	   21.3371	    6.7802	  -16.2469	
  -75.0000	3.976E-12	3.805E+9	   20.0013	   21.3378	    6.7758	  -16.2492	
  -80.0000	3.844E-12	4.129E+9	   19.9987	   21.3378	    6.7736	  -16.2492	
  -85.0000	3.726E-12	3.404E+9	   19.9936	   21.3371	    6.7748	  -16.2514	
  -90.0000	3.626E-12	3.861E+9	   19.9910	   21.3371	    6.7720	  -16.2514	
  -95.0000	3.521E-12	4.456E+9	   19.9910	   21.3392	    6.7720	  -16.2549	
 -100.0000	3.433E-12	4.118E+9	   19.9910	   21.3414	    6.7685	  -16.2594	
 -105.0000	3.358E-12	3.849E+9	   19.9910	   21.3344	    6.7812	  -16.2423	
