#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 100000Hz:4.861150E-12
#34341_013_PSS_HM_XX_IrradSensor_Interstrip
#Date/Time: 4/27/2021 2:26:29 PM
#Sensor Name: 34341_013_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
35	3702392858.520453	3.058187	26.646008	25.700790	-3.660000E-9	4.858830E-12	1.062198E-12	1.062198E-12	8.476355E-13	6.801672E-13	6.308402E-13	8.167806E-13
36	3702392895.106833	3.060857	26.648049	25.704912	-3.640000E-9	4.864740E-12	3.624852E-13	5.173678E-13	5.212245E-13	2.159253E-13	2.741838E-13	6.300279E-13
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 100000Hz:4.861250E-12
#34341_013_PSS_HM_XX_IrradSensor_Interstrip
#Date/Time: 4/27/2021 2:30:42 PM
#Sensor Name: 34341_013_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3702393110.755559	3.059233	26.653319	25.720449	-2.870000E-9	4.896190E-12	8.967551E-13	8.967551E-13	8.983786E-13	6.562112E-13	7.751637E-13	7.995223E-13
2	3702393146.900128	3.055041	26.656371	25.718665	-3.620000E-9	4.864820E-12	5.809016E-13	7.138603E-13	3.659348E-13	6.357090E-13	3.427940E-13	4.891500E-13
3	3702393183.041864	3.061143	26.657005	25.701008	-3.630000E-9	4.863650E-12	4.796094E-13	4.195241E-13	7.974918E-13	2.518542E-13	4.300794E-13	3.988191E-13
4	3702393219.224465	3.069202	26.659068	25.730377	-3.620000E-9	4.865240E-12	8.317969E-13	6.422041E-13	6.610821E-13	8.827471E-13	9.505458E-13	9.584623E-13
5	3702393255.365053	3.058930	26.658551	25.753483	-3.620000E-9	4.864310E-12	9.314643E-13	5.181769E-13	6.367228E-13	7.463372E-13	3.923229E-13	7.847022E-13
6	3702393291.531844	3.058797	26.659205	25.742247	-3.600000E-9	4.863640E-12	2.161279E-13	4.856981E-13	7.907914E-13	4.808262E-13	5.581653E-13	7.485696E-13
7	3702393327.679185	3.054858	26.660532	25.765987	-3.620000E-9	4.863720E-12	1.183982E-12	3.515217E-13	8.458009E-13	8.949244E-13	1.397729E-12	9.641436E-13
8	3702393363.839005	3.062335	26.661008	25.720587	-3.610000E-9	4.863110E-12	9.420175E-13	6.955883E-13	5.658783E-13	7.767842E-13	9.081179E-13	6.809731E-13
9	3702393399.998654	3.060763	26.663247	25.746665	-3.610000E-9	4.864350E-12	7.189318E-13	8.204263E-13	1.166117E-12	8.409280E-13	7.812493E-13	1.069697E-12
10	3702393436.159914	3.055959	26.663881	25.733766	-3.600000E-9	4.864990E-12	6.180458E-13	7.694755E-13	8.589936E-13	9.247620E-13	9.148153E-13	9.367383E-13
11	3702393472.316772	3.061494	26.667925	25.741395	-3.610000E-9	4.864110E-12	7.577020E-13	7.646034E-13	5.027477E-13	4.566694E-13	3.686022E-14	2.281039E-13
12	3702393508.472427	3.047807	26.666696	25.775717	-3.600000E-9	4.864710E-12	8.179892E-13	8.257027E-13	8.417389E-13	8.831480E-13	9.836278E-13	9.081158E-13
13	3702393544.635968	3.056856	26.668696	25.772764	-3.600000E-9	4.863950E-12	9.091305E-13	7.767820E-13	6.428094E-13	3.803453E-13	7.729250E-13	5.232493E-13
14	3702393580.776064	3.065159	26.673294	25.755384	-3.600000E-9	4.864270E-12	1.172612E-13	2.995558E-13	8.963417E-13	8.482332E-13	4.055157E-13	7.089832E-13
15	3702393616.891027	3.045338	26.673712	25.766800	-3.600000E-9	4.864720E-12	7.039086E-13	7.020817E-13	5.914529E-13	4.511881E-13	2.865644E-13	9.695809E-14
16	3702393653.008321	3.050718	26.671670	25.839805	-3.590000E-9	4.863590E-12	4.136350E-13	4.865079E-13	3.949601E-13	1.862882E-13	4.290621E-13	3.779090E-13
17	3702393689.133088	3.052435	26.674701	25.763610	-3.580000E-9	4.864000E-12	7.142601E-13	4.185066E-13	-7.115234E-14	8.782171E-14	3.693834E-13	3.324395E-13
18	3702393725.269684	3.055998	26.675969	25.820522	-3.590000E-9	4.862260E-12	3.610608E-13	5.528843E-13	2.857523E-13	4.607279E-13	5.845505E-13	4.114018E-13
19	3702393761.380835	3.046603	26.678605	25.766660	-3.580000E-9	4.863170E-12	7.020804E-13	7.436928E-13	7.909888E-13	5.628306E-13	7.396329E-13	8.971514E-13
20	3702393797.476077	3.060602	26.680706	25.784200	-3.580000E-9	4.863210E-12	5.569438E-13	4.994982E-13	4.247987E-13	8.589895E-13	1.014072E-12	8.265112E-13
21	3702393833.586901	3.061283	26.680725	25.791649	-3.590000E-9	4.862660E-12	8.520875E-13	8.112869E-13	5.555227E-13	6.531595E-13	2.721519E-13	5.841438E-13
22	3702393869.719165	3.050865	26.682826	25.856491	-3.590000E-9	4.862940E-12	5.110683E-13	7.706895E-13	9.464762E-13	6.332666E-13	1.097905E-12	6.430098E-13
23	3702393905.851025	3.058087	26.684709	25.821751	-3.580000E-9	4.862550E-12	1.068065E-12	1.889270E-13	5.260890E-13	4.081534E-13	3.367017E-13	8.575674E-13
24	3702393941.968823	3.057464	26.687444	25.877951	-3.590000E-9	4.862540E-12	1.040256E-12	1.174227E-12	1.228222E-12	1.290945E-12	1.320175E-12	9.312508E-13
25	3702393978.117106	3.060874	26.686494	25.884649	-3.580000E-9	4.861650E-12	4.262190E-13	9.893052E-13	1.006153E-12	8.624383E-13	7.804314E-13	1.282418E-12
26	3702394014.316481	3.046546	26.686712	25.830727	-3.580000E-9	4.862930E-12	9.813884E-13	8.015418E-13	1.157987E-12	9.008021E-13	1.000266E-12	9.255668E-13
27	3702394050.473316	3.050940	26.691922	25.842857	-3.570000E-9	4.862410E-12	1.075980E-12	1.014272E-12	8.137207E-13	1.166715E-12	9.154170E-13	4.057169E-13
28	3702394086.626378	3.046185	26.692179	25.822465	-3.570000E-9	4.863060E-12	8.894347E-13	1.351635E-12	1.136063E-12	1.074152E-12	1.420854E-12	9.789513E-13
