#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 100000Hz:4.862440E-12
#34341_013_PSS_HM_XX_IrradSensor_Interstrip_b
#Date/Time: 4/27/2021 2:50:10 PM
#Sensor Name: 34341_013_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
41	3702395735.350435	3.044734	26.790213	26.059551	-3.530000E-9	4.982750E-12	-2.307455E-11	-2.545667E-11	-1.814971E-11	-1.677379E-11	-1.950268E-11	-2.344649E-11
42	3702395772.053297	3.032440	26.793384	26.059688	-3.530000E-9	5.784410E-12	-2.456820E-10	-1.535571E-10	-3.442517E-10	-2.248106E-10	-1.956549E-10	-2.743582E-10
43	3702395808.621170	3.047074	26.798081	26.053091	-3.530000E-9	5.971770E-12	-2.590480E-10	-2.616314E-10	-2.668450E-10	-2.667826E-10	-2.789436E-10	-2.660291E-10
44	3702395845.323838	3.041144	26.800932	26.079665	-3.540000E-9	5.672160E-12	-2.908505E-10	-2.365772E-10	-2.623757E-10	-2.491751E-10	-2.444416E-10	-2.704223E-10
45	3702395881.894302	3.038374	26.804343	26.085132	-3.540000E-9	5.604460E-12	-3.033032E-10	-3.077036E-10	-3.052576E-10	-3.060807E-10	-3.123166E-10	-3.199660E-10
46	3702395918.633682	3.026729	26.808187	26.165094	-3.530000E-9	5.629490E-12	-3.744306E-10	-4.008995E-10	-4.059593E-10	-1.295222E-10	-9.982255E-11	-1.402605E-10
47	3702395955.169912	3.038129	26.809792	26.116842	-3.530000E-9	5.393820E-12	-1.449853E-10	-1.551956E-10	-1.641756E-10	-2.549162E-10	-2.752169E-10	-2.026670E-10
48	3702395991.900806	3.054860	26.811912	26.094566	-3.530000E-9	5.262610E-12	-2.038708E-10	-1.689284E-10	-1.690288E-10	-1.883930E-10	-1.760278E-10	-1.732647E-10
49	3702396028.466670	3.048351	26.816470	26.129782	-3.530000E-9	5.002220E-12	-4.210764E-11	-3.490202E-11	-3.888439E-11	-5.404235E-11	-6.989672E-11	-6.147214E-11
50	3702396065.159675	3.036484	26.818234	26.112561	-3.520000E-9	5.592950E-12	-7.350438E-13	-1.742464E-12	-1.447870E-12	-2.698721E-11	-3.038102E-11	-3.133502E-11
51	3702396101.833529	3.041904	26.823208	26.117395	-3.530000E-9	4.960860E-12	9.225066E-13	1.143758E-12	8.912471E-13	-3.669558E-13	-1.085471E-11	-8.372505E-12
52	3702396138.426889	3.048963	26.828340	26.100906	-3.530000E-9	5.754390E-12	-3.154354E-10	-3.149435E-10	-3.476118E-10	-1.496287E-10	-4.235928E-10	-2.275020E-10
53	3702396175.091269	3.044588	26.828301	26.114364	-3.530000E-9	5.335240E-12	-1.928898E-10	-2.031063E-10	-1.991731E-10	-2.079990E-10	-2.434724E-10	-2.503990E-10
54	3702396211.651181	3.039699	26.832561	26.109429	-3.540000E-9	5.976450E-12	-2.638155E-10	-2.661482E-10	-2.659846E-10	-2.669337E-10	-2.689682E-10	-2.688904E-10
55	3702396248.320612	3.045577	26.835673	26.126847	-3.530000E-9	5.976760E-12	-2.643898E-10	-2.661098E-10	-2.996246E-10	-3.200171E-10	-2.927416E-10	-2.623123E-10
56	3702396284.918299	3.044626	26.838584	26.130891	-3.520000E-9	5.634130E-12	-3.035967E-10	-3.334661E-10	-2.682089E-10	-2.734138E-10	-2.892568E-10	-2.615933E-10
57	3702396321.776410	3.036677	26.840210	26.137410	-3.530000E-9	5.971420E-12	-2.635023E-10	-2.672755E-10	-2.681075E-10	-2.675027E-10	-2.695848E-10	-2.686929E-10
58	3702396358.356611	3.054424	26.844192	26.139371	-3.530000E-9	5.959550E-12	-2.652623E-10	-2.649232E-10	-2.686604E-10	-2.676170E-10	-2.700153E-10	-2.714123E-10
59	3702396395.065551	3.057321	26.846374	26.162221	-3.520000E-9	4.975600E-12	-6.530516E-11	-6.371888E-11	-5.690005E-11	-5.190457E-11	-5.475119E-11	-5.726730E-11
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 100000Hz:4.857250E-12
#34341_013_PSS_HM_XX_IrradSensor_Interstrip_b
#Date/Time: 4/27/2021 4:11:28 PM
#Sensor Name: 34341_013_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
20	3702399157.216147	3.032290	27.151252	26.531423	-3.590000E-9	5.976440E-12	-2.710445E-10	-2.710445E-10	-2.723596E-10	-2.752818E-10	-2.777685E-10	-2.757114E-10
21	3702399193.562000	3.038538	27.158247	26.584275	-3.590000E-9	5.981060E-12	-2.700548E-10	-2.717037E-10	-2.720760E-10	-2.736654E-10	-2.743554E-10	-2.748871E-10
22	3702399229.849960	3.050855	27.163597	26.568442	-3.580000E-9	5.981150E-12	-2.697802E-10	-2.703379E-10	-2.707584E-10	-2.730187E-10	-2.759720E-10	-2.750363E-10
23	3702399266.128460	3.046308	27.165995	26.544145	-3.590000E-9	5.981500E-12	-2.687012E-10	-2.708352E-10	-2.726150E-10	-2.740337E-10	-2.754923E-10	-2.760187E-10
24	3702399302.428482	3.046044	27.172514	26.582055	-3.590000E-9	5.981770E-12	-2.715815E-10	-2.714930E-10	-2.698853E-10	-2.732638E-10	-2.741324E-10	-2.798765E-10
25	3702399338.693602	3.058293	27.175725	26.575655	-3.590000E-9	5.981760E-12	-2.756363E-10	-2.779158E-10	-2.786592E-10	-2.744417E-10	-2.761381E-10	-2.750640E-10
26	3702399374.960542	3.041565	27.178597	26.582551	-3.600000E-9	5.980800E-12	-2.713829E-10	-2.693422E-10	-2.730788E-10	-2.726316E-10	-2.753173E-10	-2.766452E-10
27	3702399411.230899	3.043376	27.182304	26.585325	-3.590000E-9	5.980980E-12	-2.733467E-10	-2.731654E-10	-2.743936E-10	-2.758354E-10	-2.767619E-10	-2.782328E-10
28	3702399447.516900	3.036256	27.184800	26.589288	-3.590000E-9	5.981120E-12	-2.698991E-10	-2.726663E-10	-2.747234E-10	-2.776056E-10	-2.779162E-10	-2.791694E-10
29	3702399483.803655	3.040674	27.194371	26.563823	-3.590000E-9	5.981120E-12	-2.731136E-10	-2.727189E-10	-2.754058E-10	-2.756605E-10	-2.749806E-10	-2.759329E-10
30	3702399520.089150	3.029749	27.197642	26.571275	-3.600000E-9	5.980580E-12	-2.711365E-10	-2.716816E-10	-2.714818E-10	-2.727933E-10	-2.752120E-10	-2.770198E-10
31	3702399556.369867	3.033947	27.203231	26.564756	-3.600000E-9	5.980250E-12	-2.685695E-10	-2.693498E-10	-2.698510E-10	-2.736154E-10	-2.734846E-10	-2.750453E-10
32	3702399592.673452	3.030797	27.208818	26.612275	-3.600000E-9	5.981980E-12	-2.708843E-10	-2.724294E-10	-2.746041E-10	-2.753642E-10	-2.761217E-10	-2.772080E-10
33	3702399628.988801	3.038052	27.211909	26.637382	-3.610000E-9	5.981870E-12	-2.769784E-10	-2.712153E-10	-2.733798E-10	-2.731116E-10	-2.764735E-10	-2.756295E-10
34	3702399665.250228	3.039514	27.217558	26.639504	-3.600000E-9	5.983090E-12	-2.722651E-10	-2.747081E-10	-2.740977E-10	-2.756372E-10	-2.759159E-10	-2.782294E-10
35	3702399701.488682	3.044906	27.220530	26.630169	-3.610000E-9	5.981870E-12	-2.707901E-10	-2.712928E-10	-2.714796E-10	-2.746889E-10	-2.769008E-10	-2.765549E-10
36	3702399737.809455	3.042481	27.225860	26.635660	-3.600000E-9	5.982450E-12	-2.704072E-10	-2.716913E-10	-2.753190E-10	-2.760548E-10	-2.754058E-10	-2.760525E-10
37	3702399774.104837	3.042666	27.229823	26.641247	-3.600000E-9	5.980460E-12	-2.695121E-10	-2.713846E-10	-2.724653E-10	-2.730365E-10	-2.753101E-10	-2.758223E-10
38	3702399810.415275	3.034661	27.237177	26.632668	-3.610000E-9	5.980040E-12	-2.684611E-10	-2.711563E-10	-2.734657E-10	-2.733390E-10	-2.731325E-10	-2.762967E-10
39	3702399846.690676	3.046019	27.241714	26.651948	-3.600000E-9	5.979500E-12	-2.719926E-10	-2.718746E-10	-2.741286E-10	-2.751223E-10	-2.776950E-10	-2.778072E-10
40	3702399883.024350	3.047188	27.247699	26.636195	-3.610000E-9	5.980820E-12	-2.712001E-10	-2.727515E-10	-2.739599E-10	-2.747009E-10	-2.761778E-10	-2.780101E-10
41	3702399919.459746	3.033183	27.250335	26.656506	-3.600000E-9	5.981110E-12	-2.711853E-10	-2.739799E-10	-2.744734E-10	-2.762571E-10	-2.761645E-10	-2.768166E-10
42	3702399955.864481	3.031802	27.255982	26.671823	-3.610000E-9	5.981370E-12	-2.694779E-10	-2.720008E-10	-2.750321E-10	-2.765981E-10	-2.777374E-10	-2.789402E-10
43	3702399992.304222	3.011802	27.258538	26.696517	-3.610000E-9	5.981610E-12	-2.705141E-10	-2.725208E-10	-2.754932E-10	-2.754905E-10	-2.763184E-10	-2.784016E-10
44	3702400028.755025	3.033667	27.264465	26.685577	-3.620000E-9	5.981160E-12	-2.715017E-10	-2.716947E-10	-2.738208E-10	-2.756468E-10	-2.767244E-10	-2.767670E-10
45	3702400065.177063	3.031266	27.271161	26.672875	-3.610000E-9	5.982550E-12	-2.708373E-10	-2.716136E-10	-2.742330E-10	-2.746164E-10	-2.781134E-10	-2.779013E-10
46	3702400101.477037	3.044184	27.275423	26.695327	-3.610000E-9	5.982900E-12	-2.710620E-10	-2.743609E-10	-2.753294E-10	-2.759971E-10	-2.762628E-10	-2.779939E-10
47	3702400137.868348	3.038274	27.279545	26.696338	-3.610000E-9	5.983680E-12	-2.728744E-10	-2.739214E-10	-2.740445E-10	-2.755406E-10	-2.753763E-10	-2.762817E-10
48	3702400174.148986	3.025855	27.284122	26.710327	-3.620000E-9	5.981800E-12	-2.702074E-10	-2.730876E-10	-2.726555E-10	-2.759078E-10	-2.747598E-10	-2.759313E-10
49	3702400210.462881	3.033469	27.288104	26.728164	-3.620000E-9	5.982010E-12	-2.709974E-10	-2.715627E-10	-2.760281E-10	-2.738328E-10	-2.753426E-10	-2.751051E-10
50	3702400246.768711	3.020129	27.292761	26.693525	-3.630000E-9	5.981130E-12	-2.708634E-10	-2.704121E-10	-2.715215E-10	-2.737489E-10	-2.749846E-10	-2.753952E-10
51	3702400283.037338	3.034344	27.299917	26.695564	-3.630000E-9	5.980870E-12	-2.714658E-10	-2.718060E-10	-2.711808E-10	-2.748314E-10	-2.748618E-10	-2.749852E-10
52	3702400319.331888	3.036021	27.303860	26.690829	-3.630000E-9	5.981570E-12	-2.696679E-10	-2.714360E-10	-2.768236E-10	-2.729110E-10	-2.755158E-10	-2.756777E-10
53	3702400355.626567	3.025866	27.309070	26.739777	-3.630000E-9	5.982290E-12	-2.722351E-10	-2.738553E-10	-2.755503E-10	-2.775738E-10	-2.768528E-10	-2.783378E-10
54	3702400391.934017	3.025266	27.310657	26.751805	-3.630000E-9	5.981970E-12	-2.695013E-10	-2.724241E-10	-2.727971E-10	-2.735533E-10	-2.729134E-10	-2.750316E-10
55	3702400428.335976	3.024591	27.316086	26.769818	-3.630000E-9	5.981210E-12	-2.738408E-10	-2.744941E-10	-2.747850E-10	-2.760066E-10	-2.755638E-10	-2.775052E-10
56	3702400464.777639	3.016553	27.322784	26.766943	-3.620000E-9	5.981570E-12	-2.703758E-10	-2.710576E-10	-2.733773E-10	-2.740221E-10	-2.748166E-10	-2.766311E-10
57	3702400501.209429	3.018744	27.326966	26.753449	-3.630000E-9	5.979050E-12	-2.716364E-10	-2.717608E-10	-2.713196E-10	-2.727790E-10	-2.742559E-10	-2.774480E-10
58	3702400537.620585	3.032099	27.333623	26.747286	-3.630000E-9	5.966580E-12	-2.734083E-10	-2.713701E-10	-2.727961E-10	-2.758346E-10	-2.762425E-10	-2.783135E-10
59	3702400574.451631	3.030434	27.338558	26.769956	-3.630000E-9	5.918590E-12	-2.741651E-10	-2.742449E-10	-2.762193E-10	-2.768755E-10	-2.781931E-10	-2.773727E-10
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 100000Hz:4.856640E-12
#34341_013_PSS_HM_XX_IrradSensor_Interstrip_b
#Date/Time: 4/27/2021 4:37:34 PM
#Sensor Name: 34341_013_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
13	3702400723.364913	3.019350	27.357047	26.767797	-3.650000E-9	5.975460E-12	-2.710836E-10	-2.710836E-10	-2.736093E-10	-2.751297E-10	-2.754991E-10	-2.765896E-10
