#Open Capacitance 1000Hz:4.891820E-12
#Open Capacitance 1000000Hz:Not Measured
#38695_002_2-S_HM_XX_Irrad_1100min_Single
#Date/Time: 4/7/2022 12:42:21 PM
#Sensor Name: 38695_002_2-S_HM_XX
#Station: Tesla
#Annealing Status: 1100 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: After Alibava

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
14	3732194828.737838	1.387838	-20.000000	24.255288	-6.827000E-6	-5.363348E-11	8.150360E-11	-9.307758E-8	-9.307930E-8	-9.307461E-8	-9.307502E-8	-9.307663E-8	-9.307630E-8	-4.423637E-7	-2.583517E-6
15	3732194844.933637	1.377355	-20.000000	24.238029	-6.825000E-6	-6.369644E-11	8.150400E-11	-9.302992E-8	-9.302682E-8	-9.302822E-8	-9.302890E-8	-9.302846E-8	-9.302856E-8	-4.424264E-7	-2.583660E-6
16	3732194860.763330	1.400083	-20.000000	24.225800	-6.824000E-6	-5.648716E-11	8.149970E-11	-9.293049E-8	-9.292783E-8	-9.293312E-8	-9.293463E-8	-9.293152E-8	-9.293181E-8	-4.418849E-7	-2.580621E-6
17	3732194876.496524	1.384485	-20.000000	24.230556	-6.822000E-6	-4.872718E-11	8.150310E-11	-9.292546E-8	-9.292191E-8	-9.291868E-8	-9.291453E-8	-9.292014E-8	-9.292029E-8	-4.420471E-7	-2.581295E-6
18	3732194892.801300	1.382357	-20.000000	24.249540	-6.822000E-6	-6.329593E-11	8.150290E-11	-9.287196E-8	-9.287685E-8	-9.287648E-8	-9.287440E-8	-9.287492E-8	-9.287544E-8	-4.425837E-7	-2.583771E-6
19	3732194908.699024	1.390662	-20.000000	24.252018	-6.820000E-6	-5.808922E-11	8.150240E-11	-9.280458E-8	-9.280674E-8	-9.281634E-8	-9.282439E-8	-9.281301E-8	-9.281154E-8	-4.427209E-7	-2.584209E-6
20	3732194924.578237	1.390272	-20.000000	24.253743	-6.818000E-6	-4.987866E-11	8.150610E-11	-9.275366E-8	-9.275309E-8	-9.275111E-8	-9.275070E-8	-9.275214E-8	-9.275210E-8	-4.419832E-7	-2.580464E-6
21	3732194940.607951	1.370488	-20.000000	24.249639	-6.820000E-6	-5.593648E-11	8.150590E-11	-9.270729E-8	-9.270906E-8	-9.270703E-8	-9.271255E-8	-9.270898E-8	-9.270818E-8	-4.419344E-7	-2.579911E-6
22	3732194956.656588	1.381090	-20.000000	24.238997	-6.821000E-6	-5.027917E-11	8.150330E-11	-9.261770E-8	-9.260966E-8	-9.261497E-8	-9.262310E-8	-9.261636E-8	-9.261633E-8	-4.422537E-7	-2.581056E-6
23	3732194972.698487	1.391211	-20.000000	24.250075	-6.818000E-6	-5.828952E-11	8.150320E-11	-9.254171E-8	-9.254232E-8	-9.253620E-8	-9.253472E-8	-9.253874E-8	-9.253896E-8	-4.422973E-7	-2.580905E-6
24	3732194988.888568	1.393814	-20.000000	24.258101	-6.815000E-6	-5.293257E-11	8.150270E-11	-9.252297E-8	-9.251934E-8	-9.251799E-8	-9.251411E-8	-9.251860E-8	-9.251866E-8	-4.427870E-7	-2.583500E-6
25	3732195005.018317	1.397041	-20.000000	24.257013	-6.812000E-6	-5.803914E-11	8.150250E-11	-9.244781E-8	-9.244608E-8	-9.244956E-8	-9.244836E-8	-9.244795E-8	-9.244808E-8	-4.425665E-7	-2.582017E-6
26	3732195020.862494	1.407311	-20.000000	24.251029	-6.813000E-6	-5.143066E-11	8.150000E-11	-9.241607E-8	-9.241437E-8	-9.242068E-8	-9.242044E-8	-9.241789E-8	-9.241825E-8	-4.428619E-7	-2.583311E-6
27	3732195036.913211	1.399161	-20.000000	24.235512	-6.811000E-6	-1.000009E-5	6.099390E-11	-9.545631E-8	-9.544757E-8	-9.545370E-8	-9.547162E-8	-9.545730E-8	-9.545500E-8	-4.399307E-7	-2.581051E-6
28	3732195052.985397	1.379417	-20.000000	24.227545	-6.810000E-6	-5.488513E-11	8.178340E-11	-9.273385E-8	-9.273495E-8	-9.274171E-8	-9.274631E-8	-9.273920E-8	-9.273833E-8	-4.424743E-7	-2.582749E-6
29	3732195069.189744	1.395419	-20.000000	24.226732	-6.808000E-6	-5.483500E-11	8.174860E-11	-9.255167E-8	-9.255547E-8	-9.254831E-8	-9.255118E-8	-9.255166E-8	-9.255142E-8	-4.423768E-7	-2.581482E-6
30	3732195085.050417	1.410971	-20.000000	24.247421	-6.807000E-6	-5.553595E-11	8.172030E-11	-9.250813E-8	-9.251035E-8	-9.251340E-8	-9.251486E-8	-9.251168E-8	-9.251187E-8	-4.431221E-7	-2.585205E-6
31	3732195101.200377	1.389961	-20.000000	24.233114	-6.805000E-6	-5.278242E-11	8.169410E-11	-9.240794E-8	-9.240519E-8	-9.240444E-8	-9.240686E-8	-9.240611E-8	-9.240602E-8	-4.426294E-7	-2.582140E-6
32	3732195117.150927	1.364676	-20.000000	24.253226	-6.804000E-6	-5.563609E-11	8.166380E-11	-9.236940E-8	-9.236437E-8	-9.236187E-8	-9.236658E-8	-9.236556E-8	-9.236547E-8	-4.428868E-7	-2.583335E-6
33	3732195133.663587	1.390467	-20.000000	24.231013	-6.801000E-6	-5.072976E-11	8.164470E-11	-9.228575E-8	-9.228155E-8	-9.228297E-8	-9.228921E-8	-9.228487E-8	-9.228436E-8	-4.418419E-7	-2.577796E-6
34	3732195149.227416	1.380156	-20.000000	24.221104	-6.803000E-6	-6.024202E-11	8.161990E-11	-9.223456E-8	-9.223618E-8	-9.223789E-8	-9.223698E-8	-9.223640E-8	-9.223658E-8	-4.424512E-7	-2.580588E-6
35	3732195165.265250	1.378264	-20.000000	24.209888	-6.803000E-6	-5.118034E-11	8.160100E-11	-9.216322E-8	-9.216178E-8	-9.215542E-8	-9.215729E-8	-9.215943E-8	-9.215954E-8	-4.435071E-7	-2.585675E-6
36	3732195181.297795	1.360443	-20.000000	24.236699	-6.805000E-6	-5.173106E-11	8.158290E-11	-9.213218E-8	-9.212857E-8	-9.213032E-8	-9.213635E-8	-9.213185E-8	-9.213125E-8	-4.425060E-7	-2.580551E-6
37	3732195197.922056	1.384525	-20.000000	24.231031	-6.803000E-6	-4.967845E-11	8.156650E-11	-9.203341E-8	-9.203664E-8	-9.203887E-8	-9.203843E-8	-9.203684E-8	-9.203754E-8	-4.430185E-7	-2.582734E-6
38	3732195213.560070	1.379205	-20.000000	24.229229	-6.800000E-6	-5.017903E-11	8.155980E-11	-9.204752E-8	-9.204378E-8	-9.204451E-8	-9.204288E-8	-9.204467E-8	-9.204414E-8	-4.423825E-7	-2.579487E-6
39	3732195229.369524	1.369834	-20.000000	24.209590	-6.800000E-6	-5.448462E-11	8.154770E-11	-9.197928E-8	-9.197930E-8	-9.197947E-8	-9.198146E-8	-9.197988E-8	-9.197938E-8	-4.424799E-7	-2.579732E-6
40	3732195245.474842	1.367953	-20.000000	24.197761	-6.800000E-6	-5.328306E-11	8.154290E-11	-9.193899E-8	-9.194170E-8	-9.193662E-8	-9.193008E-8	-9.193685E-8	-9.193780E-8	-4.424451E-7	-2.579317E-6
41	3732195261.684393	1.368113	-20.000000	24.192132	-6.794000E-6	-4.792616E-11	8.153590E-11	-9.190537E-8	-9.190365E-8	-9.190070E-8	-9.190436E-8	-9.190352E-8	-9.190400E-8	-4.436472E-7	-2.585273E-6
42	3732195277.451018	1.360839	-20.000000	24.198236	-6.794000E-6	-5.353338E-11	8.153080E-11	-9.183312E-8	-9.183239E-8	-9.182983E-8	-9.182703E-8	-9.183059E-8	-9.183111E-8	-4.423591E-7	-2.578425E-6
43	3732195293.470533	1.359880	-20.000000	24.191400	-6.794000E-6	-5.343324E-11	8.152230E-11	-9.179279E-8	-9.179223E-8	-9.178894E-8	-9.178758E-8	-9.179039E-8	-9.179059E-8	-4.431698E-7	-2.582428E-6
44	3732195309.516388	1.347820	-20.000000	24.181153	-6.792000E-6	-5.338319E-11	8.152270E-11	-9.173680E-8	-9.174052E-8	-9.174516E-8	-9.175066E-8	-9.174329E-8	-9.174284E-8	-4.435186E-7	-2.583995E-6
45	3732195325.992453	1.370955	-20.000000	24.173169	-6.792000E-6	-5.268224E-11	8.152130E-11	-9.170761E-8	-9.170066E-8	-9.169795E-8	-9.169276E-8	-9.169974E-8	-9.169931E-8	-4.441824E-7	-2.587147E-6
46	3732195342.000051	1.355472	-20.000000	24.172177	-6.791000E-6	-5.748847E-11	8.152550E-11	-9.168612E-8	-9.168166E-8	-9.168103E-8	-9.168090E-8	-9.168243E-8	-9.168134E-8	-4.434945E-7	-2.583603E-6
47	3732195357.785077	1.346575	-20.000000	24.181234	-6.792000E-6	-5.313287E-11	8.152150E-11	-9.164280E-8	-9.163880E-8	-9.164013E-8	-9.164128E-8	-9.164075E-8	-9.164071E-8	-4.433913E-7	-2.582929E-6
48	3732195373.839511	1.350800	-20.000000	24.178636	-6.791000E-6	-5.618680E-11	8.152520E-11	-9.156648E-8	-9.156670E-8	-9.156680E-8	-9.156442E-8	-9.156610E-8	-9.156659E-8	-4.440622E-7	-2.585971E-6
49	3732195390.176175	1.342038	-20.000000	24.150795	-6.787000E-6	-5.723816E-11	8.152350E-11	-9.157756E-8	-9.157382E-8	-9.156582E-8	-9.156321E-8	-9.157010E-8	-9.156982E-8	-4.443037E-7	-2.587088E-6
50	3732195406.040014	1.352243	-20.000000	24.152896	-6.785000E-6	-5.087996E-11	8.151840E-11	-9.149462E-8	-9.149264E-8	-9.149274E-8	-9.150336E-8	-9.149584E-8	-9.149368E-8	-4.441502E-7	-2.586101E-6
51	3732195422.342077	1.343134	-20.000000	24.141145	-6.785000E-6	-5.608666E-11	8.152270E-11	-9.145335E-8	-9.145047E-8	-9.145025E-8	-9.145505E-8	-9.145228E-8	-9.145191E-8	-4.441293E-7	-2.585835E-6
52	3732195438.333964	1.334249	-20.000000	24.137657	-6.785000E-6	-5.032925E-11	8.152840E-11	-9.140440E-8	-9.140557E-8	-9.140274E-8	-9.140668E-8	-9.140485E-8	-9.140499E-8	-4.449053E-7	-2.589559E-6
53	3732195454.435610	1.321074	-20.000000	24.154421	-6.787000E-6	-5.323297E-11	8.152840E-11	-9.140319E-8	-9.139777E-8	-9.139188E-8	-9.138886E-8	-9.139543E-8	-9.139483E-8	-4.452076E-7	-2.590990E-6
54	3732195470.111790	1.339533	-20.000000	24.147109	-6.786000E-6	-5.283248E-11	8.152970E-11	-9.139200E-8	-9.139152E-8	-9.139813E-8	-9.139405E-8	-9.139392E-8	-9.139303E-8	-4.455135E-7	-2.592634E-6
55	3732195486.040759	1.338863	-20.000000	24.148218	-6.787000E-6	-5.022911E-11	8.153030E-11	-9.133952E-8	-9.132973E-8	-9.132658E-8	-9.132218E-8	-9.132950E-8	-9.132816E-8	-4.449120E-7	-2.589225E-6
56	3732195502.507726	1.351684	-20.000000	24.158842	-6.788000E-6	-5.723811E-11	8.153190E-11	-9.128495E-8	-9.128447E-8	-9.128329E-8	-9.127765E-8	-9.128259E-8	-9.128388E-8	-4.448371E-7	-2.588693E-6
57	3732195518.527925	1.334696	-20.000000	24.169462	-6.786000E-6	-6.159374E-11	8.153370E-11	-9.139621E-8	-9.139187E-8	-9.139016E-8	-9.139034E-8	-9.139214E-8	-9.139110E-8	-4.452310E-7	-2.591108E-6
58	3732195534.654339	1.350277	-20.000000	24.168927	-6.787000E-6	-5.103016E-11	8.154040E-11	-9.152801E-8	-9.152107E-8	-9.152753E-8	-9.152262E-8	-9.152481E-8	-9.152508E-8	-4.453875E-7	-2.592392E-6
59	3732195550.742898	1.360461	-20.000000	24.163260	-6.785000E-6	-4.727533E-11	8.154720E-11	-9.226703E-8	-9.225609E-8	-9.225363E-8	-9.224905E-8	-9.225645E-8	-9.225486E-8	-4.439284E-7	-2.587973E-6
60	3732195566.447195	1.368649	-20.000000	24.169184	-6.785000E-6	-5.818937E-11	8.157210E-11	-9.352475E-8	-9.351586E-8	-9.350808E-8	-9.351336E-8	-9.351551E-8	-9.351461E-8	-4.407012E-7	-2.577038E-6
#Open Capacitance 1000Hz:4.879100E-12
#Open Capacitance 1000000Hz:Not Measured
#38695_002_2-S_HM_XX_Irrad_1100min_Single
#Date/Time: 4/7/2022 1:00:22 PM
#Sensor Name: 38695_002_2-S_HM_XX
#Station: Tesla
#Annealing Status: 1100 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: After Alibava

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
27	3732195701.250388	1.338167	-20.000000	24.153787	-6.781000E-6	-9.998362E-6	6.939950E-11	-9.512129E-8	-9.511549E-8	-9.510263E-8	-9.510312E-8	-9.511063E-8	-9.510931E-8	-4.401018E-7	-2.580516E-6
