GCD Test
Bias: 5000.000000
IV_34340_040_PSS_HM_XX_DIODEFULL
Date/Time: 8/19/2021 11:50:56 AM
Sensor Name: 34340_040_PSS_HM_XX_DIODEFULL
Type: P
Annealing Status: 80 min
Environment: -20C
Tester: Eric Spencer

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Total Current_Avg	Total Current_0	Total Current_1	Total Current_2	Total Current_3	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-1.5778E-8	-1.5030E-8	-1.6120E-8	-1.6130E-8	-1.5830E-8	-1.859689E-8	-1.612822E-8	-1.927171E-8	-1.949349E-8	-1.949413E-8	  -20.0186	   10.6091	    4.6417	  -28.2728	
  -20.0000	-3.5947E-8	-3.5470E-8	-3.6140E-8	-3.6480E-8	-3.5700E-8	-3.576558E-8	-3.543378E-8	-3.590371E-8	-3.586714E-8	-3.585770E-8	  -20.0186	   10.6518	    4.6363	  -28.2547	
  -30.0000	-5.7403E-8	-5.6510E-8	-5.7240E-8	-5.7740E-8	-5.8120E-8	-5.941407E-8	-5.945796E-8	-5.945465E-8	-5.925163E-8	-5.949206E-8	  -20.0135	   10.6167	    4.6306	  -28.2928	
  -40.0000	-8.3557E-8	-8.2810E-8	-8.3210E-8	-8.3970E-8	-8.4240E-8	-8.524467E-8	-8.492912E-8	-8.506455E-8	-8.529589E-8	-8.568911E-8	  -20.0262	   10.6094	    4.6129	  -28.3390	
  -50.0000	-1.1375E-7	-1.1120E-7	-1.1150E-7	-1.1570E-7	-1.1660E-7	-1.146654E-7	-1.143596E-7	-1.147169E-7	-1.149300E-7	-1.146553E-7	  -20.0262	   10.5752	    4.6237	  -28.3385	
  -60.0000	-1.4505E-7	-1.4590E-7	-1.4310E-7	-1.4370E-7	-1.4750E-7	-1.458131E-7	-1.452009E-7	-1.458065E-7	-1.460487E-7	-1.461963E-7	  -20.0287	   10.5626	    4.6037	  -28.3936	
  -70.0000	-1.7925E-7	-1.7620E-7	-1.7720E-7	-1.8120E-7	-1.8240E-7	-1.803145E-7	-1.798267E-7	-1.803435E-7	-1.806655E-7	-1.804221E-7	  -20.0160	   10.5968	    4.6015	  -28.3744	
  -80.0000	-2.1500E-7	-2.1160E-7	-2.1580E-7	-2.1720E-7	-2.1540E-7	-2.180344E-7	-2.172210E-7	-2.175845E-7	-2.181301E-7	-2.192019E-7	  -20.0033	   10.4433	    4.5968	  -28.4946	
  -90.0000	-2.5673E-7	-2.5410E-7	-2.5650E-7	-2.5810E-7	-2.5820E-7	-2.583924E-7	-2.577551E-7	-2.580179E-7	-2.587618E-7	-2.590347E-7	  -20.0059	   10.5743	    4.5974	  -28.3999	
 -100.0000	-2.9860E-7	-2.9800E-7	-2.9840E-7	-2.9760E-7	-3.0040E-7	-2.995496E-7	-2.989262E-7	-2.992005E-7	-2.997871E-7	-3.002844E-7	  -20.0059	   10.5425	    4.5952	  -28.4277	
