38202_031_2-S_HM_XX_Irrad_20min
Date/Time: 4/29/2022 9:35:56 AM
Sensor Name: 38202_031_2-S_HM_XX
Station: Tesla
Annealing Status: 20 min
Environment: -20C
Tester: Eric Spencer
Notes: Irradiated at RINSC

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
  -10.0000	-2.6700E-6	-2.6700E-6	-2.6700E-6	-2.6700E-6	-2.6700E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
  -20.0000	-3.5200E-6	-3.5200E-6	-3.5200E-6	-3.5200E-6	-3.5200E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
  -30.0000	-4.1800E-6	-4.1800E-6	-4.1800E-6	-4.1800E-6	-4.1800E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
  -40.0000	-4.7400E-6	-4.7400E-6	-4.7400E-6	-4.7400E-6	-4.7400E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
  -50.0000	-5.2500E-6	-5.2500E-6	-5.2500E-6	-5.2500E-6	-5.2500E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
  -60.0000	-5.7100E-6	-5.7100E-6	-5.7100E-6	-5.7100E-6	-5.7100E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
  -70.0000	-6.1300E-6	-6.1300E-6	-6.1300E-6	-6.1300E-6	-6.1300E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
  -80.0000	-6.5400E-6	-6.5400E-6	-6.5400E-6	-6.5400E-6	-6.5400E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
  -90.0000	-6.9100E-6	-6.9100E-6	-6.9100E-6	-6.9100E-6	-6.9100E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
 -100.0000	-7.2800E-6	-7.2800E-6	-7.2800E-6	-7.2800E-6	-7.2800E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
 -110.0000	-7.6200E-6	-7.6200E-6	-7.6200E-6	-7.6200E-6	-7.6200E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
 -120.0000	-7.9500E-6	-7.9500E-6	-7.9500E-6	-7.9500E-6	-7.9500E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
 -130.0000	-8.2700E-6	-8.2700E-6	-8.2700E-6	-8.2700E-6	-8.2700E-6	  -19.9000	   27.9712	    1.3418	    0.0000	
