#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.286760E-12
#38202_028_2-S_HM_XX_Irrad_20min_Interstrip
#Date/Time: 4/27/2022 4:27:33 PM
#Sensor Name: 38202_028_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
1	3733936132.116348	1.293261	-20.000000	26.933244	-1.442000E-5	5.285050E-12	-1.949259E-7	-1.969963E-7	-1.991431E-7
2	3733936154.185885	1.316693	-20.000000	26.912278	-1.440900E-5	5.352710E-12	-1.936232E-7	-1.957496E-7	-1.978830E-7
3	3733936175.779573	1.324891	-20.000000	26.915766	-1.440400E-5	5.374250E-12	-1.930376E-7	-1.951556E-7	-1.972768E-7
4	3733936196.917434	1.292848	-20.000000	26.877244	-1.439800E-5	5.382760E-12	-1.928867E-7	-1.949943E-7	-1.970916E-7
5	3733936217.935253	1.289295	-20.000000	26.869813	-1.438900E-5	5.385600E-12	-1.927466E-7	-1.948616E-7	-1.970190E-7
6	3733936238.988498	1.295965	-20.000000	26.867771	-1.438700E-5	5.386620E-12	-1.928114E-7	-1.949791E-7	-1.971114E-7
7	3733936260.019286	1.296862	-20.000000	26.885229	-1.439000E-5	5.387220E-12	-1.929203E-7	-1.950525E-7	-1.972051E-7
8	3733936281.037187	1.279042	-20.000000	26.882455	-1.438000E-5	5.388610E-12	-1.930492E-7	-1.951636E-7	-1.973155E-7
9	3733936302.055457	1.295797	-20.000000	26.851621	-1.438100E-5	5.388580E-12	-1.932115E-7	-1.952829E-7	-1.974369E-7
10	3733936323.072326	1.336612	-20.000000	26.853761	-1.438000E-5	5.389130E-12	-1.932288E-7	-1.953742E-7	-1.974908E-7
11	3733936344.401244	1.335073	-20.000000	26.834956	-1.430900E-5	5.389430E-12	-1.932252E-7	-1.953663E-7	-1.975451E-7
12	3733936365.211291	1.330184	-20.000000	26.817200	-1.435900E-5	5.389220E-12	-1.933145E-7	-1.954378E-7	-1.976174E-7
13	3733936386.311610	1.278181	-20.000000	26.809410	-1.433500E-5	5.389670E-12	-1.933511E-7	-1.955148E-7	-1.976892E-7
14	3733936407.138255	1.322945	-20.000000	26.818943	-1.435800E-5	5.390570E-12	-1.934888E-7	-1.955946E-7	-1.978071E-7
15	3733936428.286468	1.307792	-20.000000	26.803190	-1.434100E-5	5.389510E-12	-1.935523E-7	-1.957419E-7	-1.979575E-7
16	3733936449.363089	1.314881	-20.000000	26.794073	-1.433900E-5	5.390430E-12	-1.937378E-7	-1.958976E-7	-1.980452E-7
17	3733936470.224845	1.325757	-20.000000	26.805171	-1.435700E-5	5.390650E-12	-1.937803E-7	-1.959760E-7	-1.981804E-7
18	3733936491.231513	1.319085	-20.000000	26.782758	-1.435000E-5	5.391250E-12	-1.939625E-7	-1.961597E-7	-1.984045E-7
19	3733936512.245810	1.294131	-20.000000	26.781034	-1.435400E-5	5.390570E-12	-1.941308E-7	-1.963386E-7	-1.985609E-7
20	3733936533.278123	1.323267	-20.000000	26.781608	-1.435800E-5	5.390250E-12	-1.942990E-7	-1.964551E-7	-1.986595E-7
21	3733936554.661658	1.351716	-20.000000	26.778795	-1.426300E-5	5.390440E-12	-1.944013E-7	-1.964982E-7	-1.987624E-7
22	3733936575.731680	1.372016	-20.000000	26.770631	-1.425500E-5	5.390700E-12	-1.943607E-7	-1.965433E-7	-1.987551E-7
23	3733936597.023447	1.314804	-20.000000	26.746592	-1.435100E-5	5.390710E-12	-1.945080E-7	-1.967008E-7	-1.989420E-7
24	3733936618.932186	1.330512	-20.000000	26.746751	-1.435000E-5	5.389140E-12	-1.946409E-7	-1.968892E-7	-1.990683E-7
25	3733936640.944052	1.319816	-20.000000	26.729727	-1.434700E-5	5.389070E-12	-1.947385E-7	-1.969143E-7	-1.991257E-7
26	3733936662.985496	1.317815	-20.000000	26.715382	-1.434700E-5	5.389410E-12	-1.949035E-7	-1.971044E-7	-1.992774E-7
27	3733936685.122760	1.335578	-20.000000	26.696912	-1.434200E-5	5.389620E-12	-1.949015E-7	-1.971251E-7	-1.993141E-7
28	3733936707.068716	1.322414	-20.000000	26.692018	-1.433500E-5	5.389920E-12	-1.951228E-7	-1.973261E-7	-1.995157E-7
29	3733936729.252125	1.272632	-20.000000	26.670338	-1.434100E-5	5.390540E-12	-1.951485E-7	-1.973830E-7	-1.995938E-7
30	3733936751.210945	1.317976	-20.000000	26.652286	-1.433700E-5	5.389900E-12	-1.952437E-7	-1.974851E-7	-1.996828E-7
31	3733936773.220157	1.341541	-20.000000	26.675452	-1.433800E-5	5.389980E-12	-1.953802E-7	-1.975938E-7	-1.997951E-7
32	3733936795.262806	1.337289	-20.000000	26.674062	-1.433300E-5	5.389810E-12	-1.954597E-7	-1.976321E-7	-1.997860E-7
33	3733936817.305258	1.359984	-20.000000	26.642257	-1.433100E-5	5.389830E-12	-1.954571E-7	-1.976467E-7	-1.998390E-7
34	3733936839.362088	1.299947	-20.000000	26.631081	-1.432300E-5	5.389690E-12	-1.955535E-7	-1.977568E-7	-1.999552E-7
35	3733936861.424267	1.314297	-20.000000	26.644894	-1.431800E-5	5.389930E-12	-1.957518E-7	-1.979208E-7	-2.001318E-7
36	3733936883.196891	1.307603	-20.000000	26.643644	-1.429300E-5	5.388760E-12	-1.958143E-7	-1.979874E-7	-2.002652E-7
37	3733936904.263895	1.343306	-20.000000	26.622382	-1.429500E-5	5.389040E-12	-1.959923E-7	-1.981651E-7	-2.003695E-7
38	3733936925.224214	1.303014	-20.000000	26.614377	-1.430600E-5	5.388890E-12	-1.959883E-7	-1.981330E-7	-2.003222E-7
39	3733936946.254601	1.320329	-20.000000	26.600860	-1.429700E-5	5.389130E-12	-1.960724E-7	-1.982993E-7	-2.005192E-7
40	3733936967.378883	1.301909	-20.000000	26.593906	-1.429300E-5	5.389540E-12	-1.962013E-7	-1.983904E-7	-2.006922E-7
41	3733936988.553301	1.316112	-20.000000	26.587327	-1.428300E-5	5.389930E-12	-1.964711E-7	-1.986585E-7	-2.009261E-7
42	3733937009.825344	1.338340	-20.000000	26.575099	-1.430200E-5	5.389260E-12	-1.965178E-7	-1.987244E-7	-2.009634E-7
43	3733937031.853568	1.306546	-20.000000	26.566499	-1.429600E-5	5.389070E-12	-1.966445E-7	-1.988001E-7	-2.009961E-7
44	3733937053.898894	1.313498	-20.000000	26.555026	-1.429100E-5	5.389490E-12	-1.967285E-7	-1.988550E-7	-2.010529E-7
45	3733937076.048598	1.344587	-20.000000	26.572681	-1.429000E-5	5.389090E-12	-1.966984E-7	-1.988000E-7	-2.010035E-7
46	3733937097.949772	1.307752	-20.000000	26.572088	-1.428100E-5	5.388390E-12	-1.969027E-7	-1.990874E-7	-2.013177E-7
47	3733937120.019587	1.297346	-20.000000	26.552629	-1.428300E-5	5.388730E-12	-1.971085E-7	-1.992851E-7	-2.015394E-7
48	3733937142.100191	1.307196	-20.000000	26.545771	-1.428400E-5	5.389080E-12	-1.972637E-7	-1.994614E-7	-2.017131E-7
49	3733937164.128248	1.352058	-20.000000	26.554491	-1.428400E-5	5.389520E-12	-1.973296E-7	-1.994604E-7	-2.016257E-7
50	3733937186.189424	1.343315	-20.000000	26.542244	-1.427800E-5	5.389530E-12	-1.973588E-7	-1.994871E-7	-2.017014E-7
51	3733937208.244347	1.335393	-20.000000	26.537527	-1.426900E-5	5.390450E-12	-1.974657E-7	-1.995552E-7	-2.017760E-7
52	3733937230.435091	1.322335	-20.000000	26.539766	-1.426400E-5	5.389760E-12	-1.975720E-7	-1.997271E-7	-2.019689E-7
53	3733937252.511498	1.314422	-20.000000	26.543216	-1.426800E-5	5.389670E-12	-1.978391E-7	-2.000367E-7	-2.022613E-7
54	3733937274.018853	1.289856	-20.000000	26.501699	-1.426600E-5	5.389330E-12	-1.980041E-7	-2.002252E-7	-2.024333E-7
55	3733937295.057089	1.295533	-20.000000	26.495317	-1.426600E-5	5.386800E-12	-1.983665E-7	-2.005218E-7	-2.027021E-7
56	3733937316.206001	1.326336	-20.000000	26.505701	-1.425200E-5	5.385170E-12	-1.986591E-7	-2.008354E-7	-2.030177E-7
57	3733937337.658333	1.348809	-20.000000	26.510179	-1.426600E-5	5.378050E-12	-1.991069E-7	-2.012563E-7	-2.034404E-7
