GCD Test
Bias: 5000.000000
CV_34254_014_PSS_HM_XX_DIODEHALFPSTOP_GRConnected
Date/Time: 4/26/2021 12:06:51 PM
Sensor Name: DIODEHALFPSTOP
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freqNaN	LCR_Rp_freqNaN	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	2.011E-11	1.688E+9	   22.9445	   23.2532	   20.2498	   -0.7725	
  -10.0000	1.558E-11	2.529E+9	   22.9445	   23.2537	   20.2549	   -0.7687	
  -15.0000	1.350E-11	2.774E+9	   22.9445	   23.2537	   20.2549	   -0.7687	
  -20.0000	1.224E-11	2.841E+9	   22.9445	   23.2575	   20.2454	   -0.7720	
  -25.0000	1.137E-11	2.808E+9	   22.9445	   23.2618	   20.2435	   -0.7697	
  -30.0000	1.076E-11	2.902E+9	   22.9445	   23.2618	   20.2562	   -0.7612	
  -35.0000	1.025E-11	2.643E+9	   22.9445	   23.2597	   20.2321	   -0.7791	
  -40.0000	9.836E-12	2.800E+9	   22.9445	   23.2602	   20.2362	   -0.7759	
  -45.0000	9.503E-12	2.712E+9	   22.9445	   23.2598	   20.2419	   -0.7724	
  -50.0000	9.215E-12	2.752E+9	   22.9445	   23.2620	   20.2299	   -0.7787	
  -55.0000	8.967E-12	2.827E+9	   22.9445	   23.2603	   20.2438	   -0.7707	
  -60.0000	8.758E-12	3.004E+9	   22.9445	   23.2614	   20.2419	   -0.7711	
  -65.0000	8.567E-12	2.605E+9	   22.9445	   23.2601	   20.2369	   -0.7756	
  -70.0000	8.394E-12	3.077E+9	   22.9445	   23.2598	   20.2353	   -0.7769	
  -75.0000	8.247E-12	2.863E+9	   22.9445	   23.2561	   20.2404	   -0.7765	
  -80.0000	8.111E-12	2.990E+9	   22.9445	   23.2554	   20.2356	   -0.7803	
  -85.0000	7.987E-12	2.993E+9	   22.9445	   23.2629	   20.2533	   -0.7622	
  -90.0000	7.873E-12	3.018E+9	   22.9445	   23.2615	   20.2400	   -0.7723	
  -95.0000	7.773E-12	3.141E+9	   22.9445	   23.2615	   20.2369	   -0.7745	
 -100.0000	7.678E-12	3.128E+9	   22.9445	   23.2641	   20.2334	   -0.7747	
 -105.0000	7.589E-12	3.067E+9	   22.9445	   23.2566	   20.2400	   -0.7763	
 -110.0000	7.507E-12	3.090E+9	   22.9445	   23.2611	   20.2388	   -0.7735	
 -115.0000	7.424E-12	3.099E+9	   22.9445	   23.2611	   20.2388	   -0.7735	
