#Open Capacitance 1000Hz:6.282720E-12
#Open Capacitance 100000Hz:Not Measured
#34253_036_PSS_HM_XX_IrradSensor_b
#Date/Time: 4/20/2021 2:17:22 PM
#Sensor Name: 34253_036_PSS_HM_XX_IrradSensor
#Type: P
#Annealing Status: Not Irradiated
#Environment: RT
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3701787497.160028	3.553813	30.969197	28.922179	-4.420000E-9	-6.614076E-11	9.092370E-11	-2.906705E-10	-2.909838E-10	-2.930025E-10	-2.910347E-10	-2.914229E-10	-2.910092E-10	-2.770448E-6
2	3701787514.040550	3.587901	30.965969	28.941618	-4.420000E-9	-6.193408E-11	9.091710E-11	-2.965108E-10	-2.948017E-10	-2.950326E-10	-2.974479E-10	-2.959483E-10	-2.957717E-10	-2.779725E-6
3	3701787530.770690	3.542744	30.967039	28.937971	-4.420000E-9	-6.734276E-11	9.091300E-11	-2.872387E-10	-2.905509E-10	-2.895545E-10	-2.904125E-10	-2.894392E-10	-2.899835E-10	-2.784722E-6
4	3701787547.478557	3.605143	30.966444	28.902938	-4.420000E-9	-6.694208E-11	9.091660E-11	-2.931033E-10	-2.916414E-10	-2.923328E-10	-2.947020E-10	-2.929449E-10	-2.927180E-10	-2.779861E-6
5	3701787564.185247	3.535819	30.967078	28.901073	-4.420000E-9	-6.373697E-11	9.091670E-11	-2.942357E-10	-2.939801E-10	-2.935136E-10	-2.927230E-10	-2.936131E-10	-2.937468E-10	-2.775742E-6
6	3701787580.847161	3.568256	30.967455	28.905810	-4.420000E-9	-5.973062E-11	9.091910E-11	-2.914903E-10	-2.892579E-10	-2.905111E-10	-2.902480E-10	-2.903768E-10	-2.903795E-10	-2.776173E-6
7	3701787597.559987	3.553103	30.967099	28.911756	-4.410000E-9	-6.989687E-11	9.091710E-11	-2.948450E-10	-2.914227E-10	-2.920135E-10	-2.913514E-10	-2.924082E-10	-2.917181E-10	-2.773148E-6
8	3701787614.264375	3.567351	30.968327	28.903195	-4.420000E-9	-6.553985E-11	9.091380E-11	-2.915315E-10	-2.914052E-10	-2.914704E-10	-2.934754E-10	-2.919706E-10	-2.915009E-10	-2.776490E-6
9	3701787630.938293	3.612029	30.972686	28.904026	-4.410000E-9	-6.944605E-11	9.091560E-11	-2.903015E-10	-2.902824E-10	-2.910825E-10	-2.901498E-10	-2.904541E-10	-2.902919E-10	-2.778083E-6
10	3701787647.661514	3.649399	30.973361	28.914114	-4.420000E-9	-6.268526E-11	9.091860E-11	-2.931663E-10	-2.932423E-10	-2.913481E-10	-2.918452E-10	-2.924005E-10	-2.925057E-10	-2.776046E-6
