GCD Test
Bias: 5000.000000
CV_34340_040_PSS_HM_XX_DIODEHALF
Date/Time: 7/6/2021 11:57:50 AM
Sensor Name: DIODEHALF
Type: P
Annealing Status: Not Irradiated
Environment: 20C
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	LCR_Cp_freq1000.0	LCR_Rp_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	3.218E-11	1.453E+9	   19.9884	   21.7123	    6.5806	  -16.3246	
  -10.0000	2.432E-11	1.720E+9	   19.9833	   21.7173	    6.5791	  -16.3238	
  -15.0000	2.063E-11	1.815E+9	   19.9833	   21.7173	    6.5825	  -16.3175	
  -20.0000	1.834E-11	1.827E+9	   19.9833	   21.7191	    6.5797	  -16.3213	
  -25.0000	1.665E-11	1.978E+9	   19.9833	   21.6883	    6.5854	  -16.3335	
  -30.0000	1.538E-11	1.950E+9	   19.9910	   21.6883	    6.5955	  -16.3151	
  -35.0000	1.425E-11	1.879E+9	   19.9936	   21.6845	    6.5968	  -16.3156	
  -40.0000	1.321E-11	1.836E+9	   19.9987	   21.6725	    6.5946	  -16.3284	
  -45.0000	1.218E-11	1.895E+9	   20.0013	   21.6731	    6.5879	  -16.3400	
  -50.0000	1.145E-11	1.960E+9	   20.0039	   21.6790	    6.5778	  -16.3540	
  -55.0000	1.104E-11	2.003E+9	   20.0064	   21.6787	    6.5863	  -16.3387	
  -60.0000	1.074E-11	2.110E+9	   20.0064	   21.6742	    6.5911	  -16.3335	
  -65.0000	1.048E-11	1.941E+9	   20.0064	   21.6595	    6.5844	  -16.3562	
  -70.0000	1.023E-11	6.129E+8	   20.0039	   21.6617	    6.5844	  -16.3546	
  -75.0000	8.612E-12	9.100E+8	   19.9987	   21.6518	    6.5968	  -16.3394	
  -80.0000	8.480E-12	1.857E+9	   19.9936	   21.6497	    6.5889	  -16.3553	
  -85.0000	8.369E-12	1.820E+9	   19.9910	   21.6413	    6.5867	  -16.3654	
  -90.0000	8.270E-12	1.918E+9	   19.9858	   21.6463	    6.5908	  -16.3543	
  -95.0000	8.173E-12	1.902E+9	   19.9833	   21.6247	    6.5920	  -16.3678	
 -100.0000	8.086E-12	1.904E+9	   19.9833	   21.6309	    6.5930	  -16.3616	
 -105.0000	8.009E-12	1.903E+9	   19.9807	   21.6266	    6.5974	  -16.3568	
 -110.0000	7.935E-12	1.928E+9	   19.9807	   21.6229	    6.5965	  -16.3612	
 -115.0000	7.866E-12	1.990E+9	   19.9858	   21.6205	    6.6006	  -16.3554	
 -120.0000	7.800E-12	1.958E+9	   19.9858	   21.6219	    6.5923	  -16.3693	
 -125.0000	7.742E-12	2.002E+9	   19.9910	   21.6077	    6.5987	  -16.3682	
 -130.0000	7.681E-12	2.099E+9	   19.9961	   21.6114	    6.6053	  -16.3535	
 -135.0000	7.629E-12	2.107E+9	   19.9987	   21.5943	    6.6101	  -16.3574	
 -140.0000	7.575E-12	2.164E+9	   20.0039	   21.5898	    6.6063	  -16.3676	
 -145.0000	7.531E-12	2.137E+9	   20.0064	   21.5934	    6.5955	  -16.3844	
 -150.0000	7.482E-12	2.102E+9	   20.0039	   21.5948	    6.6101	  -16.3571	
 -155.0000	7.440E-12	2.133E+9	   20.0064	   21.5796	    6.6180	  -16.3539	
 -160.0000	7.399E-12	2.165E+9	   20.0039	   21.5708	    6.6189	  -16.3586	
 -165.0000	7.355E-12	2.116E+9	   20.0013	   21.5716	    6.6129	  -16.3688	
 -170.0000	7.317E-12	2.156E+9	   19.9987	   21.5655	    6.6246	  -16.3522	
 -175.0000	7.280E-12	2.220E+9	   19.9936	   21.5683	    6.6218	  -16.3553	
 -180.0000	7.243E-12	2.251E+9	   19.9910	   21.5575	    6.6252	  -16.3569	
 -185.0000	7.207E-12	2.208E+9	   19.9884	   21.5466	    6.6252	  -16.3649	
 -190.0000	7.171E-12	2.255E+9	   19.9833	   21.5524	    6.6249	  -16.3612	
 -195.0000	7.137E-12	2.063E+9	   19.9807	   21.5471	    6.6227	  -16.3691	
 -200.0000	7.105E-12	2.176E+9	   19.9807	   21.5471	    6.6256	  -16.3640	
 -205.0000	7.075E-12	2.297E+9	   19.9858	   21.5397	    6.6312	  -16.3591	
 -210.0000	7.045E-12	2.164E+9	   19.9858	   21.5370	    6.6363	  -16.3519	
 -215.0000	7.015E-12	2.335E+9	   19.9884	   21.5413	    6.6379	  -16.3459	
 -220.0000	6.993E-12	2.191E+9	   19.9910	   21.5297	    6.6382	  -16.3539	
 -225.0000	6.978E-12	2.217E+9	   19.9961	   21.5337	    6.6445	  -16.3396	
 -230.0000	6.968E-12	2.225E+9	   20.0013	   21.5154	    6.6458	  -16.3507	
 -235.0000	6.960E-12	2.313E+9	   20.0039	   21.5083	    6.6423	  -16.3621	
