34254_025_PSS_HM_XX_IrradSensor_InterStrip
Date/Time: 4/9/2021 1:50:30 PM
Sensor Name: 34254_025_PSS_HM_XX_IrradSensor
Type: P
Annealing Status: Not Irradiated
Environment: RT
Tester: 
Notes: 

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	4.886E-10	5.573E-7	   28.3482	   27.3301	    3.5319	    0.0000	
  -10.0000	3.251E-10	8.756E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -15.0000	2.617E-10	5.726E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -20.0000	2.234E-10	4.194E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -25.0000	1.994E-10	3.365E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -30.0000	1.814E-10	2.829E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -35.0000	1.674E-10	2.431E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -40.0000	1.560E-10	2.190E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -45.0000	1.460E-10	1.956E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -50.0000	1.371E-10	1.793E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -55.0000	1.305E-10	1.633E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -60.0000	1.255E-10	1.503E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -65.0000	1.209E-10	1.408E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -70.0000	1.169E-10	1.459E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -75.0000	1.115E-10	2.741E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -80.0000	1.048E-10	1.546E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -85.0000	1.019E-10	1.211E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -90.0000	9.927E-11	1.143E-8	   28.3482	   27.3301	    3.5319	    0.0000	
  -95.0000	9.689E-11	1.087E-8	   28.3482	   27.3301	    3.5319	    0.0000	
 -100.0000	9.467E-11	1.010E-8	   28.3482	   27.3301	    3.5319	    0.0000	
 -105.0000	9.257E-11	9.555E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -110.0000	9.064E-11	9.097E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -115.0000	8.885E-11	8.682E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -120.0000	8.713E-11	8.260E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -125.0000	8.555E-11	8.038E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -130.0000	8.402E-11	7.819E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -135.0000	8.264E-11	6.966E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -140.0000	8.128E-11	6.611E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -145.0000	8.001E-11	6.245E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -150.0000	7.879E-11	6.254E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -155.0000	7.762E-11	5.969E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -160.0000	7.650E-11	6.102E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -165.0000	7.537E-11	5.625E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -170.0000	7.435E-11	5.585E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -175.0000	7.331E-11	5.424E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -180.0000	7.238E-11	5.117E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -185.0000	7.145E-11	5.061E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -190.0000	7.059E-11	4.896E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -195.0000	6.971E-11	4.904E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -200.0000	6.888E-11	4.734E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -205.0000	6.809E-11	4.440E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -210.0000	6.726E-11	4.453E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -215.0000	6.649E-11	4.192E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -220.0000	6.578E-11	4.004E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -225.0000	6.510E-11	4.075E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -230.0000	6.445E-11	4.011E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -235.0000	6.378E-11	3.887E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -240.0000	6.316E-11	3.851E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -245.0000	6.253E-11	3.940E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -250.0000	6.190E-11	3.745E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -255.0000	6.126E-11	3.583E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -260.0000	6.067E-11	3.356E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -265.0000	6.012E-11	3.284E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -270.0000	5.962E-11	3.542E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -275.0000	5.914E-11	3.320E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -280.0000	5.874E-11	3.153E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -285.0000	5.845E-11	3.244E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -290.0000	5.822E-11	3.125E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -295.0000	5.814E-11	3.154E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -300.0000	5.803E-11	2.833E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -305.0000	5.797E-11	3.180E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -310.0000	5.791E-11	3.086E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -315.0000	5.788E-11	2.698E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -320.0000	5.787E-11	3.417E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -325.0000	5.784E-11	3.110E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -330.0000	5.780E-11	3.207E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -335.0000	5.780E-11	3.161E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -340.0000	5.772E-11	3.003E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -345.0000	5.778E-11	3.219E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -350.0000	5.777E-11	2.899E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -355.0000	5.770E-11	3.083E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -360.0000	5.768E-11	3.066E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -365.0000	5.771E-11	3.226E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -370.0000	5.767E-11	3.161E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -375.0000	5.766E-11	3.327E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -380.0000	5.765E-11	3.210E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -385.0000	5.767E-11	3.023E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -390.0000	5.763E-11	3.160E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -395.0000	5.761E-11	2.996E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -400.0000	5.760E-11	3.257E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -410.0000	5.761E-11	3.269E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -420.0000	5.764E-11	3.149E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -430.0000	5.755E-11	3.374E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -440.0000	5.756E-11	3.367E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -450.0000	5.754E-11	3.132E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -460.0000	5.752E-11	3.350E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -470.0000	5.755E-11	3.248E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -480.0000	5.753E-11	3.313E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -490.0000	5.751E-11	3.159E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -500.0000	5.748E-11	3.222E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -510.0000	5.748E-11	3.165E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -520.0000	5.747E-11	3.470E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -530.0000	5.751E-11	3.318E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -540.0000	5.748E-11	3.358E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -550.0000	5.743E-11	3.140E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -560.0000	5.744E-11	3.264E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -570.0000	5.744E-11	3.205E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -580.0000	5.741E-11	3.385E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -590.0000	5.744E-11	3.175E-9	   28.3482	   27.3301	    3.5319	    0.0000	
 -600.0000	5.743E-11	3.259E-9	   28.3482	   27.3301	    3.5319	    0.0000	
