#Open Capacitance 1000Hz:4.490110E-12
#Open Capacitance 1000000Hz:Not Measured
#37896_001_PSS_HM_XX_Unirrad_Single
#Date/Time: 12/10/2021 10:46:49 AM
#Sensor Name: 37896_001_PSS_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3721996079.011082	1.192152	23.500000	28.080865	-3.340000E-9	-5.017928E-11	8.847490E-11	-3.975707E-11	-4.045793E-11	-3.814072E-11	-3.885383E-11	-3.930239E-11	-3.930545E-11	-3.361405E-6
2	3721996095.411843	1.198854	23.500000	28.093151	-3.330000E-9	-5.543612E-11	8.848750E-11	-4.200476E-11	-4.049758E-11	-4.152840E-11	-4.020707E-11	-4.105945E-11	-4.101299E-11	-3.365245E-6
3	3721996112.442108	1.186257	23.500000	28.100662	-3.330000E-9	-5.683795E-11	8.850000E-11	-4.200803E-11	-3.939538E-11	-3.958736E-11	-4.143578E-11	-4.060664E-11	-4.051157E-11	-3.368636E-6
4	3721996129.601098	1.194151	23.500000	28.108984	-3.330000E-9	-5.423454E-11	8.851790E-11	-3.798286E-11	-4.083080E-11	-4.138119E-11	-3.895153E-11	-3.978659E-11	-3.989116E-11	-3.367701E-6
5	3721996146.691865	1.189073	23.500000	28.115106	-3.330000E-9	-5.373394E-11	8.853610E-11	-4.040718E-11	-4.056685E-11	-4.124643E-11	-4.240258E-11	-4.115576E-11	-4.090664E-11	-3.369802E-6
6	3721996163.717118	1.185134	23.500000	28.124639	-3.330000E-9	-4.932823E-11	8.855500E-11	-4.225170E-11	-4.289549E-11	-4.355260E-11	-4.198203E-11	-4.267046E-11	-4.257360E-11	-3.365600E-6
7	3721996180.930920	1.186404	23.500000	28.129613	-3.330000E-9	-5.143091E-11	8.857530E-11	-3.963599E-11	-4.112988E-11	-3.845325E-11	-3.742835E-11	-3.916187E-11	-3.904462E-11	-3.364585E-6
8	3721996198.156384	1.177169	23.500000	28.140930	-3.340000E-9	-4.972874E-11	8.859390E-11	-4.251254E-11	-4.304022E-11	-4.426014E-11	-4.159458E-11	-4.285187E-11	-4.277638E-11	-3.365822E-6
9	3721996215.168322	1.182825	23.500000	28.140769	-3.330000E-9	-4.977880E-11	8.861600E-11	-3.683339E-11	-3.689697E-11	-3.758351E-11	-3.873987E-11	-3.751344E-11	-3.724024E-11	-3.361887E-6
10	3721996232.376550	1.190343	23.500000	28.144000	-3.330000E-9	-5.078010E-11	8.863220E-11	-3.607427E-11	-3.781533E-11	-3.595384E-11	-3.760006E-11	-3.686087E-11	-3.683716E-11	-3.365531E-6
11	3721996249.509335	1.185908	23.500000	28.152899	-3.330000E-9	-4.922812E-11	8.864750E-11	-3.854458E-11	-3.898866E-11	-4.006894E-11	-3.799769E-11	-3.889997E-11	-3.876662E-11	-3.362546E-6
