#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.294150E-12
#38873_003_2-S_HM_XX_Irrad_20min_Interstrip
#Date/Time: 4/21/2022 3:57:55 PM
#Sensor Name: 38873_003_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
1	3733415954.881542	1.437078	-20.000000	24.483894	-1.162300E-5	5.288000E-12	-1.596824E-7	-1.611312E-7	-1.626111E-7
2	3733415976.672674	1.448506	-20.000000	24.484626	-1.160400E-5	5.351300E-12	-1.585552E-7	-1.600172E-7	-1.614579E-7
3	3733415997.908406	1.444380	-20.000000	24.484408	-1.161000E-5	5.372350E-12	-1.579909E-7	-1.593911E-7	-1.609014E-7
4	3733416019.682927	1.443544	-20.000000	24.467226	-1.159100E-5	5.380760E-12	-1.578663E-7	-1.593384E-7	-1.608326E-7
5	3733416041.039727	1.436339	-20.000000	24.514865	-1.160600E-5	5.383480E-12	-1.577977E-7	-1.592787E-7	-1.607459E-7
6	3733416062.814320	1.430994	-20.000000	24.513636	-1.159100E-5	5.384920E-12	-1.577113E-7	-1.592243E-7	-1.607227E-7
7	3733416084.149732	1.480640	-20.000000	24.529213	-1.161500E-5	5.386710E-12	-1.577402E-7	-1.592066E-7	-1.607457E-7
8	3733416106.037291	1.498925	-20.000000	24.541678	-1.157000E-5	5.385530E-12	-1.576256E-7	-1.591159E-7	-1.606586E-7
9	3733416127.052742	1.416993	-20.000000	24.519384	-1.156000E-5	5.387060E-12	-1.576038E-7	-1.590722E-7	-1.605408E-7
10	3733416147.891974	1.437518	-20.000000	24.513161	-1.159300E-5	5.386330E-12	-1.575919E-7	-1.590258E-7	-1.605260E-7
11	3733416169.250071	1.485829	-20.000000	24.527668	-1.160700E-5	5.384680E-12	-1.575018E-7	-1.589836E-7	-1.604881E-7
12	3733416191.012389	1.458211	-20.000000	24.522634	-1.158900E-5	5.384900E-12	-1.575232E-7	-1.590720E-7	-1.605195E-7
13	3733416212.241009	1.446515	-20.000000	24.522119	-1.154700E-5	5.386220E-12	-1.576026E-7	-1.591254E-7	-1.606172E-7
14	3733416233.160593	1.439785	-20.000000	24.524735	-1.159500E-5	5.385370E-12	-1.574917E-7	-1.589729E-7	-1.604392E-7
15	3733416254.498690	1.420334	-20.000000	24.507494	-1.160900E-5	5.386400E-12	-1.573867E-7	-1.588682E-7	-1.603573E-7
16	3733416276.263482	1.410232	-20.000000	24.497743	-1.158800E-5	5.386590E-12	-1.573851E-7	-1.588542E-7	-1.603221E-7
17	3733416297.581640	1.463122	-20.000000	24.531751	-1.160500E-5	5.386230E-12	-1.573111E-7	-1.587693E-7	-1.602566E-7
18	3733416319.335772	1.427618	-20.000000	24.511496	-1.158900E-5	5.386260E-12	-1.572617E-7	-1.588111E-7	-1.602459E-7
19	3733416340.641816	1.458296	-20.000000	24.533631	-1.159700E-5	5.386820E-12	-1.573080E-7	-1.588292E-7	-1.603060E-7
20	3733416362.440569	1.418554	-20.000000	24.505255	-1.158400E-5	5.386940E-12	-1.572686E-7	-1.587358E-7	-1.602210E-7
21	3733416383.772293	1.449596	-20.000000	24.498636	-1.159800E-5	5.386610E-12	-1.572437E-7	-1.587292E-7	-1.601747E-7
22	3733416405.523894	1.433592	-20.000000	24.501590	-1.159200E-5	5.386810E-12	-1.571620E-7	-1.586239E-7	-1.601538E-7
23	3733416426.910283	1.426762	-20.000000	24.465244	-1.159400E-5	5.387020E-12	-1.572200E-7	-1.586508E-7	-1.601825E-7
24	3733416448.651229	1.415672	-20.000000	24.477512	-1.158300E-5	5.387960E-12	-1.571233E-7	-1.585993E-7	-1.600910E-7
25	3733416469.839385	1.423787	-20.000000	24.466216	-1.154800E-5	5.388450E-12	-1.571038E-7	-1.585645E-7	-1.600119E-7
26	3733416490.794394	1.466297	-20.000000	24.487974	-1.157600E-5	5.385050E-12	-1.570568E-7	-1.585963E-7	-1.600416E-7
27	3733416511.724509	1.424495	-20.000000	24.496673	-1.159800E-5	5.385890E-12	-1.571073E-7	-1.585549E-7	-1.600211E-7
28	3733416533.030357	1.429918	-20.000000	24.478761	-1.154200E-5	5.386020E-12	-1.569273E-7	-1.584353E-7	-1.599011E-7
29	3733416554.040646	1.435151	-20.000000	24.483951	-1.153600E-5	5.386520E-12	-1.568748E-7	-1.583969E-7	-1.597896E-7
30	3733416575.223299	1.409649	-20.000000	24.467029	-1.158900E-5	5.387630E-12	-1.569352E-7	-1.583612E-7	-1.598686E-7
31	3733416596.966562	1.382967	-20.000000	24.469823	-1.157100E-5	5.386430E-12	-1.569344E-7	-1.584135E-7	-1.599053E-7
32	3733416617.874013	1.382755	-20.000000	24.467504	-1.159400E-5	5.386630E-12	-1.568890E-7	-1.583467E-7	-1.598629E-7
33	3733416638.905092	1.375800	-20.000000	24.472140	-1.159100E-5	5.388180E-12	-1.569060E-7	-1.583794E-7	-1.598275E-7
34	3733416659.949263	1.407805	-20.000000	24.480127	-1.158800E-5	5.388360E-12	-1.568296E-7	-1.583313E-7	-1.598267E-7
35	3733416680.951411	1.383387	-20.000000	24.461797	-1.159100E-5	5.385850E-12	-1.568181E-7	-1.583193E-7	-1.598212E-7
36	3733416701.986015	1.387116	-20.000000	24.480106	-1.159500E-5	5.385440E-12	-1.568181E-7	-1.582552E-7	-1.597340E-7
37	3733416723.028340	1.379033	-20.000000	24.482088	-1.159200E-5	5.385190E-12	-1.567312E-7	-1.582097E-7	-1.597540E-7
38	3733416744.164974	1.375702	-20.000000	24.477392	-1.157800E-5	5.385510E-12	-1.567253E-7	-1.582146E-7	-1.597258E-7
