File,I(600V),I(800V),I(1000V),DepV,I(DepV)
37896_001_PSS_HM_XX_DIODE,-4.465797e-10,-4.822712e-10,-5.479736e-10,228.10810810810813,3.5567972432432504e-10
37896_001_PSS_HM_XX_DIODEHALF,-1.652367e-10,-1.798971e-10,-2.099205e-10,233.8738738738739,2.4071856756757285e-11
37896_001_PSS_HM_XX_DIODEHALFPSTOP,-1.662443e-10,-1.867337e-10,-2.432579e-10,243.96396396396398,1.496308918919001e-11
37896_001_PSS_HM_XX_DIODEHALFPSTOP_GR,-6.462588e-11,-6.935064e-11,-7.353225e-11,233.8738738738739,9.193741936936942e-11
37896_001_PSS_HM_XX_DIODEQUARTER,-9.122683e-11,-9.827303e-11,-1.176468e-10,274.23423423423424,5.409014135135127e-11
37896_001_PSS_HM_XX_IRRADSENSOR,-3.33e-09,-3.56e-09,-3.83e-09,248.2882882882883,2.4228828828828868e-09
