#Open Capacitance 1000Hz:4.959860E-12
#Open Capacitance 100000Hz:4.626640E-12
#34340_014_PSS_XX_HM_Irrad_20min
#Date/Time: 8/13/2021 2:02:30 PM
#Sensor Name: 34340_014_PSS_XX_HM_Irrad_20min
#Type: P
#Annealing Status: 20 min
#Environment: 20C
#Tester: Eric Spencer

#Notes: Irradiated for 56 min at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Interstrip C	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0	IstripNbr_0	IstripNbr_1	IstripNbr_2	IstripNbr_3	IstripNbr_Mean	IstripNbr_Median	I_RBias Nbr_V-5.0	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
3	3711722984.245641	1.954450	-20.000000	23.832995	-2.969700E-5	-1.000007E-5	7.610890E-11	5.118960E-12	-5.020705E-7	-5.020020E-7	-5.020244E-7	-5.021014E-7	-5.020496E-7	-5.020474E-7	-2.097318E-6	-4.153774E-7	-4.153875E-7	-4.154228E-7	-4.155148E-7	-4.154256E-7	-4.154052E-7	-1.771464E-6	-4.116449E-7	-4.151356E-7	-4.199694E-7	-4.265883E-7	-4.343824E-7	-4.427544E-7
4	3711723032.514957	1.888089	-20.000000	23.788943	-2.982900E-5	-5.944158E-11	8.850020E-11	5.114180E-12	-4.223348E-7	-4.223620E-7	-4.223706E-7	-4.223470E-7	-4.223536E-7	-4.223545E-7	-1.761055E-6	-4.028290E-7	-4.028200E-7	-4.028342E-7	-4.028454E-7	-4.028321E-7	-4.028316E-7	-1.694694E-6	-4.019637E-7	-4.028602E-7	-4.036771E-7	-4.046105E-7	-4.056188E-7	-4.066116E-7
5	3711723081.931851	1.908008	-20.000000	23.796335	-2.983500E-5	-5.864054E-11	8.843490E-11	5.114370E-12	-4.026871E-7	-4.026721E-7	-4.026596E-7	-4.026510E-7	-4.026674E-7	-4.026658E-7	-1.691967E-6	-4.034539E-7	-4.033957E-7	-4.033508E-7	-4.033327E-7	-4.033833E-7	-4.033732E-7	-1.693398E-6	-4.025518E-7	-4.034898E-7	-4.043197E-7	-4.051064E-7	-4.060707E-7	-4.069151E-7
6	3711723130.982627	1.847458	-20.000000	23.782522	-2.982300E-5	-5.959180E-11	8.843350E-11	5.115330E-12	-4.031079E-7	-4.031249E-7	-4.031202E-7	-4.030919E-7	-4.031112E-7	-4.031141E-7	-1.690880E-6	-4.039308E-7	-4.039156E-7	-4.039228E-7	-4.039111E-7	-4.039201E-7	-4.039192E-7	-1.694010E-6	-4.031066E-7	-4.041044E-7	-4.048823E-7	-4.058924E-7	-4.067153E-7	-4.075941E-7
7	3711723179.856409	1.850870	-20.000000	23.754483	-2.982600E-5	-6.134411E-11	8.842930E-11	5.114350E-12	-4.039754E-7	-4.040270E-7	-4.040405E-7	-4.040133E-7	-4.040141E-7	-4.040202E-7	-1.691248E-6	-4.045640E-7	-4.045604E-7	-4.045632E-7	-4.045738E-7	-4.045653E-7	-4.045636E-7	-1.695464E-6	-4.040205E-7	-4.047345E-7	-4.055706E-7	-4.065450E-7	-4.072614E-7	-4.081314E-7
8	3711723228.743263	1.933894	-20.000000	23.747210	-2.983800E-5	-5.653782E-11	8.842250E-11	5.114510E-12	-4.045892E-7	-4.045417E-7	-4.045203E-7	-4.045343E-7	-4.045464E-7	-4.045380E-7	-1.692673E-6	-4.051721E-7	-4.052087E-7	-4.052205E-7	-4.052271E-7	-4.052071E-7	-4.052146E-7	-1.695694E-6	-4.044462E-7	-4.052534E-7	-4.060820E-7	-4.068329E-7	-4.074949E-7	-4.085119E-7
9	3711723277.736333	1.926527	-20.000000	23.716197	-2.980500E-5	-5.979209E-11	8.842650E-11	5.114160E-12	-4.047886E-7	-4.048024E-7	-4.047701E-7	-4.047793E-7	-4.047851E-7	-4.047840E-7	-1.693247E-6	-4.053772E-7	-4.053586E-7	-4.053385E-7	-4.053172E-7	-4.053479E-7	-4.053485E-7	-1.694416E-6	-4.045525E-7	-4.055186E-7	-4.062748E-7	-4.071257E-7	-4.078824E-7	-4.087430E-7
10	3711723326.941976	1.873249	-20.000000	23.713621	-2.980600E-5	-5.778947E-11	8.842930E-11	5.115010E-12	-4.051083E-7	-4.051166E-7	-4.051012E-7	-4.050725E-7	-4.050996E-7	-4.051048E-7	-1.691878E-6	-4.054302E-7	-4.054063E-7	-4.054130E-7	-4.054365E-7	-4.054215E-7	-4.054216E-7	-1.694280E-6	-4.045698E-7	-4.053003E-7	-4.062807E-7	-4.072378E-7	-4.078288E-7	-4.086528E-7
11	3711723375.920935	1.906158	-20.000000	23.702919	-2.978200E-5	-5.778943E-11	8.843180E-11	5.114850E-12	-4.049782E-7	-4.049851E-7	-4.049857E-7	-4.049728E-7	-4.049804E-7	-4.049816E-7	-1.691842E-6	-4.054895E-7	-4.054888E-7	-4.054852E-7	-4.054813E-7	-4.054862E-7	-4.054870E-7	-1.694511E-6	-4.047267E-7	-4.055171E-7	-4.063964E-7	-4.073282E-7	-4.080959E-7	-4.090513E-7
12	3711723424.810746	1.872830	-20.000000	23.679675	-2.979600E-5	-6.014249E-11	8.843370E-11	5.115010E-12	-4.054545E-7	-4.054222E-7	-4.053660E-7	-4.053297E-7	-4.053931E-7	-4.053941E-7	-1.691824E-6	-4.059275E-7	-4.059528E-7	-4.059545E-7	-4.059245E-7	-4.059398E-7	-4.059402E-7	-1.693326E-6	-4.051969E-7	-4.061393E-7	-4.070288E-7	-4.077891E-7	-4.086207E-7	-4.094217E-7
13	3711723473.868125	1.853582	-20.000000	23.665268	-2.978800E-5	-6.134410E-11	8.843190E-11	5.114280E-12	-4.058103E-7	-4.058236E-7	-4.058554E-7	-4.059254E-7	-4.058537E-7	-4.058395E-7	-1.690606E-6	-4.064321E-7	-4.063942E-7	-4.063648E-7	-4.063415E-7	-4.063832E-7	-4.063795E-7	-1.691997E-6	-4.055092E-7	-4.064864E-7	-4.071853E-7	-4.079482E-7	-4.088220E-7	-4.097377E-7
14	3711723523.222835	1.842579	-20.000000	23.644660	-2.978500E-5	-5.723874E-11	8.842380E-11	5.114700E-12	-4.058163E-7	-4.058232E-7	-4.058521E-7	-4.058726E-7	-4.058410E-7	-4.058376E-7	-1.689627E-6	-4.065655E-7	-4.065784E-7	-4.065886E-7	-4.066013E-7	-4.065835E-7	-4.065835E-7	-1.692062E-6	-4.056396E-7	-4.064647E-7	-4.073329E-7	-4.080866E-7	-4.089561E-7	-4.098123E-7
15	3711723572.123923	1.933881	-20.000000	23.640042	-2.976900E-5	-5.633754E-11	8.842380E-11	5.113960E-12	-4.062272E-7	-4.062472E-7	-4.062706E-7	-4.063002E-7	-4.062613E-7	-4.062589E-7	-1.689576E-6	-4.068346E-7	-4.068322E-7	-4.068250E-7	-4.068075E-7	-4.068248E-7	-4.068286E-7	-1.693754E-6	-4.061233E-7	-4.068956E-7	-4.076780E-7	-4.085972E-7	-4.093753E-7	-4.102919E-7
16	3711723620.918907	1.843642	-20.000000	23.625792	-2.978400E-5	-5.939157E-11	8.842780E-11	5.115060E-12	-4.064270E-7	-4.063923E-7	-4.063577E-7	-4.063388E-7	-4.063790E-7	-4.063750E-7	-1.691379E-6	-4.070811E-7	-4.071130E-7	-4.071309E-7	-4.071649E-7	-4.071225E-7	-4.071219E-7	-1.693274E-6	-4.062607E-7	-4.070681E-7	-4.078372E-7	-4.087135E-7	-4.094448E-7	-4.104958E-7
17	3711723669.973625	1.854171	-20.000000	23.631460	-2.975400E-5	-5.999230E-11	8.841930E-11	5.114570E-12	-4.067929E-7	-4.067969E-7	-4.067799E-7	-4.067445E-7	-4.067785E-7	-4.067864E-7	-1.690769E-6	-4.073692E-7	-4.073769E-7	-4.074097E-7	-4.074332E-7	-4.073972E-7	-4.073933E-7	-1.695675E-6	-4.066195E-7	-4.075529E-7	-4.082816E-7	-4.091319E-7	-4.099767E-7	-4.108538E-7
18	3711723719.080258	1.815258	-20.000000	23.615886	-2.977200E-5	-6.174464E-11	8.841560E-11	5.114530E-12	-4.069914E-7	-4.069877E-7	-4.069891E-7	-4.069947E-7	-4.069907E-7	-4.069902E-7	-1.693129E-6	-4.077411E-7	-4.077640E-7	-4.077564E-7	-4.077515E-7	-4.077532E-7	-4.077540E-7	-1.694419E-6	-4.069179E-7	-4.077433E-7	-4.085726E-7	-4.093120E-7	-4.101073E-7	-4.111209E-7
19	3711723768.233539	1.804153	-20.000000	23.598486	-2.975400E-5	-5.869068E-11	8.841830E-11	5.113590E-12	-4.073587E-7	-4.073250E-7	-4.072901E-7	-4.072720E-7	-4.073114E-7	-4.073075E-7	-1.691900E-6	-4.083182E-7	-4.083099E-7	-4.082743E-7	-4.082485E-7	-4.082877E-7	-4.082921E-7	-1.692337E-6	-4.074826E-7	-4.083327E-7	-4.090395E-7	-4.100786E-7	-4.108444E-7	-4.116327E-7
20	3711723817.098784	1.830305	-20.000000	23.585584	-2.975000E-5	-5.944161E-11	8.841180E-11	5.114260E-12	-4.079136E-7	-4.079042E-7	-4.078958E-7	-4.078935E-7	-4.079018E-7	-4.079000E-7	-1.689878E-6	-4.085510E-7	-4.084830E-7	-4.084735E-7	-4.084750E-7	-4.084956E-7	-4.084790E-7	-1.695086E-6	-4.077177E-7	-4.085626E-7	-4.094209E-7	-4.102259E-7	-4.109957E-7	-4.117281E-7
21	3711723866.135595	1.820455	-20.000000	23.576925	-2.974900E-5	-5.984216E-11	8.841010E-11	5.113690E-12	-4.080363E-7	-4.080397E-7	-4.080417E-7	-4.080663E-7	-4.080460E-7	-4.080407E-7	-1.692504E-6	-4.084024E-7	-4.083739E-7	-4.083651E-7	-4.083496E-7	-4.083728E-7	-4.083695E-7	-1.694453E-6	-4.077021E-7	-4.084327E-7	-4.092562E-7	-4.100297E-7	-4.108904E-7	-4.116005E-7
22	3711723915.147836	1.808321	-20.000000	23.562161	-2.973400E-5	-5.869065E-11	8.841090E-11	5.114010E-12	-4.081503E-7	-4.081387E-7	-4.081232E-7	-4.081129E-7	-4.081313E-7	-4.081309E-7	-1.691928E-6	-4.086632E-7	-4.086541E-7	-4.086517E-7	-4.086248E-7	-4.086484E-7	-4.086529E-7	-1.694234E-6	-4.078420E-7	-4.087187E-7	-4.096470E-7	-4.103478E-7	-4.113238E-7	-4.121311E-7
23	3711723964.346495	1.798933	-20.000000	23.561805	-2.973500E-5	-5.969190E-11	8.840590E-11	5.113860E-12	-4.086560E-7	-4.086171E-7	-4.086034E-7	-4.085847E-7	-4.086153E-7	-4.086103E-7	-1.691580E-6	-4.091458E-7	-4.092093E-7	-4.092331E-7	-4.091950E-7	-4.091958E-7	-4.092022E-7	-1.694463E-6	-4.082655E-7	-4.090774E-7	-4.099623E-7	-4.107763E-7	-4.115785E-7	-4.124991E-7
24	3711724013.290955	1.873349	-20.000000	23.545556	-2.974000E-5	-5.708851E-11	8.840730E-11	5.113460E-12	-4.089547E-7	-4.089742E-7	-4.089819E-7	-4.089809E-7	-4.089729E-7	-4.089776E-7	-1.691801E-6	-4.094760E-7	-4.095006E-7	-4.095272E-7	-4.095401E-7	-4.095110E-7	-4.095139E-7	-1.693798E-6	-4.086365E-7	-4.096065E-7	-4.103350E-7	-4.113156E-7	-4.120700E-7	-4.129455E-7
25	3711724062.363149	1.865444	-20.000000	23.528455	-2.974600E-5	-5.854044E-11	8.840290E-11	5.113620E-12	-4.093657E-7	-4.093596E-7	-4.093692E-7	-4.093934E-7	-4.093720E-7	-4.093674E-7	-1.691073E-6	-4.099292E-7	-4.099394E-7	-4.099393E-7	-4.099101E-7	-4.099295E-7	-4.099342E-7	-1.692610E-6	-4.091603E-7	-4.098332E-7	-4.106694E-7	-4.113824E-7	-4.122723E-7	-4.130741E-7
26	3711724111.424816	1.822552	-20.000000	23.521003	-2.972600E-5	-5.874072E-11	8.839910E-11	5.114390E-12	-4.093465E-7	-4.093530E-7	-4.093569E-7	-4.093571E-7	-4.093534E-7	-4.093550E-7	-1.690226E-6	-4.099913E-7	-4.099862E-7	-4.099965E-7	-4.100156E-7	-4.099974E-7	-4.099939E-7	-1.693388E-6	-4.092581E-7	-4.101295E-7	-4.110408E-7	-4.117736E-7	-4.124528E-7	-4.133810E-7
27	3711724160.498648	1.843559	-20.000000	23.515257	-2.971500E-5	-6.760222E-11	8.840090E-11	5.113800E-12	-4.098891E-7	-4.099387E-7	-4.099337E-7	-4.099080E-7	-4.099174E-7	-4.099209E-7	-1.690747E-6	-4.104358E-7	-4.104391E-7	-4.104348E-7	-4.104305E-7	-4.104351E-7	-4.104353E-7	-1.691702E-6	-4.096117E-7	-4.103243E-7	-4.111409E-7	-4.120598E-7	-4.127626E-7	-4.136467E-7
28	3711724209.632226	1.873417	-20.000000	23.506953	-2.971700E-5	-5.653783E-11	8.839500E-11	5.113180E-12	-4.101970E-7	-4.101840E-7	-4.101600E-7	-4.101442E-7	-4.101713E-7	-4.101720E-7	-1.689079E-6	-4.106803E-7	-4.106510E-7	-4.106233E-7	-4.105962E-7	-4.106377E-7	-4.106372E-7	-1.694147E-6	-4.099217E-7	-4.106695E-7	-4.116159E-7	-4.124321E-7	-4.130764E-7	-4.141260E-7
29	3711724258.590597	1.788337	-20.000000	23.477306	-2.970300E-5	-5.969197E-11	8.839550E-11	5.113490E-12	-4.104060E-7	-4.104345E-7	-4.104585E-7	-4.104591E-7	-4.104395E-7	-4.104465E-7	-1.691412E-6	-4.111256E-7	-4.110927E-7	-4.110617E-7	-4.110336E-7	-4.110784E-7	-4.110772E-7	-1.693321E-6	-4.102232E-7	-4.111247E-7	-4.119933E-7	-4.129008E-7	-4.137688E-7	-4.144424E-7
30	3711724307.616327	1.818163	-20.000000	23.468270	-2.971600E-5	-5.879081E-11	8.839750E-11	5.112900E-12	-4.109282E-7	-4.109046E-7	-4.108646E-7	-4.108292E-7	-4.108817E-7	-4.108846E-7	-1.690650E-6	-4.115318E-7	-4.115252E-7	-4.115294E-7	-4.115345E-7	-4.115302E-7	-4.115306E-7	-1.693616E-6	-4.107714E-7	-4.115289E-7	-4.124324E-7	-4.133003E-7	-4.140794E-7	-4.149750E-7
31	3711724356.699387	1.782443	-20.000000	23.486343	-2.971700E-5	-5.834025E-11	8.839890E-11	5.113310E-12	-4.113451E-7	-4.113342E-7	-4.113398E-7	-4.113488E-7	-4.113420E-7	-4.113425E-7	-1.690943E-6	-4.118729E-7	-4.118747E-7	-4.118628E-7	-4.118184E-7	-4.118572E-7	-4.118678E-7	-1.695035E-6	-4.109955E-7	-4.118701E-7	-4.125222E-7	-4.135169E-7	-4.142296E-7	-4.150087E-7
32	3711724405.734118	1.815418	-20.000000	23.454242	-2.969600E-5	-5.874069E-11	8.839480E-11	5.113720E-12	-4.113666E-7	-4.113309E-7	-4.112916E-7	-4.112896E-7	-4.113197E-7	-4.113113E-7	-1.692524E-6	-4.119249E-7	-4.118698E-7	-4.118837E-7	-4.119454E-7	-4.119059E-7	-4.119043E-7	-1.694466E-6	-4.110954E-7	-4.118746E-7	-4.127147E-7	-4.135853E-7	-4.144029E-7	-4.152946E-7
33	3711724454.770955	1.807847	-20.000000	23.420691	-2.967700E-5	-6.149431E-11	8.839460E-11	5.113390E-12	-4.114515E-7	-4.114451E-7	-4.114491E-7	-4.114854E-7	-4.114578E-7	-4.114503E-7	-1.691868E-6	-4.120794E-7	-4.120969E-7	-4.120902E-7	-4.121111E-7	-4.120944E-7	-4.120936E-7	-1.696007E-6	-4.113842E-7	-4.121294E-7	-4.128649E-7	-4.136925E-7	-4.145640E-7	-4.152707E-7
34	3711724503.846638	1.805075	-20.000000	23.406086	-2.966000E-5	-6.054306E-11	8.839630E-11	5.112750E-12	-4.117722E-7	-4.117906E-7	-4.117743E-7	-4.117524E-7	-4.117724E-7	-4.117732E-7	-1.693520E-6	-4.123225E-7	-4.123425E-7	-4.123471E-7	-4.123234E-7	-4.123339E-7	-4.123329E-7	-1.694847E-6	-4.114429E-7	-4.124077E-7	-4.131150E-7	-4.140779E-7	-4.149196E-7	-4.156235E-7
35	3711724552.882261	1.787978	-20.000000	23.403530	-2.967100E-5	-5.869066E-11	8.839470E-11	5.113040E-12	-4.122312E-7	-4.122402E-7	-4.122306E-7	-4.122172E-7	-4.122298E-7	-4.122309E-7	-1.692181E-6	-4.127435E-7	-4.126865E-7	-4.126570E-7	-4.126653E-7	-4.126881E-7	-4.126759E-7	-1.693329E-6	-4.119086E-7	-4.127232E-7	-4.133988E-7	-4.144904E-7	-4.150771E-7	-4.159344E-7
36	3711724601.912608	1.726251	-20.000000	23.400914	-2.965100E-5	-6.209511E-11	8.839350E-11	5.113740E-12	-4.122807E-7	-4.122832E-7	-4.122822E-7	-4.122898E-7	-4.122840E-7	-4.122827E-7	-1.690760E-6	-4.127854E-7	-4.127702E-7	-4.127698E-7	-4.127903E-7	-4.127789E-7	-4.127778E-7	-1.694771E-6	-4.119722E-7	-4.127066E-7	-4.134870E-7	-4.144668E-7	-4.151818E-7	-4.160316E-7
37	3711724651.392991	1.749789	-20.000000	23.379434	-2.964200E-5	-5.974201E-11	8.839320E-11	5.112890E-12	-4.122451E-7	-4.122070E-7	-4.121809E-7	-4.121688E-7	-4.122004E-7	-4.121940E-7	-1.692459E-6	-4.127278E-7	-4.127328E-7	-4.127377E-7	-4.127552E-7	-4.127384E-7	-4.127353E-7	-1.691506E-6	-4.119411E-7	-4.127265E-7	-4.135493E-7	-4.143293E-7	-4.154011E-7	-4.162121E-7
38	3711724700.256215	1.793910	-20.000000	23.389301	-2.963300E-5	-5.798973E-11	8.839380E-11	5.113060E-12	-4.126305E-7	-4.126075E-7	-4.125928E-7	-4.126184E-7	-4.126123E-7	-4.126130E-7	-1.688790E-6	-4.132490E-7	-4.132432E-7	-4.132307E-7	-4.132110E-7	-4.132335E-7	-4.132370E-7	-1.691327E-6	-4.122455E-7	-4.129909E-7	-4.137720E-7	-4.147529E-7	-4.156084E-7	-4.164097E-7
39	3711724749.556990	1.759905	-20.000000	23.366888	-2.961200E-5	-5.934148E-11	8.839260E-11	5.115180E-12	-4.127474E-7	-4.127550E-7	-4.127568E-7	-4.127288E-7	-4.127470E-7	-4.127512E-7	-1.688793E-6	-4.131568E-7	-4.131529E-7	-4.131516E-7	-4.131595E-7	-4.131552E-7	-4.131549E-7	-1.691907E-6	-4.124951E-7	-4.132615E-7	-4.139891E-7	-4.148646E-7	-4.158949E-7	-4.165664E-7
40	3711724798.249790	1.839589	-20.000000	23.349987	-2.961900E-5	-5.874071E-11	8.839230E-11	5.113630E-12	-4.131423E-7	-4.131607E-7	-4.131855E-7	-4.132119E-7	-4.131751E-7	-4.131731E-7	-1.689028E-6	-4.138004E-7	-4.138201E-7	-4.138673E-7	-4.139149E-7	-4.138507E-7	-4.138437E-7	-1.690493E-6	-4.129280E-7	-4.137320E-7	-4.146918E-7	-4.153653E-7	-4.163796E-7	-4.171527E-7
41	3711724847.736544	1.782949	-20.000000	23.351868	-2.961000E-5	-5.929147E-11	8.839690E-11	5.113400E-12	-4.141706E-7	-4.141397E-7	-4.141165E-7	-4.141412E-7	-4.141420E-7	-4.141404E-7	-1.687146E-6	-4.146604E-7	-4.146475E-7	-4.146475E-7	-4.146364E-7	-4.146479E-7	-4.146475E-7	-1.691184E-6	-4.138480E-7	-4.145884E-7	-4.153715E-7	-4.162068E-7	-4.169215E-7	-4.178073E-7
42	3711724896.341366	1.850533	-20.000000	23.318200	-2.961400E-5	-5.668810E-11	8.839350E-11	5.114900E-12	-4.139906E-7	-4.139791E-7	-4.139901E-7	-4.140053E-7	-4.139913E-7	-4.139904E-7	-1.688898E-6	-4.145080E-7	-4.144733E-7	-4.144248E-7	-4.143822E-7	-4.144471E-7	-4.144491E-7	-1.690463E-6	-4.136801E-7	-4.146520E-7	-4.153295E-7	-4.162968E-7	-4.171602E-7	-4.179274E-7
43	3711724945.908206	1.831786	-20.000000	23.329496	-2.958600E-5	-5.668804E-11	8.839580E-11	5.114080E-12	-4.149713E-7	-4.149291E-7	-4.149178E-7	-4.149128E-7	-4.149328E-7	-4.149234E-7	-1.687066E-6	-4.155331E-7	-4.155454E-7	-4.155251E-7	-4.155390E-7	-4.155357E-7	-4.155360E-7	-1.691400E-6	-4.146428E-7	-4.154204E-7	-4.163546E-7	-4.171700E-7	-4.178201E-7	-4.187378E-7
44	3711724994.548280	1.815104	-20.000000	23.327018	-2.962200E-5	-6.199499E-11	8.839420E-11	5.114680E-12	-4.146278E-7	-4.146314E-7	-4.146211E-7	-4.145947E-7	-4.146188E-7	-4.146244E-7	-1.689431E-6	-4.150361E-7	-4.150037E-7	-4.150114E-7	-4.150191E-7	-4.150176E-7	-4.150152E-7	-1.692885E-6	-4.142483E-7	-4.151529E-7	-4.159423E-7	-4.168062E-7	-4.176541E-7	-4.184030E-7
45	3711725043.641643	1.817178	-20.000000	23.301455	-2.960700E-5	-5.849043E-11	8.839860E-11	5.112820E-12	-4.149445E-7	-4.149642E-7	-4.149475E-7	-4.149370E-7	-4.149483E-7	-4.149460E-7	-1.689921E-6	-4.154507E-7	-4.154845E-7	-4.155393E-7	-4.155476E-7	-4.155055E-7	-4.155119E-7	-1.692981E-6	-4.147645E-7	-4.156365E-7	-4.164063E-7	-4.173012E-7	-4.179397E-7	-4.187869E-7
46	3711725092.750306	1.838123	-20.000000	23.316377	-2.961700E-5	-5.959187E-11	8.839420E-11	5.112670E-12	-4.153882E-7	-4.153455E-7	-4.153110E-7	-4.153363E-7	-4.153452E-7	-4.153409E-7	-1.690134E-6	-4.159705E-7	-4.159786E-7	-4.159662E-7	-4.159692E-7	-4.159711E-7	-4.159699E-7	-1.693309E-6	-4.151380E-7	-4.157598E-7	-4.167325E-7	-4.175345E-7	-4.182843E-7	-4.192379E-7
47	3711725141.770336	1.867963	-20.000000	23.279577	-2.961400E-5	-5.974204E-11	8.839150E-11	5.112270E-12	-4.155306E-7	-4.155596E-7	-4.156325E-7	-4.156706E-7	-4.155983E-7	-4.155960E-7	-1.690779E-6	-4.161708E-7	-4.161882E-7	-4.161584E-7	-4.161222E-7	-4.161599E-7	-4.161646E-7	-1.692924E-6	-4.153659E-7	-4.161205E-7	-4.169436E-7	-4.176885E-7	-4.186572E-7	-4.195390E-7
48	3711725190.880766	1.872485	-20.000000	23.307639	-2.960900E-5	-5.849041E-11	8.838940E-11	5.112250E-12	-4.158643E-7	-4.159297E-7	-4.159819E-7	-4.159921E-7	-4.159420E-7	-4.159558E-7	-1.690128E-6	-4.165536E-7	-4.165473E-7	-4.165637E-7	-4.165761E-7	-4.165602E-7	-4.165586E-7	-1.691512E-6	-4.156915E-7	-4.165991E-7	-4.174839E-7	-4.181748E-7	-4.189198E-7	-4.198152E-7
49	3711725239.850709	1.908747	-20.000000	23.279618	-2.960800E-5	-5.994229E-11	8.838920E-11	5.112360E-12	-4.162099E-7	-4.162039E-7	-4.162142E-7	-4.162487E-7	-4.162192E-7	-4.162121E-7	-1.688974E-6	-4.166574E-7	-4.166518E-7	-4.166352E-7	-4.166181E-7	-4.166406E-7	-4.166435E-7	-1.691813E-6	-4.158367E-7	-4.166762E-7	-4.174442E-7	-4.183069E-7	-4.191278E-7	-4.200197E-7
