Date/Time: 7/27/2021 4:38:55 PM
Sensor Name: Pin153
Type: N
Annealing Status: Irradiated, Not Annealed
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

Vf: 54.023000

Avg: 53.980133
Std Dev: 0.074367
Min: 53.836000
Max: 54.132000

Time	I	0.000000s	Temperature	Air_Temp	Humidity	Dewpoint	
3710262855.384382	2.000E-4	2.002E+1	    6.4617	   16.7345	   41.7985	    3.6975	
3710262856.635358	4.000E-4	3.267E+1	    6.4617	   16.7345	   41.7985	    3.6975	
3710262858.169838	6.000E-4	4.167E+1	    6.5155	   16.7170	   41.7625	    3.6696	
3710262859.439904	8.000E-4	4.857E+1	    6.5155	   16.7170	   41.7625	    3.6696	
3710262860.706656	1.000E-3	5.413E+1	    6.5155	   16.7170	   41.7625	    3.6696	
3710262862.217475	1.200E-3	5.873E+1	    6.6027	   16.6261	   41.7404	    3.5802	
3710262863.492985	1.400E-3	6.264E+1	    6.6027	   16.6261	   41.7404	    3.5802	
3710262864.762111	1.600E-3	6.604E+1	    6.6027	   16.6261	   41.7404	    3.5802	
3710262866.272977	1.800E-3	6.896E+1	    6.7155	   16.7206	   41.7736	    3.6766	
3710262867.545389	2.000E-3	7.155E+1	    6.7155	   16.7206	   41.7736	    3.6766	
3710262875.383430	2.000E-4	1.989E+1	    6.9052	   16.6518	   41.8789	    3.6503	
3710262876.627681	4.000E-4	3.253E+1	    6.9052	   16.6518	   41.8789	    3.6503	
3710262878.172134	6.000E-4	4.154E+1	    6.9565	   16.7134	   41.8608	    3.6996	
3710262879.438062	8.000E-4	4.844E+1	    6.9565	   16.7134	   41.8608	    3.6996	
3710262880.710242	1.000E-3	5.401E+1	    6.9565	   16.7134	   41.8608	    3.6996	
3710262882.217503	1.200E-3	5.862E+1	    6.9667	   16.6503	   41.8270	    3.6314	
3710262883.485463	1.400E-3	6.252E+1	    6.9667	   16.6503	   41.8270	    3.6314	
3710262884.753528	1.600E-3	6.591E+1	    6.9667	   16.6503	   41.8270	    3.6314	
3710262886.255450	1.800E-3	6.889E+1	    6.9513	   16.5744	   41.8083	    3.5567	
3710262887.530042	2.000E-3	7.156E+1	    6.9513	   16.5744	   41.8083	    3.5567	
3710262895.382961	2.000E-4	1.983E+1	    6.8155	   16.7345	   41.6973	    3.6631	
3710262896.638026	4.000E-4	3.245E+1	    6.8155	   16.7345	   41.6973	    3.6631	
3710262898.182040	6.000E-4	4.149E+1	    6.7334	   16.6408	   41.6445	    3.5608	
3710262899.453001	8.000E-4	4.841E+1	    6.7334	   16.6408	   41.6445	    3.5608	
3710262900.729216	1.000E-3	5.398E+1	    6.7334	   16.6408	   41.6445	    3.5608	
3710262902.258966	1.200E-3	5.862E+1	    6.6334	   16.6696	   41.6856	    3.6007	
3710262903.533006	1.400E-3	6.254E+1	    6.6334	   16.6696	   41.6856	    3.6007	
3710262904.802178	1.600E-3	6.595E+1	    6.6334	   16.6696	   41.6856	    3.6007	
3710262906.236590	1.800E-3	6.889E+1	    6.5693	   16.6324	   41.8125	    3.6103	
3710262907.512961	2.000E-3	7.150E+1	    6.5693	   16.6324	   41.8125	    3.6103	
3710262915.383957	2.000E-4	1.985E+1	    6.5001	   16.7200	   41.7995	    3.6848	
3710262916.634109	4.000E-4	3.248E+1	    6.5001	   16.7200	   41.7995	    3.6848	
3710262918.182797	6.000E-4	4.147E+1	    6.4924	   16.7970	   41.7963	    3.7531	
3710262919.456521	8.000E-4	4.839E+1	    6.4924	   16.7970	   41.7963	    3.7531	
3710262920.729135	1.000E-3	5.396E+1	    6.4924	   16.7970	   41.7963	    3.7531	
3710262922.226856	1.200E-3	5.857E+1	    6.5155	   16.7117	   41.8115	    3.6814	
3710262923.496656	1.400E-3	6.249E+1	    6.5155	   16.7117	   41.8115	    3.6814	
3710262924.771560	1.600E-3	6.587E+1	    6.5155	   16.7117	   41.8115	    3.6814	
3710262926.229225	1.800E-3	6.886E+1	    6.5693	   16.6850	   41.8675	    3.6763	
3710262927.502157	2.000E-3	7.149E+1	    6.5693	   16.6850	   41.8675	    3.6763	
3710262935.383183	2.000E-4	1.989E+1	    6.7693	   16.7235	   41.9620	    3.7430	
3710262936.635635	4.000E-4	3.249E+1	    6.7693	   16.7235	   41.9620	    3.7430	
3710262938.171844	6.000E-4	4.150E+1	    6.8693	   16.7261	   41.9738	    3.7493	
3710262939.445457	8.000E-4	4.842E+1	    6.8693	   16.7261	   41.9738	    3.7493	
3710262940.719101	1.000E-3	5.399E+1	    6.8693	   16.7261	   41.9738	    3.7493	
3710262942.225619	1.200E-3	5.861E+1	    6.9642	   16.6824	   41.9605	    3.7054	
3710262943.494099	1.400E-3	6.255E+1	    6.9642	   16.6824	   41.9605	    3.7054	
3710262944.765768	1.600E-3	6.593E+1	    6.9642	   16.6824	   41.9605	    3.7054	
3710262946.279336	1.800E-3	6.893E+1	    7.0180	   16.7018	   41.8757	    3.6942	
3710262947.555783	2.000E-3	7.153E+1	    7.0180	   16.7018	   41.8757	    3.6942	
3710262955.384259	2.000E-4	1.985E+1	    7.0206	   16.6296	   41.7457	    3.5851	
3710262956.637287	4.000E-4	3.249E+1	    7.0206	   16.6296	   41.7457	    3.5851	
3710262958.183256	6.000E-4	4.155E+1	    6.9590	   16.7055	   41.7030	    3.6390	
3710262959.454281	8.000E-4	4.846E+1	    6.9590	   16.7055	   41.7030	    3.6390	
3710262960.727733	1.000E-3	5.403E+1	    6.9590	   16.7055	   41.7030	    3.6390	
3710262962.235319	1.200E-3	5.864E+1	    6.8795	   16.6615	   41.6467	    3.5802	
3710262963.497793	1.400E-3	6.257E+1	    6.8795	   16.6615	   41.6467	    3.5802	
3710262964.764741	1.600E-3	6.595E+1	    6.8795	   16.6615	   41.6467	    3.5802	
3710262966.280974	1.800E-3	6.893E+1	    6.7821	   16.6438	   41.6205	    3.5554	
3710262967.548041	2.000E-3	7.156E+1	    6.7821	   16.6438	   41.6205	    3.5554	
3710262975.384663	2.000E-4	1.993E+1	    6.5975	   16.6340	   41.5778	    3.5320	
3710262976.628835	4.000E-4	3.258E+1	    6.5975	   16.6340	   41.5778	    3.5320	
3710262978.162460	6.000E-4	4.161E+1	    6.5078	   16.6225	   41.5844	    3.5239	
3710262979.427327	8.000E-4	4.852E+1	    6.5078	   16.6225	   41.5844	    3.5239	
3710262980.701738	1.000E-3	5.408E+1	    6.5078	   16.6225	   41.5844	    3.5239	
3710262982.207961	1.200E-3	5.869E+1	    6.4412	   16.5777	   41.5724	    3.4795	
3710262983.474615	1.400E-3	6.262E+1	    6.4412	   16.5777	   41.5724	    3.4795	
3710262984.748060	1.600E-3	6.605E+1	    6.4412	   16.5777	   41.5724	    3.4795	
3710262986.253267	1.800E-3	6.896E+1	    6.3873	   16.5750	   41.5829	    3.4806	
3710262987.522662	2.000E-3	7.157E+1	    6.3873	   16.5750	   41.5829	    3.4806	
3710262995.385026	2.000E-4	1.984E+1	    6.3591	   16.6602	   41.6101	    3.5666	
3710262996.638125	4.000E-4	3.247E+1	    6.3591	   16.6602	   41.6101	    3.5666	
3710262998.185888	6.000E-4	4.149E+1	    6.3899	   16.5765	   41.6575	    3.5074	
3710262999.453190	8.000E-4	4.839E+1	    6.3899	   16.5765	   41.6575	    3.5074	
3710263000.727156	1.000E-3	5.395E+1	    6.3899	   16.5765	   41.6575	    3.5074	
3710263002.255118	1.200E-3	5.856E+1	    6.4360	   16.5865	   41.6758	    3.5226	
3710263003.534755	1.400E-3	6.249E+1	    6.4360	   16.5865	   41.6758	    3.5226	
3710263004.804174	1.600E-3	6.587E+1	    6.4360	   16.5865	   41.6758	    3.5226	
3710263006.256824	1.800E-3	6.882E+1	    6.5078	   16.4936	   41.7691	    3.4706	
