38875_048_2-S_HM_XX_Unirrad
Date/Time: 3/7/2022 3:56:54 PM
Sensor Name: 38875_048_2-S_HM_XX
Station: Tesla
Annealing Status: Not Irradiated
Environment: 23.5C
Tester: Eric Spencer
Notes: Cleaved at Brown

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1	LCR_G_freq1	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	4.215E-10	4.374E-7	   20.0000	   28.1958	    1.7446	    0.0000	
  -10.0000	2.728E-10	5.995E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -15.0000	2.201E-10	4.473E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -20.0000	1.895E-10	4.096E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -25.0000	1.691E-10	3.189E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -30.0000	1.527E-10	1.287E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -35.0000	1.378E-10	3.078E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -40.0000	1.295E-10	2.328E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -45.0000	1.219E-10	1.988E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -50.0000	1.159E-10	2.892E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -55.0000	1.113E-10	2.635E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -60.0000	1.044E-10	4.228E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -65.0000	9.802E-11	3.520E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -70.0000	9.401E-11	2.772E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -75.0000	9.089E-11	1.813E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -80.0000	8.722E-11	2.588E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -85.0000	8.582E-11	1.729E-8	   20.0000	   28.1958	    1.7446	    0.0000	
  -90.0000	8.169E-11	1.537E-9	   20.0000	   28.1958	    1.7446	    0.0000	
  -95.0000	7.998E-11	2.028E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -100.0000	7.959E-11	1.915E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -105.0000	7.745E-11	2.060E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -110.0000	7.640E-11	2.090E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -115.0000	7.471E-11	2.249E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -120.0000	7.233E-11	1.422E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -125.0000	7.220E-11	1.501E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -130.0000	7.015E-11	2.038E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -135.0000	6.904E-11	1.525E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -140.0000	6.870E-11	1.495E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -145.0000	6.649E-11	1.342E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -150.0000	6.651E-11	2.628E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -155.0000	6.585E-11	1.939E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -160.0000	6.409E-11	2.582E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -165.0000	6.283E-11	1.980E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -170.0000	6.216E-11	1.643E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -175.0000	6.136E-11	1.485E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -180.0000	6.045E-11	1.824E-8	   20.0000	   28.1958	    1.7446	    0.0000	
 -185.0000	5.931E-11	1.065E-8	   20.0000	   28.1958	    1.7446	    0.0000	
