File,I(600V),I(800V),I(1000V),DepV,I(DepV)
38713_049_2-S_HM_XX_DIODE,-4.819822e-10,-5.137303e-10,-5.632165e-10,206.96696696696696,2.514378144144138e-10
38713_049_2-S_HM_XX_DIODEHALF,-1.856888e-10,-1.99235e-10,-2.215807e-10,211.77177177177177,7.85715615615606e-12
38713_049_2-S_HM_XX_DIODEHALFPSTOP,-1.87647e-10,-2.019833e-10,-2.210592e-10,217.53753753753753,3.811203603603426e-12
38713_049_2-S_HM_XX_DIODEHALFPSTOP_GR,-7.639848e-11,-8.239941e-11,-8.644619e-11,208.88888888888889,1.273301322222222e-10
38713_049_2-S_HM_XX_DIODEQUARTER,-1.023292e-10,-1.101584e-10,-1.290674e-10,230.990990990991,4.211664558558577e-11
38713_049_2-S_HM_XX_IRRADSENSOR,-2.19e-09,-2.33e-09,-2.54e-09,244.92492492492494,1.2195495495495597e-09
