#Open Capacitance 1000Hz:4.462970E-12
#Open Capacitance 1000000Hz:Not Measured
#38696_001_2-S_HM_XX_Irrad_20min_Single
#Date/Time: 4/29/2022 11:12:37 AM
#Sensor Name: 38696_001_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20.0C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
11	3734090197.768365	1.292846	-20.000000	26.162299	-1.373500E-5	-5.283234E-11	8.009570E-11	-1.892271E-7	-1.892368E-7	-1.892477E-7	-1.892486E-7	-1.892401E-7	-1.892423E-7	-3.746322E-7	-2.630115E-6
12	3734090213.766451	1.278884	-20.000000	26.140421	-1.373900E-5	-5.218150E-11	8.009600E-11	-1.891377E-7	-1.891351E-7	-1.891341E-7	-1.891293E-7	-1.891341E-7	-1.891346E-7	-3.745329E-7	-2.629244E-6
13	3734090229.628132	1.273378	-20.000000	26.149242	-1.374500E-5	-5.343313E-11	8.009310E-11	-1.890948E-7	-1.890910E-7	-1.890858E-7	-1.890805E-7	-1.890880E-7	-1.890884E-7	-3.747740E-7	-2.629796E-6
14	3734090245.840712	1.283122	-20.000000	26.161527	-1.374100E-5	-5.573608E-11	8.009590E-11	-1.889454E-7	-1.889451E-7	-1.889477E-7	-1.889569E-7	-1.889488E-7	-1.889465E-7	-3.747019E-7	-2.628964E-6
15	3734090261.791928	1.290961	-20.000000	26.136717	-1.374600E-5	-5.498514E-11	8.009440E-11	-1.888440E-7	-1.888464E-7	-1.888425E-7	-1.888468E-7	-1.888449E-7	-1.888452E-7	-3.748151E-7	-2.629210E-6
16	3734090277.896047	1.297329	-20.000000	26.125797	-1.374900E-5	-5.798897E-11	8.010330E-11	-1.886427E-7	-1.886504E-7	-1.886542E-7	-1.886465E-7	-1.886485E-7	-1.886485E-7	-3.744705E-7	-2.626707E-6
17	3734090293.681009	1.289962	-20.000000	26.112283	-1.374400E-5	-5.047934E-11	8.010710E-11	-1.885841E-7	-1.885767E-7	-1.885609E-7	-1.885505E-7	-1.885680E-7	-1.885688E-7	-3.747289E-7	-2.627599E-6
18	3734090309.893431	1.302591	-20.000000	26.123636	-1.374200E-5	-5.433425E-11	8.011140E-11	-1.883755E-7	-1.883708E-7	-1.883738E-7	-1.883705E-7	-1.883726E-7	-1.883723E-7	-3.753498E-7	-2.629951E-6
19	3734090325.795340	1.274703	-20.000000	26.116187	-1.374400E-5	-5.418413E-11	8.012040E-11	-1.882027E-7	-1.881950E-7	-1.882029E-7	-1.882092E-7	-1.882024E-7	-1.882028E-7	-3.753134E-7	-2.629197E-6
20	3734090341.956153	1.277630	-20.000000	26.114642	-1.374100E-5	-5.593636E-11	8.012510E-11	-1.880396E-7	-1.880375E-7	-1.880347E-7	-1.880257E-7	-1.880344E-7	-1.880361E-7	-3.742766E-7	-2.623319E-6
21	3734090357.814823	1.271858	-20.000000	26.100691	-1.374000E-5	-5.468475E-11	8.013500E-11	-1.879185E-7	-1.879124E-7	-1.879077E-7	-1.879014E-7	-1.879100E-7	-1.879100E-7	-3.739186E-7	-2.621102E-6
22	3734090373.839414	1.269680	-20.000000	26.095756	-1.373900E-5	-5.328293E-11	8.013850E-11	-1.877819E-7	-1.877856E-7	-1.877916E-7	-1.877919E-7	-1.877878E-7	-1.877886E-7	-3.743724E-7	-2.622850E-6
23	3734090389.899652	1.254472	-20.000000	26.106496	-1.374000E-5	-5.578617E-11	8.014620E-11	-1.877735E-7	-1.877446E-7	-1.877231E-7	-1.877151E-7	-1.877391E-7	-1.877338E-7	-3.746056E-7	-2.623687E-6
24	3734090405.989318	1.287142	-20.000000	26.085075	-1.374600E-5	-5.318279E-11	8.015630E-11	-1.876534E-7	-1.876516E-7	-1.876424E-7	-1.876356E-7	-1.876457E-7	-1.876470E-7	-3.751917E-7	-2.626292E-6
25	3734090421.757778	1.286112	-20.000000	26.091296	-1.374400E-5	-5.002877E-11	8.015910E-11	-1.874232E-7	-1.874180E-7	-1.874222E-7	-1.874208E-7	-1.874211E-7	-1.874215E-7	-3.748917E-7	-2.623876E-6
26	3734090438.135138	1.287236	-20.000000	26.072966	-1.374400E-5	-5.523548E-11	8.016720E-11	-1.872409E-7	-1.872480E-7	-1.872486E-7	-1.872442E-7	-1.872454E-7	-1.872461E-7	-3.754352E-7	-2.626105E-6
27	3734090454.307765	1.287113	-20.000000	26.062145	-1.374700E-5	-5.543568E-11	8.017610E-11	-1.871520E-7	-1.871557E-7	-1.871681E-7	-1.871793E-7	-1.871638E-7	-1.871619E-7	-3.753340E-7	-2.625096E-6
28	3734090470.274653	1.267487	-20.000000	26.052595	-1.374200E-5	-5.218153E-11	8.018290E-11	-1.870316E-7	-1.870201E-7	-1.870155E-7	-1.870204E-7	-1.870219E-7	-1.870202E-7	-3.748595E-7	-2.622017E-6
29	3734090486.043615	1.279871	-20.000000	26.064940	-1.374200E-5	-4.982847E-11	8.018950E-11	-1.868546E-7	-1.868489E-7	-1.868416E-7	-1.868454E-7	-1.868476E-7	-1.868471E-7	-3.744017E-7	-2.619057E-6
30	3734090502.405773	1.292362	-20.000000	26.064109	-1.373900E-5	-5.653708E-11	8.019980E-11	-1.866794E-7	-1.866808E-7	-1.866816E-7	-1.866813E-7	-1.866808E-7	-1.866810E-7	-3.746243E-7	-2.619666E-6
31	3734090518.376890	1.260265	-20.000000	26.057094	-1.373700E-5	-5.233169E-11	8.020630E-11	-1.865958E-7	-1.865928E-7	-1.865889E-7	-1.865827E-7	-1.865901E-7	-1.865908E-7	-3.746185E-7	-2.619120E-6
32	3734090534.578557	1.284264	-20.000000	26.061473	-1.373500E-5	-5.543571E-11	8.020800E-11	-1.862910E-7	-1.862876E-7	-1.862893E-7	-1.862950E-7	-1.862907E-7	-1.862902E-7	-3.753815E-7	-2.621805E-6
33	3734090550.384839	1.266555	-20.000000	26.065792	-1.372900E-5	-5.533552E-11	8.021650E-11	-1.861144E-7	-1.861104E-7	-1.861148E-7	-1.861201E-7	-1.861149E-7	-1.861146E-7	-3.741835E-7	-2.615147E-6
34	3734090566.646015	1.262832	-20.000000	26.056143	-1.372400E-5	-5.118020E-11	8.022720E-11	-1.860595E-7	-1.860579E-7	-1.860587E-7	-1.860523E-7	-1.860571E-7	-1.860583E-7	-3.747494E-7	-2.617771E-6
35	3734090582.396357	1.272082	-20.000000	26.057590	-1.372300E-5	-5.082978E-11	8.023250E-11	-1.857991E-7	-1.857971E-7	-1.858009E-7	-1.858055E-7	-1.858007E-7	-1.858000E-7	-3.757343E-7	-2.621542E-6
36	3734090598.759874	1.252915	-20.000000	26.045164	-1.372400E-5	-5.493505E-11	8.023960E-11	-1.856927E-7	-1.857027E-7	-1.857134E-7	-1.857229E-7	-1.857079E-7	-1.857081E-7	-3.753156E-7	-2.619293E-6
37	3734090614.634839	1.246586	-20.000000	26.020234	-1.372300E-5	-5.473479E-11	8.025140E-11	-1.856021E-7	-1.856027E-7	-1.856054E-7	-1.856157E-7	-1.856065E-7	-1.856040E-7	-3.757630E-7	-2.621059E-6
38	3734090630.807032	1.252469	-20.000000	26.020730	-1.372500E-5	-5.353320E-11	8.025280E-11	-1.855319E-7	-1.855240E-7	-1.855252E-7	-1.855284E-7	-1.855274E-7	-1.855268E-7	-3.755000E-7	-2.619428E-6
39	3734090646.699349	1.271760	-20.000000	26.018688	-1.372600E-5	-5.273229E-11	8.026210E-11	-1.855344E-7	-1.855296E-7	-1.855323E-7	-1.855336E-7	-1.855325E-7	-1.855330E-7	-3.748332E-7	-2.616141E-6
40	3734090663.215287	1.277356	-20.000000	26.044766	-1.373000E-5	-5.578615E-11	8.027250E-11	-1.853053E-7	-1.853038E-7	-1.853037E-7	-1.852964E-7	-1.853023E-7	-1.853037E-7	-3.757064E-7	-2.619551E-6
41	3734090678.766514	1.269020	-20.000000	26.037990	-1.372600E-5	-5.303257E-11	8.028210E-11	-1.851730E-7	-1.851699E-7	-1.851732E-7	-1.851780E-7	-1.851735E-7	-1.851731E-7	-3.760246E-7	-2.620814E-6
42	3734090695.204751	1.270766	-20.000000	26.038029	-1.372400E-5	-5.223156E-11	8.028430E-11	-1.850275E-7	-1.850238E-7	-1.850229E-7	-1.850202E-7	-1.850236E-7	-1.850234E-7	-3.754116E-7	-2.617046E-6
43	3734090710.901886	1.277242	-20.000000	26.020948	-1.371600E-5	-5.263210E-11	8.029190E-11	-1.849076E-7	-1.849011E-7	-1.848902E-7	-1.848895E-7	-1.848971E-7	-1.848956E-7	-3.755652E-7	-2.617083E-6
44	3734090727.182528	1.285830	-20.000000	26.014171	-1.371700E-5	-5.493506E-11	8.029650E-11	-1.845723E-7	-1.845734E-7	-1.845775E-7	-1.845834E-7	-1.845766E-7	-1.845754E-7	-3.766884E-7	-2.621556E-6
45	3734090743.118637	1.276490	-20.000000	26.013714	-1.371600E-5	-5.508524E-11	8.030580E-11	-1.845524E-7	-1.845416E-7	-1.845417E-7	-1.845413E-7	-1.845442E-7	-1.845416E-7	-3.770603E-7	-2.623436E-6
46	3734090759.007674	1.249034	-20.000000	25.997327	-1.371900E-5	-5.493505E-11	8.031160E-11	-1.845683E-7	-1.845676E-7	-1.845659E-7	-1.845634E-7	-1.845663E-7	-1.845667E-7	-3.760506E-7	-2.618336E-6
47	3734090774.918573	1.234404	-20.000000	25.979473	-1.372200E-5	-5.483495E-11	8.032010E-11	-1.844014E-7	-1.844002E-7	-1.843964E-7	-1.843961E-7	-1.843985E-7	-1.843983E-7	-3.766794E-7	-2.620680E-6
48	3734090791.001959	1.249398	-20.000000	25.960865	-1.371900E-5	-5.087985E-11	8.032740E-11	-1.843743E-7	-1.843740E-7	-1.843720E-7	-1.843765E-7	-1.843742E-7	-1.843742E-7	-3.760823E-7	-2.617682E-6
49	3734090807.044671	1.267358	-20.000000	25.986151	-1.372300E-5	-5.103003E-11	8.033290E-11	-1.841171E-7	-1.841217E-7	-1.841322E-7	-1.841409E-7	-1.841280E-7	-1.841269E-7	-3.765084E-7	-2.618990E-6
50	3734090823.504438	1.259059	-20.000000	25.978026	-1.372500E-5	-5.253198E-11	8.033710E-11	-1.842128E-7	-1.842076E-7	-1.841911E-7	-1.841775E-7	-1.841972E-7	-1.841993E-7	-3.773993E-7	-2.623389E-6
51	3734090839.409999	1.281206	-20.000000	26.001506	-1.372500E-5	-5.493507E-11	8.034390E-11	-1.839341E-7	-1.839298E-7	-1.839259E-7	-1.839136E-7	-1.839259E-7	-1.839279E-7	-3.768578E-7	-2.619513E-6
52	3734090855.127168	1.276295	-20.000000	26.003548	-1.371800E-5	-5.678744E-11	8.035010E-11	-1.838162E-7	-1.838150E-7	-1.838160E-7	-1.838208E-7	-1.838170E-7	-1.838161E-7	-3.767884E-7	-2.618862E-6
53	3734090871.564169	1.259879	-20.000000	25.972099	-1.372300E-5	-5.208139E-11	8.035500E-11	-1.836920E-7	-1.836745E-7	-1.836629E-7	-1.836609E-7	-1.836726E-7	-1.836687E-7	-3.774042E-7	-2.621449E-6
54	3734090887.355575	1.262057	-20.000000	25.965956	-1.372100E-5	-6.099286E-11	8.036440E-11	-1.834906E-7	-1.834865E-7	-1.834778E-7	-1.834690E-7	-1.834810E-7	-1.834822E-7	-3.779597E-7	-2.623537E-6
55	3734090903.346200	1.255980	-20.000000	25.971961	-1.371600E-5	-5.573611E-11	8.036940E-11	-1.835474E-7	-1.835351E-7	-1.835297E-7	-1.835260E-7	-1.835345E-7	-1.835324E-7	-3.773511E-7	-2.620676E-6
56	3734090919.278612	1.270556	-20.000000	25.977649	-1.371900E-5	-5.843957E-11	8.037690E-11	-1.834147E-7	-1.834080E-7	-1.834071E-7	-1.833991E-7	-1.834072E-7	-1.834075E-7	-3.773118E-7	-2.619991E-6
57	3734090935.435058	1.252564	-20.000000	25.974439	-1.371700E-5	-5.087984E-11	8.038550E-11	-1.833731E-7	-1.833755E-7	-1.833793E-7	-1.833813E-7	-1.833773E-7	-1.833774E-7	-3.782215E-7	-2.624423E-6
58	3734090951.771574	1.288884	-20.000000	25.982860	-1.371200E-5	-5.438435E-11	8.038690E-11	-1.837332E-7	-1.837389E-7	-1.837373E-7	-1.837430E-7	-1.837381E-7	-1.837381E-7	-3.777488E-7	-2.623493E-6
59	3734090967.745310	1.252415	-20.000000	25.962826	-1.371600E-5	-5.573612E-11	8.039350E-11	-1.848872E-7	-1.848843E-7	-1.848748E-7	-1.848654E-7	-1.848779E-7	-1.848796E-7	-3.759009E-7	-2.618761E-6
60	3734090983.722022	1.258191	-20.000000	25.953332	-1.371900E-5	-4.937794E-11	8.039120E-11	-1.871856E-7	-1.871915E-7	-1.871936E-7	-1.871912E-7	-1.871905E-7	-1.871913E-7	-3.723277E-7	-2.610347E-6
