34253_036_PSS_HM_XX_IrradSensor
Date/Time: 4/20/2021 2:02:49 PM
Sensor Name: 34253_036_PSS_HM_XX_IrradSensor
Type: P
Annealing Status: Not Irradiated
Environment: RT
Tester: Eric Spencer
Notes: 

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	Bias Current_Avg	Bias Current_0	Bias Current_1	Bias Current_2	Bias Current_3	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-1.5330E-9	-1.5330E-9	-1.5330E-9	-1.5330E-9	-1.5330E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -10.0000	-1.9210E-9	-1.9210E-9	-1.9210E-9	-1.9210E-9	-1.9210E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -15.0000	-2.2590E-9	-2.2590E-9	-2.2590E-9	-2.2590E-9	-2.2590E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -20.0000	-2.5390E-9	-2.5390E-9	-2.5390E-9	-2.5390E-9	-2.5390E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -25.0000	-2.6860E-9	-2.6860E-9	-2.6860E-9	-2.6860E-9	-2.6860E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -30.0000	-2.8170E-9	-2.8170E-9	-2.8170E-9	-2.8170E-9	-2.8170E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -35.0000	-2.9530E-9	-2.9530E-9	-2.9530E-9	-2.9530E-9	-2.9530E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -40.0000	-3.0600E-9	-3.0600E-9	-3.0600E-9	-3.0600E-9	-3.0600E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -45.0000	-3.1640E-9	-3.1640E-9	-3.1640E-9	-3.1640E-9	-3.1640E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -50.0000	-3.2280E-9	-3.2280E-9	-3.2280E-9	-3.2280E-9	-3.2280E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -55.0000	-3.2720E-9	-3.2720E-9	-3.2720E-9	-3.2720E-9	-3.2720E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -60.0000	-3.3050E-9	-3.3050E-9	-3.3050E-9	-3.3050E-9	-3.3050E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -65.0000	-3.3540E-9	-3.3540E-9	-3.3540E-9	-3.3540E-9	-3.3540E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -70.0000	-3.3950E-9	-3.3950E-9	-3.3950E-9	-3.3950E-9	-3.3950E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -75.0000	-3.4180E-9	-3.4180E-9	-3.4180E-9	-3.4180E-9	-3.4180E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -80.0000	-3.4430E-9	-3.4430E-9	-3.4430E-9	-3.4430E-9	-3.4430E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -85.0000	-3.4620E-9	-3.4620E-9	-3.4620E-9	-3.4620E-9	-3.4620E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -90.0000	-3.4780E-9	-3.4780E-9	-3.4780E-9	-3.4780E-9	-3.4780E-9	   30.9618	   28.6733	    9.1074	    0.0000	
  -95.0000	-3.4970E-9	-3.4970E-9	-3.4970E-9	-3.4970E-9	-3.4970E-9	   30.9618	   28.6733	    9.1074	    0.0000	
 -100.0000	-3.5020E-9	-3.5020E-9	-3.5020E-9	-3.5020E-9	-3.5020E-9	   30.9618	   28.6733	    9.1074	    0.0000	
 -105.0000	-3.5210E-9	-3.5210E-9	-3.5210E-9	-3.5210E-9	-3.5210E-9	   30.9618	   28.6733	    9.1074	    0.0000	
 -110.0000	-3.5310E-9	-3.5310E-9	-3.5310E-9	-3.5310E-9	-3.5310E-9	   30.9618	   28.6733	    9.1074	    0.0000	
 -115.0000	-3.5410E-9	-3.5410E-9	-3.5410E-9	-3.5410E-9	-3.5410E-9	   30.9618	   28.6733	    9.1074	    0.0000	
 -120.0000	-3.5560E-9	-3.5560E-9	-3.5560E-9	-3.5560E-9	-3.5560E-9	   30.9618	   28.6733	    9.1074	    0.0000	
 -125.0000	-3.5650E-9	-3.5650E-9	-3.5650E-9	-3.5650E-9	-3.5650E-9	   30.9618	   28.6733	    9.1074	    0.0000	
 -130.0000	-3.5760E-9	-3.5760E-9	-3.5760E-9	-3.5760E-9	-3.5760E-9	   30.9618	   28.6733	    9.1074	    0.0000	
