#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.291740E-12
#37398_012_2-S_HM_XX_Irrad_1100min_Interstrip
#Date/Time: 2/9/2022 11:28:49 AM
#Sensor Name: 37398_012_2-S_HM_XX
#Station: Tesla
#Annealing Status: 1100 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: After Alibava Run

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
33	3727269682.738419	1.102240	-20.000000	28.421730	-1.977700E-5	5.396240E-12	-2.829185E-7	-2.841198E-7	-2.852015E-7
34	3727269703.782229	1.122790	-20.000000	28.404766	-1.978800E-5	5.396670E-12	-2.843684E-7	-2.859047E-7	-2.877994E-7
35	3727269724.799576	1.103754	-20.000000	28.377558	-1.978600E-5	5.397060E-12	-2.829911E-7	-2.840648E-7	-2.851473E-7
36	3727269746.246306	1.088991	-20.000000	28.381977	-1.978500E-5	5.398250E-12	-2.863977E-7	-2.884244E-7	-2.990564E-7
37	3727269768.155722	1.094776	-20.000000	28.384891	-1.970200E-5	5.397940E-12	-2.830532E-7	-2.842009E-7	-2.852340E-7
38	3727269789.434692	1.095565	-20.000000	28.360081	-1.977800E-5	5.397780E-12	-2.832782E-7	-2.844612E-7	-2.855509E-7
39	3727269811.246355	1.109136	-20.000000	28.364639	-1.967700E-5	5.398770E-12	-2.852479E-7	-2.864441E-7	-2.877929E-7
40	3727269832.237465	1.106412	-20.000000	28.355722	-1.968600E-5	5.396750E-12	-2.838814E-7	-2.850891E-7	-2.861598E-7
41	3727269853.399428	1.111156	-20.000000	28.349875	-1.976300E-5	5.399270E-12	-2.918208E-7	-2.933430E-7	-2.949976E-7
42	3727269875.426114	1.101663	-20.000000	28.337410	-1.976000E-5	5.397210E-12	-2.841520E-7	-2.852855E-7	-2.863873E-7
43	3727269897.184499	1.099219	-20.000000	28.341452	-1.973000E-5	5.397760E-12	-2.858633E-7	-2.873459E-7	-2.883963E-7
44	3727269918.079105	1.102342	-20.000000	28.329306	-1.976000E-5	5.397630E-12	-2.853545E-7	-2.866185E-7	-2.882176E-7
45	3727269939.092830	1.099963	-20.000000	28.316642	-1.976700E-5	5.398220E-12	-2.852550E-7	-2.863830E-7	-2.875530E-7
46	3727269960.059231	1.097782	-20.000000	28.313234	-1.976700E-5	5.398360E-12	-2.867068E-7	-2.879849E-7	-2.892087E-7
47	3727269981.733759	1.083673	-20.000000	28.302514	-1.976800E-5	5.399790E-12	-2.858528E-7	-2.869461E-7	-2.880888E-7
48	3727270003.398219	1.087463	-20.000000	28.308538	-1.973100E-5	5.397440E-12	-2.859841E-7	-2.872412E-7	-2.884200E-7
49	3727270024.527839	1.103293	-20.000000	28.321042	-1.970300E-5	5.397750E-12	-2.855620E-7	-2.867325E-7	-2.878472E-7
50	3727270045.785240	1.102485	-20.000000	28.286125	-1.975800E-5	5.399170E-12	-2.884040E-7	-2.896576E-7	-2.909900E-7
51	3727270067.664450	1.089973	-20.000000	28.276039	-1.966800E-5	5.397900E-12	-2.858959E-7	-2.869362E-7	-2.880197E-7
52	3727270088.878843	1.095492	-20.000000	28.268548	-1.974900E-5	5.398180E-12	-2.861822E-7	-2.873076E-7	-2.882803E-7
53	3727270110.756089	1.103405	-20.000000	28.259452	-1.966400E-5	5.398090E-12	-2.863992E-7	-2.874752E-7	-2.886185E-7
54	3727270131.964251	1.082913	-20.000000	28.271917	-1.974500E-5	5.397720E-12	-2.866958E-7	-2.877145E-7	-2.888753E-7
55	3727270154.037939	1.091005	-20.000000	28.246631	-1.974200E-5	5.396870E-12	-2.874960E-7	-2.886117E-7	-2.897182E-7
56	3727270176.063674	1.101350	-20.000000	28.260997	-1.973900E-5	5.393690E-12	-2.890202E-7	-2.902718E-7	-2.935828E-7
57	3727270197.934000	1.096256	-20.000000	28.258540	-1.965900E-5	5.389780E-12	-2.926785E-7	-2.942261E-7	-2.957534E-7
58	3727270219.127325	1.114580	-20.000000	28.254340	-1.974500E-5	5.369730E-12	-2.894967E-7	-2.906829E-7	-2.918680E-7
59	3727270240.993041	1.118783	-20.000000	28.256023	-1.966700E-5	5.312310E-12	-2.907498E-7	-2.918479E-7	-2.929581E-7
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.300920E-12
#37398_012_2-S_HM_XX_Irrad_1100min_Interstrip
#Date/Time: 2/9/2022 11:52:25 AM
#Sensor Name: 37398_012_2-S_HM_XX
#Station: Tesla
#Annealing Status: 1100 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: After Alibava Run

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
9	3727270424.049262	1.090060	-20.000000	28.191857	-1.972600E-5	5.396170E-12	-2.807218E-7	-2.819714E-7	-2.831181E-7
16	3727270446.180474	1.096615	-20.000000	28.196197	-1.972200E-5	5.396770E-12	-2.814668E-7	-2.826251E-7	-2.837969E-7
17	3727270467.843905	1.089786	-20.000000	28.173171	-1.969900E-5	5.397690E-12	-2.849924E-7	-2.867225E-7	-2.882951E-7
18	3727270488.950451	1.095253	-20.000000	28.150579	-1.961300E-5	5.405160E-12	-5.909247E-7	-4.799473E-7	-4.873129E-7
19	3727270509.861289	1.101140	-20.000000	28.150558	-1.971900E-5	5.406140E-12	-4.427316E-7	-4.574680E-7	-5.440557E-7
24	3727270531.132111	1.105789	-20.000000	28.153691	-1.958800E-5	5.395830E-12	-2.806951E-7	-2.818245E-7	-2.828540E-7
26	3727270552.137206	1.115737	-20.000000	28.146914	-1.960800E-5	5.406650E-12	-4.698962E-7	-4.755445E-7	-4.343529E-7
30	3727270573.289602	1.098029	-20.000000	28.157397	-1.973400E-5	5.394880E-12	-2.822082E-7	-2.833906E-7	-2.844668E-7
36	3727270595.263871	1.104389	-20.000000	28.135242	-1.972900E-5	5.395650E-12	-2.833084E-7	-2.844598E-7	-2.856337E-7
56	3727270617.760729	1.103619	-20.000000	28.128325	-1.972200E-5	5.391060E-12	-2.872267E-7	-2.883520E-7	-2.894338E-7
#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.302430E-12
#37398_012_2-S_HM_XX_Irrad_1100min_Interstrip
#Date/Time: 2/9/2022 12:00:58 PM
#Sensor Name: 37398_012_2-S_HM_XX
#Station: Tesla
#Annealing Status: 1100 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: After Alibava Run

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-2.5	I_InterstripR_V-5.0
18	3727270959.479194	1.099634	-20.000000	28.039408	-1.971600E-5	5.394820E-12	-2.796845E-7	-2.808435E-7	-2.819838E-7
19	3727270981.178972	1.108567	-20.000000	28.024743	-1.962600E-5	5.394230E-12	-2.799084E-7	-2.809591E-7	-2.820045E-7
25	3727271002.253288	1.102332	-20.000000	28.025753	-1.958200E-5	5.395310E-12	-2.809015E-7	-2.819273E-7	-2.830075E-7
26	3727271023.260648	1.108847	-20.000000	28.011288	-1.963400E-5	5.395280E-12	-2.827442E-7	-2.838755E-7	-2.850603E-7
