#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.312510E-12
#37398_012_PSS_HM_XX_Irrad_20min_Interstrip
#Date/Time: 1/6/2022 1:24:36 PM
#Sensor Name: 37398_012_PSS_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated 67m in OT 11

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-1.0	I_InterstripR_V-3.0	I_InterstripR_V-5.0
1	3724338345.319083	1.314177	-20.000000	25.317161	-3.422500E-5	5.309670E-12	-4.814313E-7	-4.830166E-7	-4.849676E-7
2	3724338367.389633	1.314818	-20.000000	25.306935	-3.421500E-5	5.371070E-12	-4.803843E-7	-4.822310E-7	-4.842298E-7
3	3724338389.442285	1.316625	-20.000000	25.304577	-3.421400E-5	5.390080E-12	-4.801196E-7	-4.819046E-7	-4.837606E-7
4	3724338411.488948	1.319166	-20.000000	25.295244	-3.421300E-5	5.396820E-12	-4.802286E-7	-4.819523E-7	-4.839320E-7
5	3724338433.525831	1.313979	-20.000000	25.280935	-3.420700E-5	5.399690E-12	-4.803018E-7	-4.821737E-7	-4.838396E-7
6	3724338455.589816	1.334872	-20.000000	25.279431	-3.419800E-5	5.401120E-12	-4.802855E-7	-4.823850E-7	-4.842161E-7
7	3724338477.606696	1.318240	-20.000000	25.268649	-3.419200E-5	5.401810E-12	-4.807189E-7	-4.827618E-7	-4.847714E-7
8	3724338499.644651	1.323186	-20.000000	25.267896	-3.420300E-5	5.402050E-12	-4.809141E-7	-4.831276E-7	-4.846195E-7
9	3724338521.712414	1.305898	-20.000000	25.253787	-3.420300E-5	5.403850E-12	-4.813903E-7	-4.834669E-7	-4.850698E-7
10	3724338543.753077	1.317131	-20.000000	25.250299	-3.420600E-5	5.403880E-12	-4.818344E-7	-4.835935E-7	-4.855800E-7
11	3724338565.800790	1.304690	-20.000000	25.233317	-3.421000E-5	5.403560E-12	-4.819744E-7	-4.837985E-7	-4.856325E-7
12	3724338587.830830	1.352201	-20.000000	25.241501	-3.421900E-5	5.403710E-12	-4.823005E-7	-4.842458E-7	-4.860517E-7
13	3724338609.869513	1.354731	-20.000000	25.234190	-3.418300E-5	5.404190E-12	-4.826671E-7	-4.845770E-7	-4.865552E-7
14	3724338631.917447	1.344347	-20.000000	25.242790	-3.418800E-5	5.405720E-12	-4.829245E-7	-4.848039E-7	-4.868210E-7
15	3724338653.959470	1.311625	-20.000000	25.232029	-3.420000E-5	5.404560E-12	-4.834173E-7	-4.852698E-7	-4.872547E-7
16	3724338675.994669	1.316911	-20.000000	25.241917	-3.420900E-5	5.404560E-12	-4.836925E-7	-4.855618E-7	-4.874412E-7
17	3724338698.173217	1.316822	-20.000000	25.235873	-3.421000E-5	5.404640E-12	-4.838645E-7	-4.859552E-7	-4.877819E-7
