Date/Time: 2/25/2021 5:55:34 PM
Sensor Name: PinDiode_1
Type: None
Annealing Status: None
Environment: RT
Tester: Andrew

Time Delay per Ramp Step (s): 0.500

Vf: 0.325600

Time	I	0.000000s	Temperature	Air_Temp	Humidity	Dewpoint	
3697137198.124955	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137199.391737	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137200.677857	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137201.946603	1.000E-3	5.601E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137203.231058	1.000E-5	3.271E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137204.504775	1.000E-3	5.599E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137205.782929	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137207.064489	1.000E-3	5.601E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137208.339893	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137209.614904	1.000E-3	5.601E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137210.898292	1.000E-5	3.265E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137212.168245	1.000E-3	5.605E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137213.456887	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137214.722937	1.000E-3	5.604E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137215.998883	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137217.270762	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137218.555596	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137219.829907	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137221.116421	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137222.384709	1.000E-3	5.597E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137223.669182	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137224.935904	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137226.226873	1.000E-5	3.260E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137227.494235	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137228.780895	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137230.047223	1.000E-3	5.601E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137231.325405	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137232.589002	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137233.875232	1.000E-5	3.265E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137235.146776	1.000E-3	5.599E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137236.433360	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137237.698369	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137238.988187	1.000E-5	3.265E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137240.253762	1.000E-3	5.598E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137241.533395	1.000E-5	3.261E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137242.809446	1.000E-3	5.598E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137244.095224	1.000E-5	3.265E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137245.369837	1.000E-3	5.598E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137246.644758	1.000E-5	3.265E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137247.926957	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137249.205096	1.000E-5	3.265E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137250.477181	1.000E-3	5.594E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137251.771965	1.000E-5	3.265E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137253.033531	1.000E-3	5.599E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137254.320200	1.000E-5	3.265E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137255.588976	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137256.872012	1.000E-5	3.265E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137258.141916	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137259.423077	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137260.696128	1.000E-3	5.594E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137261.983737	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137263.250230	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137264.546079	1.000E-5	3.272E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137265.809125	1.000E-3	5.598E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137267.090461	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137268.365938	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137269.645136	1.000E-5	3.263E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137270.917396	1.000E-3	5.602E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137272.201806	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137273.464138	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137274.752311	1.000E-5	3.271E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137276.016710	1.000E-3	5.601E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137277.296917	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137278.565445	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137279.859707	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137281.129056	1.000E-3	5.595E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137282.404146	1.000E-5	3.267E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137283.674217	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137284.946362	1.000E-5	3.268E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137286.227633	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137287.514772	1.000E-5	3.260E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
3697137288.780401	1.000E-3	5.600E-1	 -246.8610	 -246.8610	  -25.8065	       NaN	
