GCD Test
Bias: 5000.000000
IV_34252_018_PSS_HM_XX_DIODE
Date/Time: 4/26/2021 4:39:47 PM
Sensor Name: DIODE
Type: P
Annealing Status: Unirradiated
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 1.000

IV Time Delay per Measurement (s) :0.000


BiasVoltage	Bias Current_Avg	Bias Current_0	Temperature	Air_Temp	Humidity	Dewpoint	
   -5.0000	-4.190379E-9	-4.190379E-9	   23.0553	   23.3875	   17.2565	   -2.8297	
  -10.0000	-4.200001E-9	-4.200001E-9	   23.0553	   23.3875	   17.2565	   -2.8297	
  -15.0000	-4.217365E-9	-4.217365E-9	   23.0553	   23.3918	   17.2571	   -2.8257	
  -20.0000	-4.233789E-9	-4.233789E-9	   23.0527	   23.3961	   17.2698	   -2.8125	
  -25.0000	-4.249736E-9	-4.249736E-9	   23.0527	   23.3961	   17.2698	   -2.8125	
  -30.0000	-4.258342E-9	-4.258342E-9	   23.0553	   23.3961	   17.2631	   -2.8176	
  -35.0000	-4.268702E-9	-4.268702E-9	   23.0553	   23.3961	   17.2631	   -2.8176	
  -40.0000	-4.283201E-9	-4.283201E-9	   23.0527	   23.3955	   17.2710	   -2.8119	
  -45.0000	-4.293952E-9	-4.293952E-9	   23.0527	   23.3955	   17.2710	   -2.8119	
  -50.0000	-4.305078E-9	-4.305078E-9	   23.0553	   23.3941	   17.2761	   -2.8091	
  -55.0000	-4.309095E-9	-4.309095E-9	   23.0527	   23.3963	   17.2710	   -2.8113	
  -60.0000	-4.312142E-9	-4.312142E-9	   23.0527	   23.3963	   17.2710	   -2.8113	
  -65.0000	-4.314767E-9	-4.314767E-9	   23.0553	   23.3898	   17.2701	   -2.8173	
  -70.0000	-4.317401E-9	-4.317401E-9	   23.0553	   23.3898	   17.2701	   -2.8173	
  -75.0000	-4.319333E-9	-4.319333E-9	   23.0553	   23.3936	   17.2802	   -2.8063	
  -80.0000	-4.320831E-9	-4.320831E-9	   23.0527	   23.3874	   17.2783	   -2.8129	
  -85.0000	-4.323288E-9	-4.323288E-9	   23.0527	   23.3874	   17.2783	   -2.8129	
  -90.0000	-4.324153E-9	-4.324153E-9	   23.0527	   23.3929	   17.2780	   -2.8086	
  -95.0000	-4.324943E-9	-4.324943E-9	   23.0527	   23.3929	   17.2780	   -2.8086	
 -100.0000	-4.325764E-9	-4.325764E-9	   23.0527	   23.3951	   17.2846	   -2.8017	
 -105.0000	-4.327112E-9	-4.327112E-9	   23.0527	   23.3951	   17.2846	   -2.8017	
 -110.0000	-4.328392E-9	-4.328392E-9	   23.0553	   23.3940	   17.2922	   -2.7967	
 -115.0000	-4.329060E-9	-4.329060E-9	   23.0553	   23.3902	   17.2887	   -2.8024	
 -120.0000	-4.331086E-9	-4.331086E-9	   23.0553	   23.3902	   17.2887	   -2.8024	
 -125.0000	-4.332752E-9	-4.332752E-9	   23.0527	   23.3943	   17.2900	   -2.7981	
 -130.0000	-4.333291E-9	-4.333291E-9	   23.0527	   23.3943	   17.2900	   -2.7981	
 -135.0000	-4.334345E-9	-4.334345E-9	   23.0553	   23.3909	   17.2935	   -2.7982	
 -140.0000	-4.335537E-9	-4.335537E-9	   23.0553	   23.3909	   17.2935	   -2.7982	
 -145.0000	-4.337207E-9	-4.337207E-9	   23.0553	   23.3983	   17.2900	   -2.7949	
 -150.0000	-4.338610E-9	-4.338610E-9	   23.0527	   23.3927	   17.2868	   -2.8019	
 -155.0000	-4.339018E-9	-4.339018E-9	   23.0527	   23.3927	   17.2868	   -2.8019	
 -160.0000	-4.340500E-9	-4.340500E-9	   23.0553	   23.3927	   17.2900	   -2.7994	
 -165.0000	-4.342108E-9	-4.342108E-9	   23.0553	   23.3927	   17.2900	   -2.7994	
 -170.0000	-4.342895E-9	-4.342895E-9	   23.0553	   23.3929	   17.2837	   -2.8042	
 -175.0000	-4.344031E-9	-4.344031E-9	   23.0553	   23.3929	   17.2837	   -2.8042	
 -180.0000	-4.345611E-9	-4.345611E-9	   23.0553	   23.3922	   17.2764	   -2.8105	
 -185.0000	-4.346935E-9	-4.346935E-9	   23.0553	   23.3926	   17.2878	   -2.8012	
 -190.0000	-4.347305E-9	-4.347305E-9	   23.0553	   23.3926	   17.2878	   -2.8012	
 -195.0000	-4.348034E-9	-4.348034E-9	   23.0553	   23.3927	   17.2840	   -2.8041	
 -200.0000	-4.350269E-9	-4.350269E-9	   23.0553	   23.3927	   17.2840	   -2.8041	
 -205.0000	-4.350803E-9	-4.350803E-9	   23.0553	   23.3923	   17.2777	   -2.8094	
 -210.0000	-4.351428E-9	-4.351428E-9	   23.0553	   23.3923	   17.2777	   -2.8094	
 -215.0000	-4.352640E-9	-4.352640E-9	   23.0553	   23.3870	   17.2770	   -2.8142	
 -220.0000	-4.353747E-9	-4.353747E-9	   23.0553	   23.3869	   17.2710	   -2.8189	
 -225.0000	-4.354779E-9	-4.354779E-9	   23.0553	   23.3869	   17.2710	   -2.8189	
 -230.0000	-4.355983E-9	-4.355983E-9	   23.0553	   23.3858	   17.2786	   -2.8139	
 -235.0000	-4.357444E-9	-4.357444E-9	   23.0553	   23.3858	   17.2786	   -2.8139	
 -240.0000	-4.358612E-9	-4.358612E-9	   23.0553	   23.3883	   17.2770	   -2.8131	
 -245.0000	-4.360459E-9	-4.360459E-9	   23.0553	   23.3883	   17.2751	   -2.8131	
 -250.0000	-4.361296E-9	-4.361296E-9	   23.0553	   23.3870	   17.2751	   -2.8156	
 -255.0000	-4.363118E-9	-4.363118E-9	   23.0553	   23.3913	   17.2729	   -2.8138	
 -260.0000	-4.364960E-9	-4.364960E-9	   23.0553	   23.3913	   17.2729	   -2.8138	
 -265.0000	-4.365702E-9	-4.365702E-9	   23.0553	   23.3873	   17.2638	   -2.8243	
