#Open Capacitance 1000Hz:4.472520E-12
#Open Capacitance 1000000Hz:Not Measured
#38695_002_2-S_HM_XX_Unirrad_Single
#Date/Time: 2/8/2022 4:22:23 PM
#Sensor Name: 38695_002_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 20C
#Tester: Eric Spencer

#Notes: cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3727200222.207201	1.163394	20.000000	30.022932	-2.670000E-9	-5.438436E-11	8.024240E-11	-2.747188E-11	-2.798073E-11	-2.942899E-11	-2.722837E-11	-2.802749E-11	-2.772631E-11	-3.257231E-6
2	3727200238.832076	1.167158	20.000000	30.041758	-2.660000E-9	-5.138052E-11	8.024320E-11	-2.606472E-11	-2.823997E-11	-2.702130E-11	-2.841150E-11	-2.743437E-11	-2.763064E-11	-3.263906E-6
3	3727200255.451616	1.172511	20.000000	30.047842	-2.660000E-9	-5.338307E-11	8.023830E-11	-2.666393E-11	-2.582163E-11	-2.559266E-11	-2.579915E-11	-2.596934E-11	-2.581039E-11	-3.256714E-6
4	3727200272.078506	1.157856	20.000000	30.075029	-2.670000E-9	-5.363340E-11	8.023920E-11	-2.933351E-11	-2.760948E-11	-3.130677E-11	-3.072043E-11	-2.974255E-11	-3.002697E-11	-3.260325E-6
5	3727200288.781331	1.152323	20.000000	30.081312	-2.670000E-9	-5.313274E-11	8.023660E-11	-2.867685E-11	-2.835219E-11	-2.800240E-11	-2.903360E-11	-2.851626E-11	-2.851452E-11	-3.258509E-6
6	3727200305.374443	1.147570	20.000000	30.094231	-2.660000E-9	-5.243187E-11	8.023630E-11	-2.775380E-11	-2.824650E-11	-2.751911E-11	-2.682319E-11	-2.758565E-11	-2.763645E-11	-3.259485E-6
7	3727200321.968277	1.155830	20.000000	30.094688	-2.660000E-9	-5.523545E-11	8.023310E-11	-2.723698E-11	-2.898454E-11	-2.785623E-11	-2.718239E-11	-2.781504E-11	-2.754660E-11	-3.256099E-6
8	3727200338.688448	1.157775	20.000000	30.099166	-2.660000E-9	-5.123032E-11	8.022810E-11	-2.850594E-11	-2.888518E-11	-3.033527E-11	-2.783456E-11	-2.889024E-11	-2.869556E-11	-3.255973E-6
9	3727200355.271650	1.155093	20.000000	30.107055	-2.670000E-9	-4.967833E-11	8.022760E-11	-2.598560E-11	-2.592590E-11	-2.603937E-11	-2.633724E-11	-2.607203E-11	-2.601248E-11	-3.255833E-6
10	3727200371.711874	1.142925	20.000000	30.112364	-2.660000E-9	-5.178098E-11	8.023070E-11	-2.399354E-11	-2.428302E-11	-2.541583E-11	-2.624544E-11	-2.498446E-11	-2.484943E-11	-3.254612E-6
