#Open Capacitance 1000Hz:4.470090E-12
#Open Capacitance 1000000Hz:Not Measured
#38694_003_2-S_HM_XX_Unirrad_Single
#Date/Time: 2/8/2022 12:20:55 PM
#Sensor Name: 38694_046_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 20C
#Tester: Eric Spencer

#Notes: cleaved at Brown

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3727185734.524633	1.145329	20.000000	30.417797	-2.630000E-9	-5.052942E-11	8.034450E-11	-2.749931E-11	-2.886395E-11	-2.747315E-11	-2.605208E-11	-2.747212E-11	-2.748623E-11	-3.353057E-6
2	3727185750.828323	1.142273	20.000000	30.435156	-2.630000E-9	-5.203133E-11	8.035070E-11	-2.465820E-11	-2.585049E-11	-2.639083E-11	-2.401768E-11	-2.522930E-11	-2.525434E-11	-3.356311E-6
3	3727185767.247565	1.164316	20.000000	30.447821	-2.620000E-9	-5.468481E-11	8.034990E-11	-2.562704E-11	-2.737910E-11	-2.765325E-11	-2.847163E-11	-2.728276E-11	-2.751618E-11	-3.351088E-6
4	3727185783.716837	1.151980	20.000000	30.454379	-2.620000E-9	-5.062956E-11	8.034350E-11	-2.730815E-11	-2.516009E-11	-2.721104E-11	-2.637447E-11	-2.651344E-11	-2.679275E-11	-3.352910E-6
5	3727185800.048666	1.129509	20.000000	30.466190	-2.630000E-9	-5.027911E-11	8.034390E-11	-2.630535E-11	-2.553176E-11	-2.612710E-11	-2.530933E-11	-2.581838E-11	-2.582943E-11	-3.355687E-6
6	3727185816.326513	1.128205	20.000000	30.471104	-2.630000E-9	-5.298258E-11	8.033490E-11	-2.425115E-11	-2.447440E-11	-2.495667E-11	-2.327208E-11	-2.423857E-11	-2.436277E-11	-3.352271E-6
7	3727185832.610961	1.111910	20.000000	30.475564	-2.620000E-9	-5.473483E-11	8.033210E-11	-2.895655E-11	-2.865254E-11	-2.648302E-11	-2.628901E-11	-2.759528E-11	-2.756778E-11	-3.353782E-6
8	3727185848.921505	1.125031	20.000000	30.471421	-2.610000E-9	-5.298258E-11	8.032410E-11	-2.742815E-11	-2.319746E-11	-2.670750E-11	-2.491660E-11	-2.556243E-11	-2.581205E-11	-3.348757E-6
9	3727185865.502193	1.126426	20.000000	30.484540	-2.620000E-9	-5.248196E-11	8.031590E-11	-2.266428E-11	-2.177107E-11	-2.154087E-11	-2.235312E-11	-2.208234E-11	-2.206210E-11	-3.356058E-6
10	3727185881.953709	1.119447	20.000000	30.487096	-2.620000E-9	-5.733818E-11	8.030180E-11	-2.411233E-11	-2.283989E-11	-2.295622E-11	-2.366992E-11	-2.339459E-11	-2.331307E-11	-3.352677E-6
11	3727185898.562547	1.138058	20.000000	30.489691	-2.620000E-9	-5.092996E-11	8.028990E-11	-2.200147E-11	-2.374454E-11	-2.223209E-11	-2.117554E-11	-2.228841E-11	-2.211678E-11	-3.354381E-6
12	3727185915.008430	1.133191	20.000000	30.501244	-2.610000E-9	-5.243187E-11	8.029730E-11	-2.539213E-11	-2.530523E-11	-2.807990E-11	-2.718343E-11	-2.649017E-11	-2.628778E-11	-3.350797E-6
13	3727185931.308368	1.121409	20.000000	30.491873	-2.610000E-9	-5.338311E-11	8.030410E-11	-2.648937E-11	-2.755675E-11	-2.554649E-11	-2.576931E-11	-2.634048E-11	-2.612934E-11	-3.354845E-6
