#Open Capacitance 1000Hz:Not Measured
#Open Capacitance 1000000Hz:4.307310E-12
#36696_039_PSS_HM_XX_1100min_Interstrip
#Date/Time: 11/19/2021 12:41:56 PM
#Sensor Name: 36696_039_PSS_HM_XX_1100min
#Type: P
#Annealing Status: 1100 min
#Environment: -20.0C
#Tester: Eric Spencer

#Notes: After Alibava

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Interstrip C	I_InterstripR_V-0.0	I_InterstripR_V-1.0	I_InterstripR_V-2.0	I_InterstripR_V-3.0	I_InterstripR_V-4.0	I_InterstripR_V-5.0
1	3720188585.332329	1.241603	-20.000000	28.502719	-1.483800E-5	5.317390E-12	-2.155425E-7	-2.157763E-7	-2.166406E-7	-2.174844E-7	-2.172338E-7	-2.175921E-7
2	3720188619.334678	1.250625	-20.000000	28.490691	-1.483700E-5	5.380680E-12	-2.141281E-7	-2.145117E-7	-2.149014E-7	-2.152585E-7	-2.156941E-7	-2.160245E-7
3	3720188653.051494	1.246204	-20.000000	28.493010	-1.483200E-5	5.399550E-12	-2.139622E-7	-2.143848E-7	-2.147295E-7	-2.150351E-7	-2.154393E-7	-2.158524E-7
4	3720188686.053958	1.246887	-20.000000	28.499769	-1.483600E-5	5.407400E-12	-2.133923E-7	-2.137846E-7	-2.142040E-7	-2.145714E-7	-2.149182E-7	-2.153442E-7
5	3720188719.512767	1.265770	-20.000000	28.497805	-1.483100E-5	5.410060E-12	-2.131367E-7	-2.135529E-7	-2.138985E-7	-2.145151E-7	-2.147115E-7	-2.150871E-7
6	3720188753.247150	1.241422	-20.000000	28.478029	-1.478900E-5	5.411110E-12	-2.133984E-7	-2.137976E-7	-2.141851E-7	-2.146362E-7	-2.149887E-7	-2.154317E-7
7	3720188786.174769	1.268814	-20.000000	28.477197	-1.482600E-5	5.412370E-12	-2.134267E-7	-2.138192E-7	-2.142822E-7	-2.146990E-7	-2.150451E-7	-2.153162E-7
8	3720188819.192945	1.217615	-20.000000	28.439366	-1.482800E-5	5.412630E-12	-2.129835E-7	-2.132908E-7	-2.136207E-7	-2.140133E-7	-2.143878E-7	-2.146891E-7
9	3720188852.193655	1.242807	-20.000000	28.424127	-1.482500E-5	5.410940E-12	-2.127294E-7	-2.131118E-7	-2.134582E-7	-2.138048E-7	-2.141383E-7	-2.145177E-7
10	3720188885.218551	1.235106	-20.000000	28.416894	-1.481500E-5	5.412090E-12	-2.127842E-7	-2.131703E-7	-2.135283E-7	-2.138512E-7	-2.141549E-7	-2.145898E-7
11	3720188918.272673	1.210007	-20.000000	28.401616	-1.480400E-5	5.411520E-12	-2.124799E-7	-2.128724E-7	-2.132196E-7	-2.135954E-7	-2.139624E-7	-2.143551E-7
12	3720188951.449427	1.213416	-20.000000	28.396345	-1.475700E-5	5.410640E-12	-2.128518E-7	-2.132589E-7	-2.135975E-7	-2.139630E-7	-2.144003E-7	-2.146868E-7
13	3720188984.519589	1.232126	-20.000000	28.386675	-1.477000E-5	5.411220E-12	-2.124736E-7	-2.128222E-7	-2.132083E-7	-2.135701E-7	-2.139905E-7	-2.143250E-7
14	3720189017.489844	1.228015	-20.000000	28.381047	-1.479200E-5	5.411940E-12	-2.123668E-7	-2.127275E-7	-2.130933E-7	-2.134901E-7	-2.138628E-7	-2.142543E-7
15	3720189050.405788	1.241836	-20.000000	28.361330	-1.483200E-5	5.409950E-12	-2.125550E-7	-2.129346E-7	-2.133364E-7	-2.136102E-7	-2.141823E-7	-2.144423E-7
16	3720189083.438816	1.240054	-20.000000	28.336855	-1.480700E-5	5.411220E-12	-2.125273E-7	-2.125439E-7	-2.127845E-7	-2.131485E-7	-2.135054E-7	-2.139093E-7
17	3720189116.454283	1.234738	-20.000000	28.340719	-1.482300E-5	5.412610E-12	-2.123331E-7	-2.128204E-7	-2.130779E-7	-2.131779E-7	-2.137453E-7	-2.140836E-7
18	3720189149.618051	1.233974	-20.000000	28.321478	-1.475400E-5	5.411670E-12	-2.121398E-7	-2.125427E-7	-2.128761E-7	-2.132009E-7	-2.135706E-7	-2.139588E-7
19	3720189182.560770	1.217077	-20.000000	28.308735	-1.479500E-5	5.410870E-12	-2.119551E-7	-2.123171E-7	-2.126407E-7	-2.130401E-7	-2.133895E-7	-2.137796E-7
20	3720189215.717883	1.246478	-20.000000	28.318940	-1.477000E-5	5.410890E-12	-2.118878E-7	-2.121873E-7	-2.125991E-7	-2.129884E-7	-2.133542E-7	-2.137307E-7
21	3720189248.655565	1.223576	-20.000000	28.287691	-1.479500E-5	5.408400E-12	-2.117956E-7	-2.121456E-7	-2.124956E-7	-2.128692E-7	-2.132583E-7	-2.136687E-7
22	3720189281.695482	1.242313	-20.000000	28.269855	-1.479300E-5	5.408300E-12	-2.115228E-7	-2.118989E-7	-2.122388E-7	-2.126850E-7	-2.130361E-7	-2.134552E-7
23	3720189314.700000	1.220955	-20.000000	28.261236	-1.481200E-5	5.409270E-12	-2.114486E-7	-2.117676E-7	-2.121631E-7	-2.125351E-7	-2.129097E-7	-2.134173E-7
24	3720189347.729092	1.240706	-20.000000	28.253784	-1.479300E-5	5.409500E-12	-2.112494E-7	-2.115598E-7	-2.119079E-7	-2.122830E-7	-2.127752E-7	-2.129114E-7
25	3720189380.887061	1.233160	-20.000000	28.236722	-1.476300E-5	5.409820E-12	-2.112295E-7	-2.116252E-7	-2.119766E-7	-2.122155E-7	-2.124799E-7	-2.128637E-7
26	3720189413.944278	1.222702	-20.000000	28.231847	-1.474400E-5	5.410700E-12	-2.106205E-7	-2.110555E-7	-2.115827E-7	-2.120296E-7	-2.123902E-7	-2.127263E-7
27	3720189447.117978	1.230513	-20.000000	28.215795	-1.469100E-5	5.411360E-12	-2.109238E-7	-2.113955E-7	-2.118100E-7	-2.120728E-7	-2.125208E-7	-2.129817E-7
28	3720189480.207928	1.213557	-20.000000	28.220969	-1.469700E-5	5.412190E-12	-2.108851E-7	-2.112572E-7	-2.115406E-7	-2.117661E-7	-2.119833E-7	-2.122645E-7
29	3720189513.014734	1.246196	-20.000000	28.221543	-1.479300E-5	5.410830E-12	-2.105274E-7	-2.110044E-7	-2.114053E-7	-2.118134E-7	-2.120115E-7	-2.123202E-7
30	3720189546.111425	1.220578	-20.000000	28.199309	-1.477900E-5	5.410650E-12	-2.103587E-7	-2.106998E-7	-2.111666E-7	-2.115258E-7	-2.118286E-7	-2.122287E-7
31	3720189579.322034	1.224122	-20.000000	28.184803	-1.470000E-5	5.411540E-12	-2.101011E-7	-2.104684E-7	-2.108421E-7	-2.111969E-7	-2.115921E-7	-2.119557E-7
32	3720189612.377130	1.238198	-20.000000	28.183613	-1.471600E-5	5.411320E-12	-2.098735E-7	-2.102128E-7	-2.106142E-7	-2.109649E-7	-2.113354E-7	-2.116842E-7
33	3720189645.177907	1.206047	-20.000000	28.164312	-1.479400E-5	5.410390E-12	-2.099852E-7	-2.104132E-7	-2.108898E-7	-2.113583E-7	-2.117640E-7	-2.120338E-7
34	3720189678.461854	1.209103	-20.000000	28.159319	-1.473500E-5	5.408530E-12	-2.096103E-7	-2.099651E-7	-2.103115E-7	-2.106857E-7	-2.110099E-7	-2.114014E-7
35	3720189711.286688	1.226670	-20.000000	28.136727	-1.479400E-5	5.408780E-12	-2.099262E-7	-2.102875E-7	-2.104997E-7	-2.108573E-7	-2.112228E-7	-2.115718E-7
36	3720189744.506360	1.222770	-20.000000	28.130545	-1.476300E-5	5.410160E-12	-2.094508E-7	-2.096587E-7	-2.099110E-7	-2.102980E-7	-2.107667E-7	-2.111404E-7
37	3720189777.407566	1.214261	-20.000000	28.134330	-1.478400E-5	5.409950E-12	-2.090857E-7	-2.094641E-7	-2.099081E-7	-2.101723E-7	-2.104937E-7	-2.109081E-7
38	3720189810.534837	1.233339	-20.000000	28.123629	-1.476300E-5	5.410740E-12	-2.091543E-7	-2.097529E-7	-2.101276E-7	-2.105593E-7	-2.109375E-7	-2.109581E-7
39	3720189843.401692	1.234593	-20.000000	28.117247	-1.479000E-5	5.412120E-12	-2.092014E-7	-2.094833E-7	-2.098336E-7	-2.101217E-7	-2.105693E-7	-2.109579E-7
40	3720189876.661310	1.227724	-20.000000	28.103197	-1.472800E-5	5.411200E-12	-2.088335E-7	-2.091415E-7	-2.095453E-7	-2.099130E-7	-2.102182E-7	-2.106219E-7
41	3720189909.563395	1.211286	-20.000000	28.083579	-1.478100E-5	5.412030E-12	-2.083518E-7	-2.086829E-7	-2.090742E-7	-2.094403E-7	-2.097653E-7	-2.101217E-7
42	3720189942.684604	1.229184	-20.000000	28.083481	-1.475800E-5	5.411670E-12	-2.083019E-7	-2.087045E-7	-2.091706E-7	-2.095271E-7	-2.098540E-7	-2.101408E-7
43	3720189975.656487	1.238490	-20.000000	28.066260	-1.476200E-5	5.411700E-12	-2.080746E-7	-2.084194E-7	-2.087839E-7	-2.090877E-7	-2.094273E-7	-2.098008E-7
44	3720190008.789303	1.212710	-20.000000	28.048029	-1.476400E-5	5.411470E-12	-2.077543E-7	-2.081673E-7	-2.085250E-7	-2.088293E-7	-2.092192E-7	-2.095767E-7
45	3720190042.142131	1.218094	-20.000000	28.042639	-1.467900E-5	5.410830E-12	-2.076708E-7	-2.079913E-7	-2.083531E-7	-2.087025E-7	-2.091347E-7	-2.094177E-7
46	3720190075.257368	1.218788	-20.000000	28.035148	-1.465700E-5	5.410690E-12	-2.074968E-7	-2.078379E-7	-2.081855E-7	-2.085491E-7	-2.089458E-7	-2.093000E-7
47	3720190108.048630	1.230060	-20.000000	28.031343	-1.475700E-5	5.411170E-12	-2.073620E-7	-2.077225E-7	-2.080771E-7	-2.084502E-7	-2.088236E-7	-2.091654E-7
