#Open Capacitance 1000Hz:4.493800E-12
#Open Capacitance 1000000Hz:Not Measured
#38212_001_PSS_HM_XX_Unirrad_Single
#Date/Time: 12/8/2021 10:59:16 AM
#Sensor Name: 38212_001_PSS_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-5.0
1	3721824026.647945	1.149947	23.500000	27.694519	-4.070000E-9	-5.418420E-11	8.891770E-11	-4.585370E-11	-4.219359E-11	-4.231974E-11	-4.199346E-11	-4.309012E-11	-4.225666E-11	-3.487271E-6
2	3721824042.935219	1.140803	23.500000	27.711543	-4.070000E-9	-5.243196E-11	8.894040E-11	-4.237985E-11	-4.535792E-11	-4.387900E-11	-4.330882E-11	-4.373140E-11	-4.359391E-11	-3.486000E-6
3	3721824059.660194	1.152038	23.500000	27.725810	-4.060000E-9	-5.093004E-11	8.895780E-11	-4.501080E-11	-4.645007E-11	-4.434066E-11	-4.453895E-11	-4.508512E-11	-4.477487E-11	-3.486728E-6
4	3721824076.428569	1.161509	23.500000	27.740177	-4.040000E-9	-5.007892E-11	8.898300E-11	-5.082407E-11	-4.993210E-11	-4.943448E-11	-4.998484E-11	-5.004387E-11	-4.995847E-11	-3.483848E-6
5	3721824093.573217	1.167559	23.500000	27.749491	-4.040000E-9	-5.168097E-11	8.899970E-11	-4.503597E-11	-4.410125E-11	-4.515557E-11	-4.688411E-11	-4.529423E-11	-4.509577E-11	-3.486253E-6
6	3721824110.431850	1.150296	23.500000	27.758151	-4.050000E-9	-4.862703E-11	8.902020E-11	-4.365884E-11	-4.497012E-11	-4.484786E-11	-4.378742E-11	-4.431606E-11	-4.431764E-11	-3.480941E-6
7	3721824127.172482	1.136544	23.500000	27.768356	-4.040000E-9	-5.278240E-11	8.904360E-11	-4.137485E-11	-4.190846E-11	-4.232407E-11	-4.206872E-11	-4.191903E-11	-4.198859E-11	-3.480894E-6
8	3721824144.184165	1.147138	23.500000	27.773410	-4.050000E-9	-5.693774E-11	8.905660E-11	-4.633131E-11	-4.664982E-11	-4.288095E-11	-4.609764E-11	-4.548993E-11	-4.621447E-11	-3.478230E-6
9	3721824161.051503	1.142807	23.500000	27.779673	-4.040000E-9	-5.378369E-11	8.907240E-11	-4.521240E-11	-4.440159E-11	-4.474790E-11	-4.533465E-11	-4.492414E-11	-4.498015E-11	-3.477964E-6
10	3721824177.783582	1.139146	23.500000	27.785558	-4.050000E-9	-5.423429E-11	8.909320E-11	-4.213108E-11	-4.355624E-11	-4.571491E-11	-4.316329E-11	-4.364138E-11	-4.335976E-11	-3.471676E-6
11	3721824194.503877	1.137323	23.500000	27.789678	-4.040000E-9	-5.388382E-11	8.911080E-11	-4.200087E-11	-4.473260E-11	-4.373492E-11	-4.277977E-11	-4.331204E-11	-4.325734E-11	-3.469871E-6
12	3721824211.223008	1.137956	23.500000	27.796992	-4.040000E-9	-5.618680E-11	8.912980E-11	-4.286952E-11	-4.226294E-11	-4.441407E-11	-4.214969E-11	-4.292405E-11	-4.256623E-11	-3.468832E-6
