#Open Capacitance 1000Hz:4.473490E-12
#Open Capacitance 1000000Hz:Not Measured
#38693_001_2-S_HM_XX_Unirrad_Single
#Date/Time: 4/18/2022 11:40:04 AM
#Sensor Name: 38693_001_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
17	3733141554.031626	1.332482	23.500000	27.214958	-3.490000E-9	-5.188145E-11	7.896880E-11	-3.483096E-11	-3.767208E-11	-3.493849E-11	-3.501904E-11	-3.561514E-11	-3.497876E-11	-6.626653E-7	-3.312397E-6
18	3733141570.776661	1.321263	23.500000	27.216899	-3.490000E-9	-5.638724E-11	7.897110E-11	-3.607026E-11	-3.409983E-11	-3.519709E-11	-3.707448E-11	-3.561042E-11	-3.563367E-11	-6.625950E-7	-3.312052E-6
19	3733141587.509664	1.246152	23.500000	27.227522	-3.490000E-9	-5.343347E-11	7.897200E-11	-3.218342E-11	-2.767649E-11	-2.979411E-11	-2.933575E-11	-2.974744E-11	-2.956493E-11	-6.632918E-7	-3.315479E-6
20	3733141604.306333	1.274337	23.500000	27.228374	-3.490000E-9	-5.413434E-11	7.897050E-11	-2.950113E-11	-2.981434E-11	-2.891786E-11	-3.163407E-11	-2.996685E-11	-2.965774E-11	-6.614637E-7	-3.306314E-6
21	3733141621.195650	1.320802	23.500000	27.241790	-3.490000E-9	-5.693797E-11	7.897730E-11	-3.590016E-11	-3.519955E-11	-3.356605E-11	-3.366091E-11	-3.458167E-11	-3.443023E-11	-6.615492E-7	-3.306744E-6
22	3733141638.083315	1.326284	23.500000	27.248766	-3.490000E-9	-5.398418E-11	7.897420E-11	-3.294946E-11	-3.178822E-11	-3.454982E-11	-3.286706E-11	-3.303864E-11	-3.290826E-11	-6.616537E-7	-3.307371E-6
23	3733141654.834594	1.311114	23.500000	27.243849	-3.480000E-9	-5.088016E-11	7.897460E-11	-3.236415E-11	-3.357424E-11	-3.383040E-11	-3.405182E-11	-3.345515E-11	-3.370232E-11	-6.616330E-7	-3.307233E-6
24	3733141671.591753	1.307688	23.500000	27.238044	-3.490000E-9	-5.378392E-11	7.897830E-11	-3.308847E-11	-3.103526E-11	-3.179231E-11	-3.362882E-11	-3.238622E-11	-3.244039E-11	-6.621465E-7	-3.309779E-6
25	3733141688.372617	1.296204	23.500000	27.245000	-3.480000E-9	-5.748870E-11	7.898260E-11	-3.283702E-11	-3.531812E-11	-3.363045E-11	-3.162346E-11	-3.335226E-11	-3.323374E-11	-6.621129E-7	-3.309622E-6
26	3733141705.122257	1.348456	23.500000	27.251956	-3.490000E-9	-5.358365E-11	7.898260E-11	-3.399723E-11	-3.535635E-11	-3.325409E-11	-3.320932E-11	-3.395425E-11	-3.362566E-11	-6.617823E-7	-3.307928E-6
27	3733141721.858213	1.307979	23.500000	27.248865	-3.480000E-9	-5.543598E-11	7.898680E-11	-3.280860E-11	-3.507157E-11	-3.383673E-11	-3.699209E-11	-3.467725E-11	-3.445415E-11	-6.618795E-7	-3.308470E-6
28	3733141738.601474	1.326344	23.500000	27.254769	-3.490000E-9	-4.972865E-11	7.899030E-11	-3.008154E-11	-3.125708E-11	-3.393119E-11	-3.489820E-11	-3.254200E-11	-3.259414E-11	-6.612751E-7	-3.305422E-6
29	3733141755.407947	1.316810	23.500000	27.247753	-3.490000E-9	-5.213176E-11	7.899360E-11	-3.187083E-11	-3.148831E-11	-3.292308E-11	-3.132700E-11	-3.190230E-11	-3.167957E-11	-6.603755E-7	-3.300903E-6
30	3733141772.232687	1.296810	23.500000	27.249636	-3.490000E-9	-5.658753E-11	7.899850E-11	-3.406960E-11	-3.474508E-11	-3.295478E-11	-3.176125E-11	-3.338268E-11	-3.351219E-11	-6.607189E-7	-3.302609E-6
31	3733141788.998241	1.295821	23.500000	27.255979	-3.490000E-9	-5.633718E-11	7.900250E-11	-3.678479E-11	-3.581492E-11	-3.754061E-11	-3.572108E-11	-3.646535E-11	-3.629986E-11	-6.607644E-7	-3.302925E-6
32	3733141805.759963	1.306662	23.500000	27.251540	-3.500000E-9	-5.293278E-11	7.900400E-11	-3.297704E-11	-3.284518E-11	-3.321460E-11	-3.173732E-11	-3.269353E-11	-3.291111E-11	-6.605097E-7	-3.301603E-6
33	3733141822.534211	1.277620	23.500000	27.251400	-3.480000E-9	-4.517274E-11	7.900970E-11	-3.393098E-11	-3.409107E-11	-3.354458E-11	-3.222778E-11	-3.344860E-11	-3.373778E-11	-6.596918E-7	-3.297509E-6
34	3733141839.296509	1.326216	23.500000	27.262855	-3.490000E-9	-5.728840E-11	7.901330E-11	-3.418266E-11	-3.433681E-11	-3.538089E-11	-3.571474E-11	-3.490377E-11	-3.485885E-11	-6.594865E-7	-3.296477E-6
35	3733141856.216745	1.310512	23.500000	27.266442	-3.490000E-9	-5.603678E-11	7.901420E-11	-3.140326E-11	-3.155393E-11	-3.356851E-11	-2.989081E-11	-3.160413E-11	-3.147860E-11	-6.602777E-7	-3.300400E-6
36	3733141873.031023	1.282612	23.500000	27.262517	-3.490000E-9	-5.308298E-11	7.902230E-11	-3.519239E-11	-3.644950E-11	-3.632194E-11	-3.468864E-11	-3.566312E-11	-3.575716E-11	-6.601932E-7	-3.299988E-6
37	3733141889.789579	1.331670	23.500000	27.269494	-3.490000E-9	-5.508557E-11	7.902470E-11	-3.550949E-11	-3.598543E-11	-3.559229E-11	-3.670730E-11	-3.594863E-11	-3.578886E-11	-6.599544E-7	-3.298839E-6
38	3733141906.542458	1.328554	23.500000	27.275974	-3.490000E-9	-5.343343E-11	7.902970E-11	-3.178292E-11	-3.335792E-11	-2.919958E-11	-2.912496E-11	-3.086635E-11	-3.049125E-11	-6.602522E-7	-3.300331E-6
39	3733141923.296401	1.271092	23.500000	27.273200	-3.490000E-9	-5.413435E-11	7.903260E-11	-3.556570E-11	-3.537148E-11	-3.491455E-11	-3.235821E-11	-3.455248E-11	-3.514301E-11	-6.604127E-7	-3.301139E-6
40	3733141940.124066	1.299131	23.500000	27.271514	-3.490000E-9	-5.433463E-11	7.904010E-11	-3.627737E-11	-3.967927E-11	-3.595741E-11	-3.700744E-11	-3.723037E-11	-3.664241E-11	-6.606232E-7	-3.302225E-6
41	3733141956.890295	1.336919	23.500000	27.282771	-3.490000E-9	-4.672477E-11	7.904490E-11	-3.268941E-11	-3.301876E-11	-3.111357E-11	-3.293760E-11	-3.243984E-11	-3.281351E-11	-6.617577E-7	-3.307853E-6
42	3733141973.777627	1.288218	23.500000	27.289013	-3.490000E-9	-5.633719E-11	7.905210E-11	-2.796537E-11	-2.864105E-11	-2.838162E-11	-3.090750E-11	-2.897388E-11	-2.851134E-11	-6.609874E-7	-3.304007E-6
43	3733141990.894153	1.246736	23.500000	27.293371	-3.490000E-9	-5.383397E-11	7.905380E-11	-3.175817E-11	-3.170665E-11	-3.000325E-11	-3.000875E-11	-3.086920E-11	-3.085770E-11	-6.616022E-7	-3.307052E-6
44	3733142007.826814	1.272933	23.500000	27.296958	-3.490000E-9	-4.792631E-11	7.905660E-11	-3.184628E-11	-3.396103E-11	-3.637692E-11	-3.368380E-11	-3.396701E-11	-3.382241E-11	-6.623213E-7	-3.310617E-6
45	3733142024.604626	1.412599	23.500000	27.296106	-3.480000E-9	-5.098027E-11	7.906090E-11	-3.172116E-11	-3.192603E-11	-3.340066E-11	-3.088398E-11	-3.198296E-11	-3.182360E-11	-6.626242E-7	-3.312151E-6
46	3733142041.481197	1.443299	23.500000	27.293610	-3.480000E-9	-5.398415E-11	7.906960E-11	-3.337060E-11	-3.377069E-11	-3.429263E-11	-3.302142E-11	-3.361383E-11	-3.357064E-11	-6.616685E-7	-3.307397E-6
47	3733142058.432017	1.376013	23.500000	27.307205	-3.490000E-9	-5.513562E-11	7.907520E-11	-3.741383E-11	-3.088662E-11	-3.231465E-11	-3.202660E-11	-3.316042E-11	-3.217062E-11	-6.620065E-7	-3.309101E-6
48	3733142075.130209	1.406817	23.500000	27.310574	-3.480000E-9	-4.782618E-11	7.908050E-11	-3.349285E-11	-3.519075E-11	-3.342049E-11	-3.443002E-11	-3.413353E-11	-3.396143E-11	-6.623424E-7	-3.310765E-6
49	3733142091.842956	1.430973	23.500000	27.305164	-3.480000E-9	-5.323319E-11	7.907970E-11	-3.273970E-11	-3.232774E-11	-3.178291E-11	-3.413848E-11	-3.274721E-11	-3.253372E-11	-6.625463E-7	-3.311801E-6
50	3733142108.797347	1.382068	23.500000	27.307322	-3.480000E-9	-5.608691E-11	7.908210E-11	-3.182645E-11	-3.223268E-11	-3.170235E-11	-3.295825E-11	-3.217993E-11	-3.202956E-11	-6.629359E-7	-3.313745E-6
51	3733142125.703473	1.400864	23.500000	27.302805	-3.480000E-9	-5.007913E-11	7.908820E-11	-3.338962E-11	-3.200104E-11	-3.153064E-11	-3.286849E-11	-3.244745E-11	-3.243477E-11	-6.618664E-7	-3.308411E-6
52	3733142142.473712	1.315020	23.500000	27.314140	-3.470000E-9	-5.017922E-11	7.909890E-11	-3.284355E-11	-3.603509E-11	-3.381178E-11	-3.303798E-11	-3.393210E-11	-3.342488E-11	-6.623291E-7	-3.310708E-6
53	3733142159.225359	1.336473	23.500000	27.313031	-3.490000E-9	-5.558620E-11	7.910080E-11	-3.136707E-11	-3.340514E-11	-2.992350E-11	-3.262928E-11	-3.183125E-11	-3.199817E-11	-6.618719E-7	-3.308462E-6
54	3733142175.997792	1.381908	23.500000	27.313130	-3.480000E-9	-5.538595E-11	7.910260E-11	-3.418653E-11	-3.259557E-11	-3.024346E-11	-3.226171E-11	-3.232182E-11	-3.242864E-11	-6.627394E-7	-3.312773E-6
55	3733142193.163399	1.390077	23.500000	27.316140	-3.480000E-9	-5.143085E-11	7.910760E-11	-3.197610E-11	-3.379298E-11	-3.230504E-11	-3.424868E-11	-3.308070E-11	-3.304901E-11	-6.623827E-7	-3.310951E-6
56	3733142210.077248	1.302377	23.500000	27.313229	-3.480000E-9	-5.813950E-11	7.911350E-11	-3.085167E-11	-3.158522E-11	-3.238336E-11	-3.268021E-11	-3.187512E-11	-3.198429E-11	-6.625067E-7	-3.311556E-6
57	3733142226.948510	1.279036	23.500000	27.313862	-3.480000E-9	-5.163110E-11	7.911810E-11	-3.095226E-11	-3.344052E-11	-3.095330E-11	-2.849366E-11	-3.095993E-11	-3.095278E-11	-6.632594E-7	-3.315348E-6
58	3733142243.661737	1.348591	23.500000	27.327774	-3.480000E-9	-4.992890E-11	7.912300E-11	-3.567733E-11	-3.734762E-11	-3.754511E-11	-3.453880E-11	-3.627721E-11	-3.651247E-11	-6.631876E-7	-3.315059E-6
59	3733142260.529028	1.328344	23.500000	27.326506	-3.480000E-9	-5.228196E-11	7.912520E-11	-3.169050E-11	-3.338410E-11	-3.264464E-11	-3.176983E-11	-3.237227E-11	-3.220723E-11	-6.620527E-7	-3.309283E-6
60	3733142277.421431	1.396300	23.500000	27.322286	-3.490000E-9	-5.838984E-11	7.912710E-11	-3.369056E-11	-3.332093E-11	-3.262358E-11	-3.338103E-11	-3.325402E-11	-3.335098E-11	-6.615024E-7	-3.306550E-6
